episode,episode_return,starts,on_steps,cap_factor
1,13.58450113829574,1,48,0.536089324315389
2,6.577743137259194,0,48,0.5821743208567302
3,3.0603994090512048,0,48,0.4648682238260905
4,7.757804743222765,0,48,0.4476540571848551
5,-3.6314355754499417,1,45,0.4591418883005778
6,4.675388078100361,0,48,0.4886767438252767
7,9.609368701068222,0,48,0.45430875714619956
8,9.564172943292185,0,48,0.469992613474528
9,15.728649992761087,0,48,0.4858031285603841
10,6.7495994625673665,0,48,0.48504990768432615
11,11.648052407339765,0,48,0.5359881375630696
12,3.8598030553202465,0,48,0.4328355239232381
13,-1.6800789840487846,0,48,0.5189329020182292
14,6.129017198534486,0,48,0.386616087436676
15,40.503957075905944,1,48,0.4252149403889974
16,6.840290614020782,1,47,0.4411363830566406
17,7.063938267277082,0,48,0.47256961472829184
18,7.164752362815025,0,48,0.4623699016571045
19,9.450285036949918,0,48,0.466855406443278
20,8.80529993238023,1,47,0.4870095551808675
21,-9.966137195765317,0,48,0.4911744539017457
22,14.7611906820377,3,36,0.2716449240208918
23,-19.330289613346306,3,26,0.09394405465337008
24,-8.823451560128667,2,30,0.21603768625019754
25,-11.511591246468688,2,38,0.285595667739418
26,103.22385734720443,1,43,0.4770146459695416
27,88.2622908468172,1,48,0.5971462007574002
28,52.542610782133735,1,47,0.696435653416517
29,-23.596502366759395,1,47,0.7883238555805862
30,-4.844748379507711,1,46,0.8339379240727952
31,4.142172475265951,1,48,0.7648594219956315
32,21.155981502003073,1,46,0.8072132672215664
33,28.590336115862684,1,45,0.6617717206155802
34,-6.118220772281181,3,38,0.2198991242680433
35,-1.0090878260099105,1,43,0.3591852662695076
36,2.264550281762811,1,43,0.26429925378942026
37,-4.788731774944543,1,26,0.20038106517050736
38,1.631042876413827,2,33,0.19049061217798105
39,-5.327126440020547,1,43,0.33247518641554225
40,-12.043226993674663,3,26,0.0813349202444088
41,-8.351304257375228,2,10,0.02936699235246374
42,-11.875208211203372,3,18,0.05718841053534281
43,-8.028837754344533,3,33,0.1716669845747077
44,-4.4510341020142326,2,33,0.3759917599990244
45,-6.292893099439601,2,26,0.13135809220131778
46,-23.20701991271209,2,34,0.15350982538381047
47,-11.203458303830574,3,29,0.15226838713441895
48,-13.363703664137228,2,28,0.19506207614510881
49,51.39329037425026,0,48,0.7158213922346071
50,26.398094194653435,1,48,0.7565073039691721
51,5.089738494760785,1,48,0.8406836907843362
52,20.755856938757905,0,48,0.7562235957034609
53,19.339150607356725,1,45,0.727894718822364
54,-9.745873808438159,0,48,0.9027959679508755
55,20.552316878817905,0,48,0.8104275173717609
56,13.927151307417251,0,48,0.6838589707405112
57,-1.0413643361064393,0,48,0.7045993393612586
58,36.07848851894938,1,48,0.8241938764664558
59,-7.403448661448931,0,48,0.8265042167405167
60,13.313971018836869,1,45,0.7871213584568583
61,-2.6296833851146606,1,45,0.618370025802421
62,14.846861668970805,1,48,0.6468731225958296
63,-11.149149877987862,1,45,0.7074986148439887
64,-2.2742063054581294,0,48,0.9006857263099987
65,-5.05336147332513,1,48,0.8485225841264594
66,-11.530097185177576,0,48,0.8405085160487159
67,8.463435103640249,1,46,0.7561288588027318
68,15.192348141874948,0,48,0.7829503421194886
69,-6.160984300742589,0,48,0.7656507542969336
70,66.34470049382324,1,48,0.8329420962447711
71,56.491945909125334,0,48,0.8388756452014164
72,39.551905954645484,1,45,0.7958813945707023
73,2.166297696303635,1,47,0.6849171159552111
74,13.430285830352265,0,48,0.7655573006715853
75,13.651246488174175,0,48,0.8898410462758299
76,19.456574383025263,0,48,0.8515492551957081
77,30.455521786996247,1,48,0.841995599401873
78,-11.255912205970386,1,45,0.6512346104389287
79,-15.497518846266681,1,43,0.3276568684472678
80,-11.34415150368913,3,36,0.22335847022085503
