episode,episode_return,starts,on_steps,cap_factor
1,23.675997388400166,1,96,0.4658134826024373
2,34.13495556849894,0,96,0.4751383167505264
3,16.24973259633368,0,96,0.5090906465053558
4,115.85038014656911,1,92,0.4113640144964059
5,19.5729600452413,1,96,0.4422702068090439
6,75.69560623607758,1,95,0.4729708198706309
7,34.195743312564126,0,96,0.4897463071346283
8,82.88000799409913,1,88,0.3898857432603836
9,47.32998450406142,0,96,0.46227033774058024
10,-0.5762633889495824,1,94,0.4302874449888865
11,32.262161001886525,0,96,0.5049982902351278
12,42.386600459030056,1,93,0.3822642814281883
13,3.5769437528287806,3,77,0.22717418863202724
14,6.15899689983252,1,95,0.34745042968896145
15,22.14064378762744,1,96,0.461511576950537
16,13.036468064487737,1,90,0.42621533328318684
17,36.34050116539096,1,95,0.41859505065453734
18,8.838788982755839,1,89,0.43534206645485557
19,11.661811077734471,1,96,0.41993678128967604
20,31.197746975155596,0,96,0.45114473939325317
21,56.089879641561765,0,96,0.3584984330714787
22,12.958528685044781,1,95,0.5004562250374531
23,8.937835392854392,0,96,0.49612171122897325
24,19.034281272830388,0,96,0.5220593215283906
25,18.22917909745597,0,96,0.6913601623821788
26,34.30306063729782,1,90,0.7418104308096948
27,159.83486246248913,1,92,0.7912100413878317
28,35.25947925214034,1,93,0.8025572304716588
29,28.553708388011753,1,90,0.8190160041847421
30,37.25797136900763,0,96,0.9131115091873886
31,45.400678275641866,0,96,0.8331491607384881
32,207.85701495647118,1,96,0.8931821674728792
33,197.80492040025052,0,96,0.8871420793145315
34,106.59701119467996,1,94,0.857428780338528
35,54.22573156740609,0,96,0.8972401984701115
36,35.08631696499351,0,96,0.8984602971635949
37,45.9700013010436,1,95,0.8261399815372366
38,41.49166044311004,1,89,0.8450517502391599
39,42.84165854602241,1,90,0.8144488983255802
40,19.255178835730163,0,96,0.9278569904074734
41,83.35719375178874,0,96,0.8492628551880552
42,94.30948727640578,0,96,0.9151538550959926
43,32.544335227842346,0,96,0.8839700211194458
44,43.10090380849084,0,96,0.9395564475585745
45,38.43219231877074,0,96,0.9133347723154772
46,23.391031794600632,1,95,0.8972566011110675
47,24.598598408451604,0,96,0.89844709487833
48,186.69623904127008,1,93,0.8606752888019137
49,20.624681256211886,0,96,0.8843648862442878
50,34.10041044454775,0,96,0.9257292851333215
51,79.52144894211295,1,93,0.89196398348428
52,54.67804811870208,1,93,0.8341445684163408
53,207.71486569599486,0,96,0.887353171923885
54,26.737750568069103,1,92,0.8923823619527389
55,30.820678059934625,0,96,0.9128557680510213
56,58.804544425905064,1,96,0.8946189690557016
57,78.370161703223,1,96,0.9031677007138033
58,0.09097862091953235,1,96,0.8753405494961227
59,24.962118757404888,0,96,0.9372701357062789
60,241.80643129052046,1,96,0.9118206068037285
61,42.94293543558381,1,89,0.8578075547655605
62,50.22042891068733,0,96,0.8505417705240362
63,50.04736882982841,0,96,0.9307352682924145
64,26.855471830466183,1,90,0.8587689159539336
65,26.444938838547777,0,96,0.875669223073949
66,238.44015881126256,1,96,0.8521192692573922
67,144.85722711326838,1,95,0.9048482591233009
68,95.35505470996901,0,96,0.888535801789476
69,25.581403182490575,1,96,0.8997960860774208
70,25.112624098573527,0,96,0.8769638646312141
71,282.2957735963018,0,96,0.897583731749486
72,37.221035705281935,0,96,0.8979109889905792
73,202.83096299717354,0,96,0.9325152077875035
74,24.154634217600535,1,90,0.7946845482731327
75,292.9716427488963,1,93,0.8865647362821912
76,70.14716262392596,1,91,0.8805587208671436
77,126.72396949213447,1,94,0.8608955759526487
78,147.6101263555824,1,95,0.896034883617055
79,39.46911906759469,1,90,0.8139346650673638
80,40.7097191219957,0,96,0.8838735662188903
