episode,t,reward,price,P,P_cmd,on,started,revenue,var_cost,no_load,startup,ramp_cost
1,44,1829.3662899033877,41.39,373.06900261701236,373.06900261701236,1,0,3860.3315045795352,1815.0880018696587,200.0,0.0,15.877212806488785
1,45,1508.5841318389255,40.85,327.96336590232363,327.96336590232363,1,0,3349.32587427748,1595.636105723866,200.0,0.0,45.10563671468873
1,46,2278.4662060052337,46.22,377.96336590232363,395.8507688382747,1,0,4367.36669300135,1838.900486996116,200.0,0.0,50.0
1,47,3272.8483157243236,54.41,400.0,400.0,1,0,5441.0,1946.115050178,200.0,0.0,22.03663409767637
1,48,3853.8849498219997,60.0,400.0,400.0,1,0,6000.0,1946.115050178,200.0,0.0,0.0
1,49,3748.8849498219997,58.95,400.0,400.0,1,0,5895.0,1946.115050178,200.0,0.0,0.0
1,50,3491.8849498219997,56.38,400.0,400.0,1,0,5638.0,1946.115050178,200.0,0.0,0.0
1,51,3782.8849498219997,59.29,400.0,400.0,1,0,5929.0,1946.115050178,200.0,0.0,0.0
1,52,3054.25018340241,53.51,384.16406609859393,384.16406609859393,1,0,5139.15479423394,1869.0686769301242,200.0,0.0,15.835933901406065
1,53,2307.7998979550753,44.92,395.85269136309205,395.85269136309205,1,0,4445.425724007524,1925.9372007879506,200.0,0.0,11.688625264498114
1,54,1851.8202557249342,43.77,345.85269136309205,289.1727618514772,1,0,3784.493075240635,1682.6728195157007,200.0,0.0,50.0
1,55,1489.462838227714,42.66,299.3237680474691,299.3237680474691,1,0,3192.287986226258,1456.296224682921,200.0,0.0,46.52892331562293
1,56,1351.0094792361742,39.61,310.03712340663566,310.03712340663566,1,0,3070.1426145342098,1508.419779938869,200.0,0.0,10.713355359166542
1,57,1423.4356527811083,39.14,335.07523100431087,335.07523100431087,1,0,3278.711135377182,1630.2373749983985,200.0,0.0,25.038107597675207
1,58,1152.4881416510336,39.14,285.07523100431087,243.5453526927153,1,0,2789.461135377182,1386.9729937261484,200.0,0.0,50.0
1,59,747.8267419953734,36.44,235.07523100431087,197.1579530836534,1,0,2141.535354449272,1143.7086124538985,200.0,0.0,50.0
1,60,654.0392711103824,39.0,185.07523100431087,171.23784713577385,1,0,1804.4835022920308,900.4442311816484,200.0,0.0,50.0
1,61,423.9865516380852,39.42,135.07523100431087,105.16920391446561,1,0,1331.1664015474837,657.1798499093985,200.0,0.0,50.0
1,62,816.4427863166652,42.51,185.07523100431087,223.681771809596,1,0,1966.8870174983135,900.4442311816484,200.0,0.0,50.0
1,63,1085.1422338787172,46.57,190.4148456995474,190.4148456995474,1,0,2216.904841056981,926.4229924830271,200.0,0.0,5.339614695236548
1,64,1376.892987479185,49.67,211.60457911344812,211.60457911344812,1,0,2627.5998611412424,1029.5171402481567,200.0,0.0,21.18973341390071
1,65,1357.1845633034363,51.86,194.3785769935814,194.3785769935814,1,0,2520.1182507217827,945.7076852984798,200.0,0.0,17.226002119866735
1,66,1729.396184151053,51.86,244.3785769935814,290.097391871402,1,0,3168.3682507217827,1188.9720665707298,200.0,0.0,50.0
1,67,1589.7814354406778,44.46,294.3785769935814,355.53199816277004,1,0,3272.0178832836577,1432.23644784298,200.0,0.0,50.00000000000003
1,68,1587.1606562193006,40.8,344.3785769935814,369.98782770116,1,0,3512.6614853345304,1675.5008291152299,200.0,0.0,50.0
1,69,1206.3533389065378,39.25,294.3785769935814,212.04065738687444,1,0,2888.5897867495178,1432.23644784298,200.0,0.0,50.0
1,70,1109.8964914723244,41.72,244.37857699358142,213.1177535332646,1,0,2548.8685580430542,1188.9720665707298,200.0,0.0,50.0
1,71,1856.8050443951674,52.24,251.91089970621462,251.91089970621462,1,0,3289.9563501631633,1225.6189830553626,200.0,0.0,7.532322712633203
1,72,2519.190890298375,56.15,301.91089970621465,304.1826036794747,1,0,4238.074254625988,1468.8833643276128,200.0,0.0,50.00000000000003
1,73,2053.0229445794394,56.03,251.91089970621465,251.40710880447247,1,0,3528.641927634802,1225.6189830553626,200.0,0.0,50.0
1,74,2519.190890298375,56.15,301.91089970621465,352.95650318364744,1,0,4238.074254625988,1468.8833643276128,200.0,0.0,50.0
1,75,2031.6105181044109,55.69,251.91089970621465,250.79773087615234,1,0,3507.2295011597735,1225.6189830553626,200.0,0.0,50.0
1,76,1100.9219886515357,46.0,203.39114457448824,203.39114457448824,1,0,2338.9981626066146,989.5564188233526,200.0,0.0,48.51975513172641
1,77,1497.059060100379,47.04,253.39114457448824,258.91437995103524,1,0,2979.8798601959816,1232.8208000956026,200.0,0.0,50.0
1,78,1275.201001943284,42.76,253.28424871978342,253.28424871978342,1,0,2707.6086188144845,1232.3007210164958,200.0,0.0,0.10689585470481688
1,79,1284.5310662551046,39.7,303.2842487197834,365.3505572081191,1,0,3010.0961685438506,1475.565102288746,200.0,0.0,50.0
1,80,1126.01291971354,35.09,351.79014782169213,351.79014782169213,1,0,3086.0790717657947,1711.560252950346,200.0,0.0,48.50589910190871
1,81,696.025310895441,32.0,301.79014782169213,290.9164273804594,1,0,2414.321182573537,1468.295871678096,200.0,0.0,50.0
1,82,633.5076170559465,33.3,254.5674854179181,254.5674854179181,1,0,2119.274316104168,1238.5440366444475,200.0,0.0,47.222662403774024
1,83,749.2533274525041,39.0,204.5674854179181,180.7949309972974,1,0,1994.5329828247015,995.2796553721975,200.0,0.0,50.0
1,84,719.0936760285706,44.54,154.5674854179181,106.94286979834422,1,0,1721.108950128518,752.0152740999474,200.0,0.0,50.0
1,85,782.0003972372683,44.34,158.52078667263572,158.52078667263572,1,0,1757.2029202661672,771.2492217741813,200.0,0.0,3.9533012547176156
1,86,1376.8117075252617,51.89,199.55656959546377,199.55656959546377,1,0,2588.7475990771536,970.9001086290639,200.0,0.0,41.03578292282805
1,87,1795.6682004394318,52.25,249.55656959546377,277.3015976060585,1,0,3259.8326903407456,1214.1644899013138,200.0,0.0,50.0
1,88,1510.301379553513,51.01,220.5256121436066,220.5256121436066,1,0,2812.252868861343,1072.9205318559727,200.0,0.0,29.030957451857176
1,89,1581.38058416264,46.54,270.5256121436066,318.7096023563813,1,0,3147.565497290863,1316.184913128223,200.0,0.0,50.00000000000003
1,90,1667.943427039131,46.0,283.49589272898424,283.49589272898424,1,0,3260.2027663833187,1379.2890587588101,200.0,0.0,12.970280585377623
1,91,1424.053459594949,39.54,333.49589272898424,365.24765182106376,1,0,3296.606899626009,1622.5534400310603,200.0,0.0,50.0
1,92,1274.3911732151842,38.47,314.2942138126515,314.2942138126515,1,0,3022.7246013431754,1529.1317492116584,200.0,0.0,19.201678916332753
1,93,892.9964569988588,36.76,264.2942138126515,252.84254110939696,1,0,2428.863824938267,1285.8673679394083,200.0,0.0,50.0
1,94,1094.571294831053,39.47,259.7151535743981,259.7151535743981,1,0,2562.739277895373,1263.5889228260667,200.0,0.0,4.579060238253419
1,95,1496.7043842007354,42.02,309.7151535743981,312.49905427786763,1,0,3253.557688299052,1506.8533040983168,200.0,0.0,50.0
2,0,0.0,68.44,0.0,208.39520900233475,0,0,0.0,0.0,0.0,0.0,0.0
2,1,0.0,50.88,0.0,171.96774419457458,0,0,0.0,0.0,0.0,0.0,0.0
2,2,0.0,44.04,0.0,96.3305558792355,0,0,0.0,0.0,0.0,0.0,0.0
2,3,0.0,46.64,0.0,27.111959614511534,0,0,0.0,0.0,0.0,0.0,0.0
2,4,0.0,47.14,0.0,83.29690738626229,0,0,0.0,0.0,0.0,0.0,0.0
2,5,0.0,39.92,0.0,160.08429496858648,0,0,0.0,0.0,0.0,0.0,0.0
2,6,0.0,34.51,0.0,156.01466410010724,0,0,0.0,0.0,0.0,0.0,0.0
2,7,-20061.7787625445,28.99,100.0,97.9251411676546,1,1,724.75,486.5287625445,200.0,20000.0,100.0
2,8,409.20685618325,37.04,150.0,165.50778693667405,1,0,1389.0,729.79314381675,200.0,0.0,50.0
2,9,372.72123745549993,44.37,100.0,93.56798206071065,1,0,1109.25,486.5287625445,200.0,0.0,50.0
2,10,744.7212374554999,57.25,100.0,66.08642258930749,1,0,1431.25,486.5287625445,200.0,0.0,0.0
2,11,1067.9522361417785,61.46,122.94606300609071,122.94606300609071,1,0,1889.0662580885837,598.1679589407145,200.0,0.0,22.94606300609071
2,12,905.0251744494092,64.58,100.0,0.0,1,0,1614.5,486.5287625445,200.0,0.0,22.94606300609071
2,13,776.9712374554999,58.54,100.0,52.22275613447562,1,0,1463.5,486.5287625445,200.0,0.0,0.0
2,14,664.4712374554999,54.04,100.0,39.353904462107124,1,0,1351.0,486.5287625445,200.0,0.0,0.0
2,15,438.47123745549993,45.0,100.0,69.60223183652823,1,0,1125.0,486.5287625445,200.0,0.0,0.0
2,16,225.1585907412166,40.35,84.40062137525078,84.40062137525078,1,0,851.3912681228422,410.6332987568764,200.0,0.0,15.599378624749221
2,17,336.37015015353677,39.35,113.7828207961613,113.7828207961613,1,0,1119.3384995822369,553.5861500077896,200.0,0.0,29.382199420910524
2,18,604.0803023452663,40.32,163.7828207961613,168.2322879758373,1,0,1650.930833625306,796.8505312800396,200.0,0.0,50.0
2,19,556.8052228124442,44.4,127.24597688864307,127.24597688864307,1,0,1412.430343463938,619.0882767439756,200.0,0.0,36.53684390751823
2,20,1402.3246390913978,56.75,177.24597688864307,223.04375166354401,1,0,2514.6772971076234,862.3526580162256,200.0,0.0,50.0
2,21,2837.639349249211,73.81,227.24597688864307,262.80769677455993,1,0,4193.256388537687,1105.6170392884756,200.0,0.0,50.0
2,22,3836.525956341122,78.42,277.2459768886431,303.72221693187475,1,0,5435.407376901848,1348.8814205607257,200.0,0.0,50.00000000000003
2,23,3346.3391617364605,63.42,327.2459768886431,357.9511601178861,1,0,5188.484963569436,1592.1458018329758,200.0,0.0,50.0
2,24,3306.3779415757062,57.17,377.2459768886431,381.4739844806803,1,0,5391.788124680932,1835.4101831052258,200.0,0.0,50.0
2,25,2191.1309267106426,43.6,400.0,400.0,1,0,4360.0,1946.115050178,200.0,0.0,22.7540231113569
2,26,588.7493251501727,28.0,379.22117984394856,379.22117984394856,1,0,2654.54825890764,1845.020113601416,200.0,0.0,20.778820156051438
2,27,393.53271420656347,27.28,329.22117984394856,265.62734054576526,1,0,2245.2884465357292,1601.7557323291658,200.0,0.0,50.0
2,28,441.69016194727647,29.37,279.22117984394856,247.05833802710936,1,0,2050.1815130041923,1358.4913510569158,200.0,0.0,50.0
2,29,403.2144327113972,30.86,229.22117984394856,193.38638866097577,1,0,1768.4414024960631,1115.226969784666,200.0,0.0,50.0
2,30,176.9429124066014,28.99,179.22117984394856,108.68919127971319,1,0,1298.9055009190172,871.9625885124158,200.0,0.0,50.0
2,31,180.5033352784207,31.74,137.53417038067022,137.53417038067022,1,0,1091.3336419706181,669.1432972289191,200.0,0.0,41.68700946327834
2,32,204.03659583841122,34.74,112.36578536890059,112.36578536890059,1,0,975.8968459289017,546.6918650787209,200.0,0.0,25.16838501176963
2,33,87.24656533242933,40.69,63.35799826774095,63.35799826774095,1,0,644.5092373785948,308.2548849450058,200.0,0.0,49.007787101159636
2,34,-63.35799826774095,60.0,0.0,20.93406801283666,0,0,0.0,0.0,0.0,0.0,63.35799826774095
2,35,0.0,60.28,0.0,63.572130939393304,0,0,0.0,0.0,0.0,0.0,0.0
2,36,0.0,57.69,0.0,105.41993238688858,0,0,0.0,0.0,0.0,0.0,0.0
2,37,0.0,50.29,0.0,198.91131362746296,0,0,0.0,0.0,0.0,0.0,0.0
2,38,0.0,46.74,0.0,197.73295012546234,0,0,0.0,0.0,0.0,0.0,0.0
2,39,0.0,45.26,0.0,260.32181707909007,0,0,0.0,0.0,0.0,0.0,0.0
2,40,0.0,41.75,0.0,335.0674930530213,0,0,0.0,0.0,0.0,0.0,0.0
2,41,0.0,38.45,0.0,383.5501411263543,0,0,0.0,0.0,0.0,0.0,0.0
2,42,0.0,39.31,0.0,213.69407704806784,0,0,0.0,0.0,0.0,0.0,0.0
2,43,-19742.7787625445,41.75,100.0,284.7886551164516,1,1,1043.75,486.5287625445,200.0,20000.0,100.0
2,44,772.95685618325,46.74,150.0,292.45031231826766,1,0,1752.75,729.79314381675,200.0,0.0,50.0
2,45,1326.9424749109999,51.0,200.0,303.6843655504197,1,0,2550.0,973.057525089,200.0,0.0,50.0
2,46,2258.67809363875,59.6,250.0,310.1014594502452,1,0,3725.0,1216.32190636125,200.0,0.0,50.0
2,47,1795.9137123665,46.74,300.0,316.4522248059365,1,0,3505.5,1459.5862876335,200.0,0.0,50.0
2,48,1783.0260552436393,44.62,318.16967276698574,318.16967276698574,1,0,3549.182699715726,1547.9869717051008,200.0,0.0,18.16967276698574
2,49,1362.5458767484151,42.48,278.430145538107,278.430145538107,1,0,2956.9281456146964,1354.6427416374024,200.0,0.0,39.73952722887873
2,50,922.9230950159174,40.0,228.430145538107,152.56224457436252,1,0,2284.30145538107,1111.3783603651525,200.0,0.0,50.0
2,51,346.7975157749562,32.84,178.430145538107,152.67476402089164,1,0,1464.9114948678587,868.1139790929025,200.0,0.0,50.0
2,52,141.67500411346452,31.66,128.430145538107,111.21121687565794,1,0,1016.524601934117,624.8495978206524,200.0,0.0,50.0
2,53,152.75473250226457,28.49,178.430145538107,188.85238307241244,1,0,1270.868711595167,868.1139790929025,200.0,0.0,50.0
2,54,94.84689009886873,26.42,172.74697885534354,172.74697885534354,1,0,1140.9937953395442,840.463738557912,200.0,0.0,5.683166682763471
2,55,80.62144967643951,25.84,181.3893159728083,181.3893159728083,1,0,1171.7749811843416,882.5111943904374,200.0,0.0,8.642337117464763
2,56,-17.766993150309332,26.42,132.72280922611833,132.72280922611833,1,0,876.6341549385116,645.734641342131,200.0,0.0,48.666506746689976
2,57,98.10237084409195,30.9,111.62105832300048,111.62105832300048,1,0,862.2726755451787,543.0685537979689,200.0,0.0,21.101750903117846
2,58,291.4098146405239,35.72,123.92313205987864,123.92313205987864,1,0,1106.6335692947162,602.9216809173141,200.0,0.0,12.302073736878157
2,59,237.50179376114522,45.84,73.92313205987864,46.2203840747228,1,0,847.1590934062093,359.6572996450641,200.0,0.0,50.0
2,60,564.6489655089438,55.18,87.10603875942316,87.10603875942316,1,0,1201.6278046862424,423.79593247775404,200.0,0.0,13.182906699544517
2,61,581.0520639410665,51.88,97.67404908141806,97.67404908141806,1,0,1266.8324165859924,475.2123423229309,200.0,0.0,10.568010321994905
2,62,-97.67404908141806,48.27,0.0,41.672012635199906,0,0,0.0,0.0,0.0,0.0,97.67404908141806
2,63,0.0,48.36,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2,64,0.0,44.07,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2,65,0.0,41.32,0.0,6.531911077901924,0,0,0.0,0.0,0.0,0.0,0.0
2,66,0.0,39.87,0.0,3.531598565998223,0,0,0.0,0.0,0.0,0.0,0.0
2,67,0.0,41.94,0.0,18.65484203728525,0,0,0.0,0.0,0.0,0.0,0.0
2,68,0.0,59.13,0.0,154.58454977855524,0,0,0.0,0.0,0.0,0.0,0.0
2,69,0.0,72.82,0.0,158.23681362375976,0,0,0.0,0.0,0.0,0.0,0.0
2,70,0.0,75.66,0.0,169.50925439686185,0,0,0.0,0.0,0.0,0.0,0.0
2,71,-19186.5287625445,64.0,100.0,84.54837061320517,1,1,1600.0,486.5287625445,200.0,20000.0,100.0
2,72,1011.45685618325,53.1,150.0,200.7704314757349,1,0,1991.25,729.79314381675,200.0,0.0,50.0
2,73,1084.4424749109999,46.15,200.0,255.69713816215537,1,0,2307.5,973.057525089,200.0,0.0,50.0
2,74,1850.55309363875,53.07,250.0,311.0471741676155,1,0,3316.875,1216.32190636125,200.0,0.0,50.0
2,75,1277.3539968272771,39.96,297.56111102406066,297.56111102406066,1,0,2972.635499130366,1447.7203912790283,200.0,0.0,47.561111024060665
2,76,1377.573007242126,38.62,337.75964234445854,337.75964234445854,1,0,3261.069346835747,1643.2978082732232,200.0,0.0,40.198531320397876
2,77,1299.298196282561,37.16,339.16382659405986,339.16382659405986,1,0,3150.8319490588156,1650.1295685266532,200.0,0.0,1.4041842496013146
2,78,630.5037291346597,29.0,354.83174092273146,354.83174092273146,1,0,2572.530121689803,1726.3584782264716,200.0,0.0,15.6679143286716
2,79,531.7769248695716,28.95,322.22426855179697,322.22426855179697,1,0,2332.0981436436305,1567.7137464031243,200.0,0.0,32.60747237093449
2,80,464.5104063220849,29.96,272.22426855179697,215.20466965433218,1,0,2038.9597714529593,1324.4493651308744,200.0,0.0,50.0
2,81,1138.4694415274541,39.0,274.4721024803792,274.4721024803792,1,0,2676.102999183697,1335.385723727661,200.0,0.0,2.2478339285822244
2,82,799.3425152074064,38.16,224.4721024803792,146.8827975042692,1,0,2141.463857662817,1092.1213424554107,200.0,0.0,50.0
2,83,1013.5640195980304,48.43,174.4721024803792,140.4394696563693,1,0,2112.4209807811912,848.8569611831608,200.0,0.0,50.0
2,84,1326.371781828965,65.0,137.33414494177606,137.33414494177606,1,0,2231.679855303861,668.1701159362931,200.0,0.0,37.13795753860313
2,85,1092.3006882327954,80.94,87.33414494177606,84.06727542869524,1,0,1767.2064228968386,424.9057346640431,200.0,0.0,50.0
2,86,2101.1210606086534,87.94,137.33414494177606,138.26722549282795,1,0,3019.2911765449467,668.1701159362931,200.0,0.0,50.0
2,87,3100.657706345888,116.93,135.52895763730817,135.52895763730817,1,0,3961.850254132611,659.3873604822551,200.0,0.0,1.8051873044678928
2,88,2780.4307354405614,120.38,118.79503856476175,118.79503856476175,1,0,3575.1366856065047,577.9720310933969,200.0,0.0,16.733919072546414
2,89,2720.9834778507666,92.62,162.07258851858876,162.07258851858876,1,0,3752.790787147923,788.5297593433293,200.0,0.0,43.277549953827005
2,90,2054.521855111823,85.0,139.00686945890698,139.00686945890698,1,0,2953.8959760017733,676.3084018302686,200.0,0.0,23.065719059681783
2,91,2386.1189485931686,75.25,189.00686945890698,231.18195595077958,1,0,3555.6917316956874,919.5727831025187,200.0,0.0,50.0
2,92,5458.610332568807,115.0,239.00686945890698,247.25703747241909,1,0,6871.447496943576,1162.8371643747687,200.0,0.0,50.0
2,93,5878.660236983287,135.0,211.40130201893126,211.40130201893126,1,0,7134.79394313893,1028.5281387156674,200.0,0.0,27.605567439975715
2,94,4571.010468184159,138.94,161.40130201893126,92.6657341274179,1,0,5606.274225627577,785.2637574434174,200.0,0.0,50.0
2,95,1470.839571088374,81.25,111.40130201893126,30.007381565574235,1,0,2262.8389472595413,541.9993761711673,200.0,0.0,50.0
3,0,0.0,30.231,0.0,264.29756986442214,0,0,0.0,0.0,0.0,0.0,0.0
3,1,0.0,34.202,0.0,251.51961341912317,0,0,0.0,0.0,0.0,0.0,0.0
3,2,-19991.7787625445,31.79,100.0,226.66375379971112,1,1,794.75,486.5287625445,200.0,20000.0,100.0
3,3,62.6693561832501,27.799,150.0,321.0007136707421,1,0,1042.4625,729.79314381675,200.0,0.0,50.0
3,4,341.942474911,31.3,200.0,225.73634573180038,1,0,1565.0,973.057525089,200.0,0.0,50.0
3,5,558.8008518759809,36.0,186.7292229701718,186.7292229701718,1,0,1680.5630067315462,908.4913778257371,200.0,0.0,13.270777029828196
3,6,652.2348834525453,41.417,160.1125182196741,160.1125182196741,1,0,1657.8450417760605,778.9934535730174,200.0,0.0,26.616704750497718
3,7,904.0363502712798,42.247,200.98613738836661,200.98613738836661,1,0,2122.765336561581,977.8553671216088,200.0,0.0,40.87361916869253
3,8,444.83223745784045,36.489,160.89488845120474,160.89488845120474,1,0,1467.7233961740023,782.799909779,200.0,0.0,40.09124893716188
3,9,272.4557038991377,35.0,129.65975144197532,129.65975144197532,1,0,1134.5228251172841,630.831984208917,200.0,0.0,31.23513700922942
3,10,108.81148601352467,33.0,100.0,43.600770530247985,1,0,825.0,486.5287625445,200.0,0.0,29.659751441975317
3,11,-32.53414062936254,25.9,110.65194374622554,110.65194374622554,1,0,716.4713357568104,538.3535326399474,200.0,0.0,10.651943746225541
3,12,274.92418158991836,32.531,160.65194374622553,172.4250741199977,1,0,1306.5420955021157,781.6179139121973,200.0,0.0,49.999999999999986
3,13,154.91606091925155,29.383,148.1320437292174,148.1320437292174,1,0,1088.1409602238987,720.704999287639,200.0,0.0,12.519900017008126
3,14,80.69552272697644,26.66,165.76394615817208,165.76394615817208,1,0,1104.816701144217,806.4892759882858,200.0,0.0,17.631902428954675
3,15,-163.78915676869053,22.44,115.76394615817208,93.27944184935453,1,0,649.4357379473454,563.2248947160359,200.0,0.0,50.0
3,16,-245.47040950506508,18.95,80.59222581996792,80.59222581996792,1,0,381.805669822098,392.10435898895895,200.0,0.0,35.17172033820415
3,17,-266.6880704391109,18.95,130.59222581996792,180.77149525290213,1,0,618.680669822098,635.3687402612089,200.0,0.0,50.0
3,18,-329.96400284465074,17.69,180.59222581996792,191.4265826298445,1,0,798.6691186888082,878.633121533459,200.0,0.0,50.0
3,19,-364.209475972449,17.48,230.59222581996792,331.07994887671487,1,0,1007.6880268332599,1121.8975028057089,200.0,0.0,50.0
3,20,-364.8781961737569,17.46,263.5964033072821,263.5964033072821,1,0,1150.5983004362865,1282.4723191227292,200.0,0.0,33.004177487314195
3,21,176.66857235122603,25.03,288.29322168183575,288.29322168183575,1,0,1803.9948346740873,1402.6294439483077,200.0,0.0,24.69681837455363
3,22,115.72646568658189,24.65,262.9359366416543,262.9359366416543,1,0,1620.3427095541945,1279.2589588274311,200.0,0.0,25.357285040181466
3,23,148.27574154818615,24.65,287.134090679457,287.134090679457,1,0,1769.4638338121538,1396.989938226165,200.0,0.0,24.198154037802738
3,24,140.99397188478508,24.65,273.43055849850134,273.43055849850134,1,0,1685.0158167470145,1330.3183126812737,200.0,0.0,13.703532180955676
3,25,73.5129560001219,25.03,228.63501598613948,228.63501598613948,1,0,1430.683612533268,1112.3751140207842,200.0,0.0,44.79554251236186
3,26,-1.3021202152662,25.03,178.63501598613948,172.17333161197303,1,0,1117.808612533268,869.1107327485341,200.0,0.0,50.0
3,27,-117.97188076222346,21.771,228.63501598613948,360.2459871713628,1,0,1244.4032332585607,1112.3751140207842,200.0,0.0,50.0
3,28,-198.8112995790159,20.196,278.6350159861395,331.4219766682113,1,0,1406.8281957140184,1355.6394952930343,200.0,0.0,50.0
