split,episode,steps,ep_return,clear_rate_buy,clear_rate_sell,loss,eps,beta
val,33,96,-1933.64087523936,nan,nan,nan,nan,nan
train,34,96,270.7688183681342,54.347826086956516,54.0,nan,nan,nan
val,34,96,1177.2235876055884,nan,nan,nan,nan,nan
train,35,96,1977.734354215084,38.297872340425535,61.224489795918366,nan,nan,nan
val,35,96,11835.827486233225,nan,nan,nan,nan,nan
train,36,96,882.8094738972727,76.47058823529412,46.835443037974684,nan,nan,nan
val,36,96,14852.408621001521,nan,nan,nan,nan,nan
train,37,96,-276.4189999573266,39.130434782608695,76.0,nan,nan,nan
val,37,96,-750.9813694928595,nan,nan,nan,nan,nan
train,38,96,11.934739249773022,56.666666666666664,36.11111111111111,nan,nan,nan
val,38,96,2556.6371212244385,nan,nan,nan,nan,nan
train,39,96,-161.37727476640237,80.0,52.32558139534884,nan,nan,nan
val,39,96,6967.697979012879,nan,nan,nan,nan,nan
train,40,96,-1055.357811774219,0.0,56.84210526315789,nan,nan,nan
val,40,96,310.8448482536294,nan,nan,nan,nan,nan
train,41,96,-1680.2378691118543,52.94117647058824,55.69620253164557,nan,nan,nan
val,41,96,18757.590104931955,nan,nan,nan,nan,nan
train,42,96,1071.501349007427,53.70370370370371,61.904761904761905,nan,nan,nan
val,42,96,10175.922195793153,nan,nan,nan,nan,nan
train,43,96,-3169.8073063750085,45.0,55.26315789473685,nan,nan,nan
val,43,96,3930.0794428795293,nan,nan,nan,nan,nan
train,44,96,34.69740375641503,43.54838709677419,52.94117647058824,nan,nan,nan
val,44,96,-404.96168283184267,nan,nan,nan,nan,nan
train,45,96,12706.178567044137,56.60377358490566,55.81395348837209,nan,nan,nan
val,45,96,10218.805117351998,nan,nan,nan,nan,nan
train,46,96,-1191.062370656714,42.10526315789473,63.793103448275865,nan,nan,nan
val,46,96,-1390.1397371705814,nan,nan,nan,nan,nan
train,47,96,101.83496998294765,53.333333333333336,63.63636363636363,nan,nan,nan
val,47,96,-2497.6800567385653,nan,nan,nan,nan,nan
train,48,96,-1410.526039685916,62.5,50.0,nan,nan,nan
val,48,96,18627.03548617357,nan,nan,nan,nan,nan
train,49,96,1873.8193530835272,100.0,51.06382978723404,nan,nan,nan
val,49,96,9831.909663680966,nan,nan,nan,nan,nan
train,50,96,-14296.904198829165,35.714285714285715,60.97560975609756,nan,nan,nan
val,50,96,4520.951827575356,nan,nan,nan,nan,nan
train,51,96,1240.408056499709,0.0,54.166666666666664,nan,nan,nan
val,51,96,23063.191477846623,nan,nan,nan,nan,nan
train,52,96,488.56636967027407,48.275862068965516,52.63157894736842,nan,nan,nan
val,52,96,-1910.2555843666278,nan,nan,nan,nan,nan
train,53,96,3925.2526192205687,80.0,67.21311475409836,155.21365356445312,0.9991640000000004,-0.39938400000000185
val,53,96,17990.897916446705,nan,nan,nan,nan,nan
train,54,96,-4493.457192333737,88.88888888888889,39.08045977011494,149.35971069335938,0.9982520000000008,-0.39871200000000384
val,54,96,4545.5334310211965,nan,nan,nan,nan,nan
train,55,96,-10272.025886574209,88.88888888888889,55.172413793103445,122.35729217529297,0.9973400000000012,-0.39804000000000583
val,55,96,-748.8989234746657,nan,nan,nan,nan,nan
train,56,96,-165.46841409449223,0.0,54.166666666666664,166.85031127929688,0.9964280000000016,-0.3973680000000078
val,56,96,-61.049410219187735,nan,nan,nan,nan,nan
train,57,96,272.0860079071671,100.0,46.808510638297875,162.55987548828125,0.9955160000000021,-0.3966960000000098
val,57,96,-4173.018777778887,nan,nan,nan,nan,nan
train,58,96,-6146.505443652726,48.0,57.74647887323944,127.55428314208984,0.9946040000000025,-0.3960240000000118
val,58,96,2475.799648926437,nan,nan,nan,nan,nan
train,59,96,1647.674479280906,43.75,50.0,166.49908447265625,0.9936920000000029,-0.3953520000000138
val,59,96,-566.173794491882,nan,nan,nan,nan,nan
train,60,96,1810.6147796143744,65.0,59.210526315789465,142.57887268066406,0.9927800000000033,-0.3946800000000158
val,60,96,10253.096320964312,nan,nan,nan,nan,nan
train,61,96,3182.606960634256,81.25,47.5,145.36932373046875,0.9918680000000037,-0.3940080000000178
val,61,96,-2956.2628609235644,nan,nan,nan,nan,nan
train,62,96,572.9444624284047,50.81967213114754,31.428571428571427,195.80862426757812,0.9909560000000042,-0.3933360000000198
val,62,96,4948.056050806238,nan,nan,nan,nan,nan
train,63,96,-630.8967920179495,0.0,56.25,200.11085510253906,0.9900440000000046,-0.3926640000000218
val,63,96,13456.876056415627,nan,nan,nan,nan,nan
train,64,96,-6658.110655574635,0.0,51.041666666666664,235.62591552734375,0.989132000000005,-0.39199200000002377
val,64,96,8123.814154437387,nan,nan,nan,nan,nan
train,65,96,1659.9775385764983,83.33333333333334,50.0,210.21722412109375,0.9882200000000054,-0.39132000000002576
val,65,96,2056.9433831306233,nan,nan,nan,nan,nan
train,66,96,1098.6866447188365,38.0,45.65217391304348,238.1205291748047,0.9873080000000058,-0.39064800000002775
val,66,96,-5228.10465966789,nan,nan,nan,nan,nan
train,67,96,12193.96517062312,74.07407407407408,65.21739130434783,200.5694580078125,0.9863960000000063,-0.38997600000002974
val,67,96,16104.69926168261,nan,nan,nan,nan,nan
train,68,96,-1949.4114687871593,60.0,63.934426229508205,223.693603515625,0.9854840000000067,-0.38930400000003174
val,68,96,2459.6823517549424,nan,nan,nan,nan,nan
train,69,96,-807.8458916632475,28.57142857142857,68.85245901639344,262.24951171875,0.9845720000000071,-0.38863200000003373
val,69,96,-2256.2401250882776,nan,nan,nan,nan,nan
train,70,96,2384.459390257964,0.0,43.75,215.05604553222656,0.9836600000000075,-0.3879600000000357
val,70,96,-3683.285159856895,nan,nan,nan,nan,nan
train,71,96,2672.052319620039,53.333333333333336,46.913580246913575,300.5271911621094,0.982748000000008,-0.3872880000000377
val,71,96,-4136.390294830033,nan,nan,nan,nan,nan
train,72,96,-159.24818221850876,40.0,55.81395348837209,253.54104614257812,0.9818360000000084,-0.3866160000000397
val,72,96,1408.8567994756784,nan,nan,nan,nan,nan
train,73,96,-158.19972117664378,41.30434782608695,52.0,273.5715637207031,0.9809240000000088,-0.3859440000000417
val,73,96,-340.7549650872734,nan,nan,nan,nan,nan
train,74,96,2539.483264402621,63.41463414634146,58.18181818181818,253.68557739257812,0.9800120000000092,-0.3852720000000437
val,74,96,19706.20416868349,nan,nan,nan,nan,nan
train,75,96,11886.669194696084,80.0,63.73626373626373,310.2452087402344,0.9791000000000096,-0.3846000000000457
val,75,96,5193.052055876154,nan,nan,nan,nan,nan
train,76,96,-417.98459851503316,54.166666666666664,54.166666666666664,261.42901611328125,0.97818800000001,-0.3839280000000477
val,76,96,7622.2189702858495,nan,nan,nan,nan,nan
train,77,96,-431.50518839455214,34.04255319148936,42.857142857142854,271.1028747558594,0.9772760000000105,-0.38325600000004967
val,77,96,6461.083205995804,nan,nan,nan,nan,nan
train,78,96,602.894980100152,27.77777777777778,46.666666666666664,307.3455810546875,0.9763640000000109,-0.38258400000005166
val,78,96,4171.568499841768,nan,nan,nan,nan,nan
train,79,96,277.66041493614415,46.15384615384615,46.98795180722892,328.605712890625,0.9754520000000113,-0.38191200000005365
val,79,96,-3033.471691863536,nan,nan,nan,nan,nan
train,80,96,11553.513836603901,67.6056338028169,44.0,293.26611328125,0.9745400000000117,-0.38124000000005565
val,80,96,-347.7336879625945,nan,nan,nan,nan,nan
train,81,96,1286.8916139199719,57.14285714285714,50.0,298.4139709472656,0.9736280000000122,-0.38056800000005764
val,81,96,656.8977906722449,nan,nan,nan,nan,nan
train,82,96,247.31193115660983,0.0,49.473684210526315,310.67596435546875,0.9727160000000126,-0.37989600000005963
val,82,96,12285.673207830598,nan,nan,nan,nan,nan
train,83,96,995.190731617063,38.46153846153847,74.19354838709677,350.6241455078125,0.971804000000013,-0.3792240000000616
val,83,96,8930.729207736373,nan,nan,nan,nan,nan
train,84,96,8370.369624300012,82.85714285714286,67.21311475409836,212.08364868164062,0.9708920000000134,-0.3785520000000636
val,84,96,4699.796411243969,nan,nan,nan,nan,nan
train,85,96,814.572426182237,41.66666666666667,60.71428571428571,374.33050537109375,0.9699800000000138,-0.3778800000000656
val,85,96,5784.999319120207,nan,nan,nan,nan,nan
train,86,96,14.385418936861575,34.92063492063492,48.484848484848484,295.303466796875,0.9690680000000143,-0.3772080000000676
val,86,96,3995.4490559676246,nan,nan,nan,nan,nan
train,87,96,312.6122300538357,62.5,50.0,370.2964172363281,0.9681560000000147,-0.3765360000000696
val,87,96,20785.609288093343,nan,nan,nan,nan,nan
train,88,96,1370.1979677179108,57.14285714285714,35.36585365853659,327.7091979980469,0.9672440000000151,-0.3758640000000716
val,88,96,20782.699275404888,nan,nan,nan,nan,nan
train,89,96,-19.50409565586635,50.0,47.82608695652174,373.77081298828125,0.9663320000000155,-0.3751920000000736
val,89,96,22090.544853942505,nan,nan,nan,nan,nan
train,90,96,-158.92536948761727,37.5,60.0,299.773193359375,0.9654200000000159,-0.37452000000007557
val,90,96,7910.124278872958,nan,nan,nan,nan,nan
train,91,96,12885.181458807112,100.0,40.65934065934066,268.2721862792969,0.9645080000000164,-0.37384800000007756
val,91,96,15501.293841754838,nan,nan,nan,nan,nan
train,92,96,-1981.6805964425505,34.285714285714285,50.81967213114754,333.064453125,0.9635960000000168,-0.37317600000007956
val,92,96,7035.743541389366,nan,nan,nan,nan,nan
train,93,96,-436.59587311505743,36.0,46.478873239436616,263.42230224609375,0.9626840000000172,-0.37250400000008155
val,93,96,6879.220862518465,nan,nan,nan,nan,nan
train,94,96,10976.091890063884,76.92307692307693,52.63157894736842,277.005859375,0.9617720000000176,-0.37183200000008354
val,94,96,0.8766756489341638,nan,nan,nan,nan,nan
train,95,96,543.374913889212,42.857142857142854,50.0,300.60906982421875,0.960860000000018,-0.37116000000008553
val,95,96,2955.5683424565627,nan,nan,nan,nan,nan
train,96,96,687.5630281025245,38.46153846153847,41.42857142857143,302.850830078125,0.9599480000000185,-0.3704880000000875
val,96,96,22016.724833247466,nan,nan,nan,nan,nan
train,97,96,518.6546637014297,69.23076923076923,55.42168674698795,364.8294372558594,0.9590360000000189,-0.3698160000000895
val,97,96,-7709.4758889554205,nan,nan,nan,nan,nan
train,98,96,531.9725247082076,0.0,41.66666666666667,351.09588623046875,0.9581240000000193,-0.3691440000000915
val,98,96,-915.2559606863225,nan,nan,nan,nan,nan
train,99,96,50.88832512432434,50.0,59.67741935483871,275.70904541015625,0.9572120000000197,-0.3684720000000935
val,99,96,-5401.990888338123,nan,nan,nan,nan,nan
train,100,96,400.32720186925064,50.0,51.13636363636363,325.6468505859375,0.9563000000000201,-0.3678000000000955
val,100,96,433.80988817228007,nan,nan,nan,nan,nan
train,101,96,-9336.278865286367,70.83333333333334,76.38888888888889,285.1109619140625,0.9553880000000206,-0.3671280000000975
val,101,96,14079.982831337004,nan,nan,nan,nan,nan
train,102,96,-869.3832903056783,41.66666666666667,46.666666666666664,381.94140625,0.954476000000021,-0.3664560000000995
val,102,96,-629.2879572799714,nan,nan,nan,nan,nan
train,103,96,-525.0890019531655,50.0,54.41176470588235,277.7018127441406,0.9535640000000214,-0.3657840000001015
val,103,96,3457.3592573123624,nan,nan,nan,nan,nan
train,104,96,-2113.4977040721633,96.0,49.29577464788733,342.722412109375,0.9526520000000218,-0.36511200000010346
val,104,96,-14383.849671127175,nan,nan,nan,nan,nan
train,105,96,3937.995584100642,0.0,39.58333333333333,323.2925720214844,0.9517400000000222,-0.36444000000010546
val,105,96,962.3231444046453,nan,nan,nan,nan,nan
train,106,96,609.4896878984894,85.71428571428571,52.4390243902439,398.10626220703125,0.9508280000000227,-0.36376800000010745
val,106,96,2464.1404488070057,nan,nan,nan,nan,nan
train,107,96,-19.043418714935793,46.666666666666664,46.913580246913575,383.7426452636719,0.9499160000000231,-0.36309600000010944
val,107,96,-4115.760038124395,nan,nan,nan,nan,nan
train,108,96,13132.82351296317,66.10169491525424,45.94594594594595,321.926025390625,0.9490040000000235,-0.36242400000011143
val,108,96,-2119.0221430910215,nan,nan,nan,nan,nan
train,109,96,-737.9961957847169,53.06122448979592,70.2127659574468,367.81915283203125,0.9480920000000239,-0.3617520000001134
val,109,96,-111.00213901811306,nan,nan,nan,nan,nan
train,110,96,-2495.714708831059,50.0,60.0,295.3343505859375,0.9471800000000243,-0.3610800000001154
val,110,96,22181.630624314694,nan,nan,nan,nan,nan
train,111,96,2617.217195038835,20.0,48.35164835164835,338.6561584472656,0.9462680000000248,-0.3604080000001174
val,111,96,10550.71983640588,nan,nan,nan,nan,nan
train,112,96,-2363.487904013032,33.33333333333333,48.888888888888886,297.2162780761719,0.9453560000000252,-0.3597360000001194
val,112,96,-457.6146645931226,nan,nan,nan,nan,nan
train,113,96,-3097.4932601247656,45.45454545454545,44.5945945945946,292.38897705078125,0.9444440000000256,-0.3590640000001214
val,113,96,-5481.289475195883,nan,nan,nan,nan,nan
train,114,96,12032.446593828412,63.63636363636363,56.470588235294116,319.8109130859375,0.943532000000026,-0.3583920000001234
val,114,96,8263.110546442336,nan,nan,nan,nan,nan
train,115,96,-459.4764637154075,73.68421052631578,62.33766233766234,307.3639831542969,0.9426200000000264,-0.3577200000001254
val,115,96,5256.1069745380155,nan,nan,nan,nan,nan
train,116,96,-641.7756476383995,47.22222222222222,87.5,319.56890869140625,0.9417080000000269,-0.3570480000001274
val,116,96,792.7118616978777,nan,nan,nan,nan,nan
train,117,96,622.0801410100032,52.77777777777778,37.5,444.60968017578125,0.9407960000000273,-0.35637600000012937
val,117,96,11432.36213600119,nan,nan,nan,nan,nan
train,118,96,-6970.040872834999,52.17391304347826,50.68493150684932,316.86273193359375,0.9398840000000277,-0.35570400000013136
val,118,96,-2459.7128897354282,nan,nan,nan,nan,nan
train,119,96,2039.4275679644536,76.92307692307693,37.34939759036144,388.5390319824219,0.9389720000000281,-0.35503200000013335
val,119,96,19518.18104656733,nan,nan,nan,nan,nan
train,120,96,1663.4023576455986,53.2258064516129,44.11764705882353,366.944580078125,0.9380600000000285,-0.35436000000013534
val,120,96,-6932.562353718452,nan,nan,nan,nan,nan
train,121,96,-902.8329679181024,0.0,49.473684210526315,452.483642578125,0.937148000000029,-0.35368800000013734
val,121,96,10352.19216051187,nan,nan,nan,nan,nan
train,122,96,2815.712192599402,93.54838709677419,60.0,399.846435546875,0.9362360000000294,-0.35301600000013933
val,122,96,4480.636261424491,nan,nan,nan,nan,nan
train,123,96,-1964.5805130813167,50.0,46.96969696969697,299.8548583984375,0.9353240000000298,-0.3523440000001413
val,123,96,4945.487756098673,nan,nan,nan,nan,nan
train,124,96,-2994.80486051814,93.33333333333333,48.148148148148145,332.698974609375,0.9344120000000302,-0.3516720000001433
val,124,96,-2862.495127512323,nan,nan,nan,nan,nan
train,125,96,-239.75170753892658,47.22222222222222,46.666666666666664,462.894775390625,0.9335000000000306,-0.3510000000001453
val,125,96,1334.4871818067527,nan,nan,nan,nan,nan
train,126,96,534.2565742046686,29.629629629629626,56.52173913043478,433.4993896484375,0.9325880000000311,-0.3503280000001473
val,126,96,-2663.747666794181,nan,nan,nan,nan,nan
train,127,96,-294.52223477926634,44.0,50.0,463.278076171875,0.9316760000000315,-0.3496560000001493
val,127,96,22048.04133377771,nan,nan,nan,nan,nan
train,128,96,-1986.863991306299,72.22222222222221,55.00000000000001,444.001220703125,0.9307640000000319,-0.3489840000001513
val,128,96,15226.3676977364,nan,nan,nan,nan,nan
train,129,96,992.4452781066393,51.85185185185185,71.42857142857143,332.02642822265625,0.9298520000000323,-0.3483120000001533
val,129,96,10918.110401273587,nan,nan,nan,nan,nan
train,130,96,-3419.031683383775,45.45454545454545,52.38095238095239,420.61639404296875,0.9289400000000327,-0.34764000000015527
val,130,96,2846.50160810753,nan,nan,nan,nan,nan
train,131,96,13616.759546610785,56.451612903225815,44.11764705882353,484.5301208496094,0.9280280000000332,-0.34696800000015726
val,131,96,8610.489640478447,nan,nan,nan,nan,nan
train,132,96,12571.249106437495,80.0,49.45054945054945,436.55682373046875,0.9271160000000336,-0.34629600000015925
val,132,96,159.65299147829955,nan,nan,nan,nan,nan
train,133,96,-2162.9956685795637,55.319148936170215,53.06122448979592,427.6134033203125,0.926204000000034,-0.34562400000016125
val,133,96,6811.20294230642,nan,nan,nan,nan,nan
train,134,96,-2891.2547394804083,46.15384615384615,63.85542168674698,420.8002014160156,0.9252920000000344,-0.34495200000016324
val,134,96,-2881.798972611844,nan,nan,nan,nan,nan
train,135,96,12658.926100818255,0.0,55.91397849462365,338.16607666015625,0.9243800000000348,-0.34428000000016523
val,135,96,23811.820169639228,nan,nan,nan,nan,nan
train,136,96,712.5211961502197,30.76923076923077,51.42857142857142,380.7888488769531,0.9234680000000353,-0.3436080000001672
val,136,96,1959.8617412215083,nan,nan,nan,nan,nan
train,137,96,383.42845325487923,33.33333333333333,47.61904761904761,424.78106689453125,0.9225560000000357,-0.3429360000001692
val,137,96,-7697.924388844794,nan,nan,nan,nan,nan
train,138,96,956.8924328496381,37.735849056603776,37.2093023255814,561.4178466796875,0.9216440000000361,-0.3422640000001712
val,138,96,5088.976316270617,nan,nan,nan,nan,nan
train,139,96,-560.3903597295271,57.89473684210527,48.05194805194805,376.8572998046875,0.9207320000000365,-0.3415920000001732
val,139,96,33099.45772461435,nan,nan,nan,nan,nan
train,140,96,-4.933943401393989,45.45454545454545,63.1578947368421,442.1358642578125,0.9198200000000369,-0.3409200000001752
val,140,96,-1862.2734927194529,nan,nan,nan,nan,nan
train,141,96,815.2631107650657,63.888888888888886,40.0,373.2718505859375,0.9189080000000374,-0.3402480000001772
val,141,96,897.7216893726134,nan,nan,nan,nan,nan
train,142,96,-14348.010791336448,58.333333333333336,55.952380952380956,433.03271484375,0.9179960000000378,-0.3395760000001792
val,142,96,26206.046015084004,nan,nan,nan,nan,nan
train,143,96,-25962.24597224934,15.384615384615385,49.39759036144578,375.7091064453125,0.9170840000000382,-0.33890400000018117
val,143,96,23174.808977694036,nan,nan,nan,nan,nan
train,144,96,-1159.1535325824607,0.0,47.91666666666667,478.1393737792969,0.9161720000000386,-0.33823200000018316
val,144,96,2373.5094364510683,nan,nan,nan,nan,nan
train,145,96,934.3814779556286,44.0,43.66197183098591,478.2155456542969,0.915260000000039,-0.33756000000018516
val,145,96,6777.107653893193,nan,nan,nan,nan,nan
train,146,96,1343.8508425846485,43.47826086956522,48.0,467.95697021484375,0.9143480000000395,-0.33688800000018715
val,146,96,3357.152008505508,nan,nan,nan,nan,nan
train,147,96,-2828.4999118512433,68.42105263157895,54.54545454545454,431.66668701171875,0.9134360000000399,-0.33621600000018914
val,147,96,12066.645593679097,nan,nan,nan,nan,nan
train,148,96,-682.5248053769295,41.37931034482759,59.70149253731343,443.16656494140625,0.9125240000000403,-0.33554400000019113
val,148,96,1438.7283137998945,nan,nan,nan,nan,nan
train,149,96,-1228.56118317013,48.275862068965516,38.80597014925373,427.1859130859375,0.9116120000000407,-0.3348720000001931
val,149,96,-6531.134455001832,nan,nan,nan,nan,nan
train,150,96,1386.8824951328256,42.30769230769231,47.14285714285714,377.1141052246094,0.9107000000000411,-0.3342000000001951
val,150,96,18933.769474218978,nan,nan,nan,nan,nan
train,151,96,-320.6303737429432,69.56521739130434,39.726027397260275,475.2455139160156,0.9097880000000416,-0.3335280000001971
val,151,96,-5823.703611364324,nan,nan,nan,nan,nan
train,152,96,2758.5698304473663,100.0,51.76470588235295,418.4213562011719,0.908876000000042,-0.3328560000001991
val,152,96,-1145.6967621216133,nan,nan,nan,nan,nan
train,153,96,-990.2662649997396,41.66666666666667,47.22222222222222,397.8992614746094,0.9079640000000424,-0.3321840000002011
val,153,96,1266.23223781609,nan,nan,nan,nan,nan
train,154,96,1909.0198193107424,71.42857142857143,38.20224719101123,348.6971740722656,0.9070520000000428,-0.3315120000002031
val,154,96,13714.278086760945,nan,nan,nan,nan,nan
train,155,96,5796.24080356706,84.84848484848484,79.36507936507937,459.38665771484375,0.9061400000000432,-0.3308400000002051
val,155,96,2676.930044854502,nan,nan,nan,nan,nan
train,156,96,244.87452775904606,44.827586206896555,71.05263157894737,430.190185546875,0.9052280000000437,-0.3301680000002071
val,156,96,3337.6056087669817,nan,nan,nan,nan,nan
train,157,96,-8234.60087157535,87.5,51.24999999999999,395.7881774902344,0.9043160000000441,-0.32949600000020907
val,157,96,-824.5272272931726,nan,nan,nan,nan,nan
train,158,96,594.9958164031199,45.45454545454545,34.146341463414636,533.203369140625,0.9034040000000445,-0.32882400000021106
val,158,96,721.7863750791557,nan,nan,nan,nan,nan
train,159,96,1159.5202976830885,58.82352941176471,42.22222222222222,400.2862548828125,0.9024920000000449,-0.32815200000021305
val,159,96,19148.712565121663,nan,nan,nan,nan,nan
train,160,96,3314.8240679945397,52.94117647058824,56.9620253164557,421.6642150878906,0.9015800000000453,-0.32748000000021504
val,160,96,17706.988208242572,nan,nan,nan,nan,nan
train,161,96,-3357.9361704563994,53.333333333333336,65.4320987654321,432.40771484375,0.9006680000000458,-0.32680800000021704
val,161,96,217.03908673764988,nan,nan,nan,nan,nan
train,162,96,-1077.137442936274,0.0,50.0,371.81341552734375,0.8997560000000462,-0.32613600000021903
val,162,96,23246.455055742594,nan,nan,nan,nan,nan
train,163,96,448.43672417623435,58.333333333333336,43.75,442.83624267578125,0.8988440000000466,-0.325464000000221
val,163,96,4094.9269712058167,nan,nan,nan,nan,nan
train,164,96,-318.2896812704427,57.14285714285714,45.588235294117645,488.90777587890625,0.897932000000047,-0.324792000000223
val,164,96,21469.204972805506,nan,nan,nan,nan,nan
train,165,96,-54.6046429577863,27.500000000000004,35.714285714285715,513.10205078125,0.8970200000000474,-0.324120000000225
val,165,96,2444.459624237635,nan,nan,nan,nan,nan
train,166,96,808.7849528856135,37.5,37.5,469.7263488769531,0.8961080000000479,-0.323448000000227
val,166,96,-1840.476118495611,nan,nan,nan,nan,nan
train,167,96,-4542.806808283537,70.0,63.63636363636363,495.34503173828125,0.8951960000000483,-0.322776000000229
val,167,96,-2356.642997784366,nan,nan,nan,nan,nan
train,168,96,467.41929132257883,57.14285714285714,42.69662921348314,473.9056396484375,0.8942840000000487,-0.322104000000231
val,168,96,-268.38605741119744,nan,nan,nan,nan,nan
train,169,96,586.4487456605841,67.64705882352942,50.0,686.9851684570312,0.8933720000000491,-0.321432000000233
val,169,96,-3749.703579903702,nan,nan,nan,nan,nan
train,170,96,-1324.223039372758,71.42857142857143,51.68539325842697,477.64508056640625,0.8924600000000495,-0.32076000000023497
val,170,96,6781.789432557077,nan,nan,nan,nan,nan
train,171,96,-4567.16075225784,59.09090909090909,51.35135135135135,307.035888671875,0.89154800000005,-0.32008800000023696
val,171,96,-2016.1331744374795,nan,nan,nan,nan,nan
train,172,96,-127.70356451361394,69.23076923076923,45.714285714285715,543.2900390625,0.8906360000000504,-0.31941600000023895
val,172,96,6336.285043876326,nan,nan,nan,nan,nan
train,173,96,131.49290802998019,69.23076923076923,72.72727272727273,551.70654296875,0.8897240000000508,-0.31874400000024095
val,173,96,16189.498593953693,nan,nan,nan,nan,nan
train,174,96,-4482.196197757251,0.0,51.68539325842697,584.976318359375,0.8888120000000512,-0.31807200000024294
val,174,96,2625.71417597174,nan,nan,nan,nan,nan
train,175,96,-4896.258226610072,22.58064516129032,41.53846153846154,385.37139892578125,0.8879000000000516,-0.31740000000024493
val,175,96,-1492.0012371963187,nan,nan,nan,nan,nan
