episode,episode_return,starts,on_steps,cap_factor
1,24.555423711405123,1,89,0.4710120924313863
2,47.43750340810102,1,92,0.35708103319009143
3,4.020088019883953,1,90,0.47473002870877584
4,11.229433561528127,1,91,0.46227314551671345
5,23.20096377816756,0,96,0.5277278423309326
6,19.50921094340962,1,90,0.4452489103873571
7,42.03845775230646,0,96,0.43555879284938176
8,16.116933037471092,1,87,0.40845083594322207
9,19.680551070045137,1,90,0.4487372875213623
10,59.27746384601919,1,95,0.44245651563008626
11,116.53061314399827,0,96,0.5219504833221436
12,58.1892341496139,1,96,0.5378395907084147
13,121.08639532117166,1,94,0.46263991196950277
14,22.613826590242105,0,96,0.5539601717392604
15,12.273466330744418,0,96,0.47210695286591847
16,15.117859478514271,1,91,0.47165342191115217
17,16.63096049218646,1,87,0.37354939207819093
18,18.8840924609248,1,90,0.37739089045624724
19,60.675506377923874,2,87,0.3523506597956803
20,36.40087306866316,0,96,0.5246424294739874
21,35.72390546818784,0,96,0.7127916775203952
22,86.0872803279199,1,86,0.5597051356690153
23,41.243389347894606,2,75,0.37712448202250265
24,21.009555784419604,2,79,0.3321345229740603
25,44.75040997796294,1,92,0.5805666859415451
26,10.69821841059954,2,87,0.29795128777248214
27,40.4535479033142,2,76,0.2957228797169313
28,121.08240625854766,1,87,0.4241917448060689
29,14.960806283478941,2,78,0.34895240603058236
30,23.950899303973845,1,92,0.5153996200546136
31,10.24548364884064,2,78,0.3195211098421746
32,18.62844978576981,2,82,0.5747631227224049
33,162.58757566874272,1,91,0.7619297551662357
34,19.644943875598283,1,94,0.7761235657033201
35,84.22071281898863,1,90,0.8294032795372835
36,33.20668870784905,1,94,0.8496233083126079
37,188.14607477080142,1,90,0.834255986591163
38,37.53940954098491,1,95,0.7544949242181244
39,17.448710018641854,0,96,0.8278157692148462
40,167.34400438095503,1,93,0.832363648259664
41,70.56722625519737,0,96,0.7223008507753945
42,106.78152572961756,0,96,0.8570404573738244
43,34.95183794527052,0,96,0.8774788981703538
44,156.83809369892907,0,96,0.8441893739118251
45,256.8919059659969,0,96,0.8112126110924427
46,23.840581293934278,1,92,0.8092813387969029
47,68.85647280105373,1,95,0.8731060171313345
48,116.19679905651316,1,89,0.7363332642354505
49,79.6809085986242,0,96,0.8586371334365335
50,77.1025242058724,1,94,0.8048318805330389
51,166.44921868620142,1,96,0.8523610897892391
52,33.94364060507008,1,93,0.7559057165994634
53,23.203520739926894,0,96,0.6991368177932998
54,29.268895934992837,0,96,0.8652582765850302
55,43.9240979464857,0,96,0.8491531034314218
56,31.70004105836517,1,94,0.6832090571575111
57,49.62201465637084,1,90,0.7250542348528204
58,26.7681587712266,1,91,0.817121914117419
59,28.662244080121607,0,96,0.8408483318893858
60,21.630909791397364,0,96,0.8874886880521808
