episode,episode_return,starts,on_steps,cap_factor
1,24.555423711405123,1,89,0.4710120924313863
2,47.43750340810102,1,92,0.35708103319009143
3,4.020088019883953,1,90,0.47473002870877584
4,11.229433561528127,1,91,0.46227314551671345
5,23.20096377816756,0,96,0.5277278423309326
6,19.50921094340962,1,90,0.4452489103873571
7,42.03845775230646,0,96,0.43555879284938176
8,16.116933037471092,1,87,0.40845083594322207
9,19.680551070045137,1,90,0.4487372875213623
10,59.27746384601919,1,95,0.44245651563008626
11,116.53061314399827,0,96,0.5219504833221436
12,58.1892341496139,1,96,0.5378395907084147
13,121.08639532117166,1,94,0.46263991196950277
14,22.613826590242105,0,96,0.5539601717392604
15,12.273466330744418,0,96,0.47210695286591847
16,15.399959357038682,1,91,0.47975715219234627
17,30.240016698509027,1,92,0.6433055238840365
18,39.93206906884147,1,90,0.748701468058462
19,134.52509653105142,1,96,0.7507828644941505
20,65.44117076877187,0,96,0.8759439773371451
21,46.52105522288654,0,96,0.9037066419423138
22,119.21806679306268,0,96,0.7783080940608714
23,66.34099079082745,2,83,0.574332255073849
24,52.54258513179482,1,90,0.6928442172405949
25,67.88716413389736,1,92,0.8592235319690762
26,30.340423750829878,1,96,0.8029174926850327
27,105.13859575724375,0,96,0.7162039360632116
28,234.57488996118101,0,96,0.8820109494003251
29,44.98859057495596,0,96,0.8477884522975436
30,41.40223683174346,1,92,0.859171047480541
31,29.14915584517626,0,96,0.7616674627354977
32,24.813786519653416,1,92,0.7903960949407491
33,140.55917595621165,1,91,0.6561680200036053
34,7.141806047287003,2,84,0.45061899143119066
35,58.07517243697313,1,90,0.6056223119430669
36,19.280871854535018,1,94,0.5300361999112717
37,154.0086544409504,1,90,0.6957898817243617
38,19.23839117902311,3,75,0.41554606022438423
39,8.192150030661221,1,87,0.41968082298126774
40,160.30207711230327,1,93,0.7841877078601027
41,35.17631085174084,1,87,0.3659455647541502
42,80.32611405835567,1,87,0.6442499901713806
43,31.110075835791996,0,96,0.7660826388407798
44,154.77285156897756,0,96,0.8307925569502853
45,256.876999203017,0,96,0.811154089662745
46,23.80495494669548,1,92,0.8081911915124238
47,68.78312415985636,1,95,0.8723552584834158
48,116.13784369418902,1,89,0.735798542225156
49,79.63759834004777,0,96,0.8580878384879557
50,76.99207703393722,1,94,0.8037404726482912
51,166.44615927470224,1,96,0.8523355257544593
52,33.93322225899801,1,93,0.7557026340379704
53,23.192115000076246,0,96,0.6988728208743037
54,29.26548983827463,0,96,0.8651702532403545
55,43.91511971904411,0,96,0.8489615174138132
56,31.698274256658387,1,94,0.6831520186913754
57,49.61639539701757,1,90,0.7249655789041815
58,26.767490943741077,1,91,0.8171023343889745
59,28.660551013463103,0,96,0.8408143628049639
60,21.630745459826333,0,96,0.8874834635063841
