split,episode,t,DAM,BM,ref,side,q,delta,limit,cleared,reward
train,4,40,13.100000381469727,22.309999465942383,16.41200065612793,1,1.0,35.0,51.41200065612793,1,0.09209999084472656
train,4,41,13.699999809265137,0.0,11.963000297546387,1,1.0,45.0,56.96300029754639,1,-0.13699999809265137
train,4,42,13.699999809265137,0.0,11.963000297546387,0,1.0,-35.0,-23.036999702453613,1,0.13699999809265137
train,4,43,13.340999603271484,32.9900016784668,9.017000198364258,0,1.0,-5.0,4.017000198364258,1,-0.19649002075195313
train,4,44,13.340999603271484,32.9900016784668,9.017000198364258,1,1.0,40.0,49.01700019836426,1,0.19649002075195313
train,4,45,23.510000228881836,72.22000122070312,8.526000022888184,1,1.0,-40.0,-31.473999977111816,0,0.0
train,4,46,23.510000228881836,72.22000122070312,8.526000022888184,0,1.0,45.0,53.526000022888184,0,0.0
train,4,47,23.510000228881836,98.87000274658203,8.71500015258789,0,1.0,5.0,13.71500015258789,1,-0.753600025177002
train,4,48,23.510000228881836,98.87000274658203,8.71500015258789,1,1.0,40.0,48.71500015258789,1,0.753600025177002
train,4,49,28.110000610351562,81.0199966430664,8.458999633789062,0,1.0,15.0,23.458999633789062,1,-0.5290999603271485
train,4,50,28.110000610351562,81.0199966430664,8.458999633789062,1,1.0,-45.0,-36.54100036621094,0,0.0
train,4,51,39.0,20.649999618530273,9.574999809265137,0,1.0,-20.0,-10.425000190734863,1,0.18350000381469728
train,4,52,39.0,20.649999618530273,9.574999809265137,1,1.0,0.0,9.574999809265137,0,0.0
train,4,53,54.0,56.9900016784668,10.963000297546387,1,1.0,30.0,40.96300029754639,0,0.0
train,4,54,54.0,56.9900016784668,10.963000297546387,0,1.0,30.0,40.96300029754639,1,-0.02990001678466797
train,4,55,50.013999938964844,48.2400016784668,16.104999542236328,0,1.0,-35.0,-18.895000457763672,1,0.01773998260498047
train,4,56,50.013999938964844,48.2400016784668,16.104999542236328,1,1.0,35.0,51.10499954223633,1,-0.01773998260498047
train,4,57,44.13999938964844,10.979999542236328,24.118000030517578,0,1.0,0.0,24.118000030517578,1,0.3315999984741211
train,4,58,44.13999938964844,10.979999542236328,24.118000030517578,1,1.0,-5.0,19.118000030517578,0,0.0
train,4,59,40.83000183105469,9.3100004196167,30.0,1,1.0,10.0,40.0,0,0.0
train,4,60,40.83000183105469,9.3100004196167,30.0,0,1.0,15.0,45.0,0,0.0
train,4,61,37.20000076293945,21.860000610351562,32.45000076293945,1,1.0,-20.0,12.450000762939453,0,0.0
train,4,62,37.20000076293945,21.860000610351562,32.45000076293945,0,1.0,-20.0,12.450000762939453,1,0.1534000015258789
train,4,63,34.724998474121094,5.230000019073486,34.70000076293945,0,1.0,-15.0,19.700000762939453,1,0.2949499845504761
train,4,64,34.724998474121094,5.230000019073486,34.70000076293945,1,1.0,-10.0,24.700000762939453,0,0.0
train,4,65,35.59600067138672,0.23000000417232513,31.0,1,1.0,15.0,46.0,1,-0.3536600066721439
train,4,66,35.59600067138672,0.23000000417232513,31.0,0,1.0,-15.0,16.0,1,0.3536600066721439
train,4,67,34.70000076293945,34.619998931884766,25.0,1,1.0,30.0,55.0,1,-0.000800018310546875
train,4,68,34.70000076293945,34.619998931884766,25.0,0,1.0,25.0,50.0,0,0.0
train,4,69,35.61600112915039,48.04999923706055,22.600000381469727,0,1.0,-10.0,12.600000381469727,1,-0.12433998107910156
train,4,70,35.61600112915039,48.04999923706055,22.600000381469727,1,1.0,-35.0,-12.399999618530273,0,0.0
train,4,71,38.0,41.75,27.209999084472656,0,1.0,-20.0,7.209999084472656,1,-0.0375
train,4,72,38.0,41.75,27.209999084472656,1,1.0,35.0,62.209999084472656,1,0.0375
train,4,73,40.83000183105469,48.29999923706055,37.86000061035156,0,1.0,-15.0,22.860000610351562,1,-0.0746999740600586
train,4,74,40.83000183105469,48.29999923706055,37.86000061035156,1,1.0,50.0,87.86000061035156,1,0.0746999740600586
train,4,75,43.38999938964844,-2.0399999618530273,39.0,0,1.0,-40.0,-1.0,1,0.45429999351501466
train,4,76,43.38999938964844,-2.0399999618530273,39.0,1,1.0,30.0,69.0,1,-0.45429999351501466
train,4,77,40.77000045776367,-20.149999618530273,39.0,1,1.0,40.0,79.0,1,-0.6092000007629395
train,4,78,40.77000045776367,-20.149999618530273,39.0,0,1.0,15.0,54.0,0,0.0
train,4,79,35.207000732421875,-15.0600004196167,30.0,0,1.0,-30.0,0.0,1,0.5026700115203857
train,4,80,35.207000732421875,-15.0600004196167,30.0,1,1.0,-30.0,0.0,0,0.0
train,4,81,36.176998138427734,-4.909999847412109,27.0,1,1.0,10.0,37.0,1,-0.41086997985839846
train,4,82,36.176998138427734,-4.909999847412109,27.0,0,1.0,35.0,62.0,0,0.0
train,4,83,24.0,-94.5,20.989999771118164,0,1.0,50.0,70.98999977111816,0,0.0
train,4,84,24.0,-94.5,20.989999771118164,1,1.0,-45.0,-24.010000228881836,0,0.0
train,4,85,15.0,-290.1700134277344,22.040000915527344,0,1.0,-25.0,-2.9599990844726562,1,3.0517001342773438
train,4,86,15.0,-290.1700134277344,22.040000915527344,1,1.0,-45.0,-22.959999084472656,0,0.0
train,4,87,0.009999999776482582,-158.13999938964844,13.100000381469727,0,1.0,45.0,58.10000038146973,0,0.0
train,4,88,0.009999999776482582,-158.13999938964844,13.100000381469727,1,1.0,45.0,58.10000038146973,1,-1.5814999938942493
train,4,89,-1.0,-0.6899999976158142,13.699999809265137,0,1.0,-15.0,-1.3000001907348633,1,-0.003100000023841858
train,4,90,-1.0,-0.6899999976158142,13.699999809265137,1,1.0,-5.0,8.699999809265137,1,0.003100000023841858
train,4,91,-2.0,0.0,13.340999603271484,0,1.0,35.0,48.340999603271484,0,0.0
train,4,92,-2.0,0.0,13.340999603271484,1,1.0,-5.0,8.340999603271484,1,0.02
train,4,93,-3.0899999141693115,0.0,23.510000228881836,0,1.0,-50.0,-26.489999771118164,1,-0.030899999141693116
train,4,94,-3.0899999141693115,0.0,23.510000228881836,1,1.0,45.0,68.51000022888184,1,0.030899999141693116
train,4,95,-4.0,0.0,23.510000228881836,0,1.0,-30.0,-6.489999771118164,1,-0.04
train,5,0,84.0,205.74000549316406,85.0,0,1.0,35.0,120.0,0,0.0
train,5,1,64.2699966430664,26.360000610351562,60.880001068115234,1,1.0,50.0,110.88000106811523,1,-0.37909996032714843
train,5,2,64.2699966430664,26.360000610351562,60.880001068115234,0,1.0,30.0,90.88000106811523,0,0.0
train,5,3,60.0,21.719999313354492,57.290000915527344,0,1.0,-35.0,22.290000915527344,1,0.3828000068664551
train,5,4,60.0,21.719999313354492,57.290000915527344,1,1.0,0.0,57.290000915527344,0,0.0
train,5,5,54.66999816894531,24.559999465942383,52.400001525878906,1,1.0,-45.0,7.400001525878906,0,0.0
train,5,6,54.66999816894531,24.559999465942383,52.400001525878906,0,1.0,50.0,102.4000015258789,0,0.0
train,5,7,48.7599983215332,40.970001220703125,44.52000045776367,0,1.0,-30.0,14.520000457763672,1,0.07789997100830079
train,5,8,48.7599983215332,40.970001220703125,44.52000045776367,1,1.0,-30.0,14.520000457763672,0,0.0
train,5,9,49.900001525878906,25.040000915527344,53.2599983215332,0,1.0,30.0,83.2599983215332,0,0.0
train,5,10,49.900001525878906,25.040000915527344,53.2599983215332,1,1.0,30.0,83.2599983215332,1,-0.24860000610351562
train,5,11,39.22999954223633,28.639999389648438,40.77000045776367,0,1.0,25.0,65.77000045776367,0,0.0
train,5,12,39.22999954223633,28.639999389648438,40.77000045776367,1,1.0,0.0,40.77000045776367,1,-0.1059000015258789
train,5,13,37.66999816894531,22.170000076293945,39.18000030517578,0,1.0,15.0,54.18000030517578,0,0.0
train,5,14,37.66999816894531,22.170000076293945,39.18000030517578,1,1.0,-10.0,29.18000030517578,0,0.0
train,5,15,36.63999938964844,25.059999465942383,39.18000030517578,0,1.0,5.0,44.18000030517578,0,0.0
train,5,16,36.63999938964844,25.059999465942383,39.18000030517578,1,1.0,50.0,89.18000030517578,1,-0.11579999923706055
train,5,17,35.0,28.209999084472656,38.88999938964844,0,1.0,-20.0,18.889999389648438,1,0.06790000915527344
train,5,18,35.0,28.209999084472656,38.88999938964844,1,1.0,-5.0,33.88999938964844,0,0.0
train,5,19,34.75,26.450000762939453,38.58000183105469,0,1.0,25.0,63.58000183105469,0,0.0
train,5,20,34.75,26.450000762939453,38.58000183105469,1,1.0,-35.0,3.5800018310546875,0,0.0
train,5,21,39.900001525878906,27.5,39.59000015258789,0,1.0,45.0,84.59000015258789,0,0.0
train,5,22,39.900001525878906,27.5,39.59000015258789,1,1.0,10.0,49.59000015258789,1,-0.12400001525878906
train,5,23,44.0,24.360000610351562,43.33000183105469,0,1.0,40.0,83.33000183105469,0,0.0
train,5,24,44.0,24.360000610351562,43.33000183105469,1,1.0,35.0,78.33000183105469,1,-0.19639999389648438
train,5,25,58.56999969482422,25.1200008392334,65.0,0,1.0,0.0,65.0,0,0.0
train,5,26,58.56999969482422,25.1200008392334,65.0,1,1.0,-40.0,25.0,0,0.0
train,5,27,120.0,34.9900016784668,119.9000015258789,0,1.0,-45.0,74.9000015258789,1,0.8500999832153321
train,5,28,120.0,34.9900016784668,119.9000015258789,1,1.0,5.0,124.9000015258789,1,-0.8500999832153321
train,5,29,100.0,27.299999237060547,100.0,1,1.0,-35.0,65.0,0,0.0
train,5,30,100.0,27.299999237060547,100.0,0,1.0,10.0,110.0,0,0.0
train,5,31,103.12999725341797,31.670000076293945,100.0,1,1.0,-30.0,70.0,0,0.0
train,5,32,103.12999725341797,31.670000076293945,100.0,0,1.0,-45.0,55.0,1,0.7145999717712402
train,5,33,95.0,33.599998474121094,91.31999969482422,0,1.0,35.0,126.31999969482422,0,0.0
train,5,34,95.0,33.599998474121094,91.31999969482422,1,1.0,-50.0,41.31999969482422,0,0.0
train,5,35,90.0,35.40999984741211,89.0,0,1.0,-15.0,74.0,1,0.5459000015258789
train,5,36,90.0,35.40999984741211,89.0,1,1.0,-30.0,59.0,0,0.0
train,5,37,58.56999969482422,28.1299991607666,75.0,0,1.0,-35.0,40.0,1,0.30440000534057615
train,5,38,58.56999969482422,28.1299991607666,75.0,1,1.0,-25.0,50.0,0,0.0
train,5,39,52.689998626708984,26.770000457763672,67.0,0,1.0,-20.0,47.0,1,0.25919998168945313
train,5,40,52.689998626708984,26.770000457763672,67.0,1,1.0,-35.0,32.0,0,0.0
train,5,41,50.0,28.239999771118164,70.0,1,1.0,-40.0,30.0,0,0.0
train,5,42,50.0,28.239999771118164,70.0,0,1.0,-10.0,60.0,0,0.0
train,5,43,44.22999954223633,26.190000534057617,84.0,0,1.0,-45.0,39.0,1,0.18039999008178711
train,5,44,44.22999954223633,26.190000534057617,84.0,1,1.0,-30.0,54.0,1,-0.18039999008178711
train,5,45,58.56999969482422,52.380001068115234,91.05999755859375,0,1.0,-50.0,41.05999755859375,1,0.06189998626708985
train,5,46,58.56999969482422,52.380001068115234,91.05999755859375,1,1.0,15.0,106.05999755859375,1,-0.06189998626708985
train,5,47,57.02000045776367,185.55999755859375,84.0,1,1.0,45.0,129.0,1,1.2853999710083008
train,5,48,57.02000045776367,185.55999755859375,84.0,0,1.0,-5.0,79.0,0,0.0
train,5,49,58.56999969482422,38.08000183105469,64.2699966430664,0,1.0,-25.0,39.269996643066406,1,0.20489997863769532
train,5,50,58.56999969482422,38.08000183105469,64.2699966430664,1,1.0,-45.0,19.269996643066406,0,0.0
train,5,51,58.56999969482422,106.72000122070312,60.0,0,1.0,-15.0,45.0,1,-0.48150001525878905
train,5,52,58.56999969482422,106.72000122070312,60.0,1,1.0,-10.0,50.0,0,0.0
train,5,53,57.02000045776367,116.7699966430664,54.66999816894531,0,1.0,50.0,104.66999816894531,0,0.0
train,5,54,57.02000045776367,116.7699966430664,54.66999816894531,1,1.0,-15.0,39.66999816894531,0,0.0
train,5,55,47.52000045776367,42.52000045776367,48.7599983215332,1,1.0,-35.0,13.759998321533203,0,0.0
train,5,56,47.52000045776367,42.52000045776367,48.7599983215332,0,1.0,10.0,58.7599983215332,0,0.0
train,5,57,61.0099983215332,176.5399932861328,49.900001525878906,0,1.0,-35.0,14.900001525878906,1,-1.1552999496459961
train,5,58,61.0099983215332,176.5399932861328,49.900001525878906,1,1.0,-20.0,29.900001525878906,0,0.0
train,5,59,45.0,24.889999389648438,39.22999954223633,0,1.0,50.0,89.22999954223633,0,0.0
train,5,60,45.0,24.889999389648438,39.22999954223633,1,1.0,-15.0,24.229999542236328,0,0.0
train,5,61,45.869998931884766,24.84000015258789,37.66999816894531,1,1.0,45.0,82.66999816894531,1,-0.21029998779296877
train,5,62,45.869998931884766,24.84000015258789,37.66999816894531,0,1.0,-50.0,-12.330001831054688,1,0.21029998779296877
train,5,63,41.119998931884766,22.110000610351562,36.63999938964844,1,1.0,-25.0,11.639999389648438,0,0.0
train,5,64,41.119998931884766,22.110000610351562,36.63999938964844,0,1.0,5.0,41.63999938964844,0,0.0
train,5,65,39.810001373291016,21.579999923706055,35.0,0,1.0,-5.0,30.0,1,0.18230001449584962
train,5,66,39.810001373291016,21.579999923706055,35.0,1,1.0,45.0,80.0,1,-0.18230001449584962
train,5,67,39.119998931884766,46.61000061035156,34.75,1,1.0,-15.0,19.75,0,0.0
train,5,68,39.119998931884766,46.61000061035156,34.75,0,1.0,-25.0,9.75,1,-0.07490001678466797
train,5,69,36.84000015258789,27.18000030517578,39.900001525878906,0,1.0,-10.0,29.900001525878906,1,0.0965999984741211
train,5,70,36.84000015258789,27.18000030517578,39.900001525878906,1,1.0,5.0,44.900001525878906,1,-0.0965999984741211
train,5,71,38.869998931884766,26.59000015258789,44.0,0,1.0,20.0,64.0,0,0.0
train,5,72,38.869998931884766,26.59000015258789,44.0,1,1.0,-50.0,-6.0,0,0.0
train,5,73,46.349998474121094,29.670000076293945,58.56999969482422,0,1.0,-10.0,48.56999969482422,0,0.0
train,5,74,46.349998474121094,29.670000076293945,58.56999969482422,1,1.0,45.0,103.56999969482422,1,-0.16679998397827148
train,5,75,66.2300033569336,29.290000915527344,120.0,0,1.0,-20.0,100.0,0,0.0
train,5,76,66.2300033569336,29.290000915527344,120.0,1,1.0,0.0,120.0,1,-0.3694000244140625
train,5,77,90.0,29.6200008392334,100.0,0,1.0,45.0,145.0,0,0.0
train,5,78,90.0,29.6200008392334,100.0,1,1.0,-40.0,60.0,0,0.0
train,5,79,90.0,23.5,103.12999725341797,0,1.0,-50.0,53.12999725341797,1,0.665
train,5,80,65.0,29.309999465942383,95.0,0,1.0,45.0,140.0,0,0.0
train,5,81,65.0,29.309999465942383,95.0,1,1.0,20.0,115.0,1,-0.3569000053405762
train,5,82,48.0,28.450000762939453,90.0,0,1.0,-50.0,40.0,1,0.19549999237060547
train,5,83,48.0,28.450000762939453,90.0,1,1.0,45.0,135.0,1,-0.19549999237060547
train,5,84,38.619998931884766,36.43000030517578,58.56999969482422,0,1.0,-20.0,38.56999969482422,1,0.021899986267089843
train,5,85,38.619998931884766,36.43000030517578,58.56999969482422,1,1.0,-45.0,13.569999694824219,0,0.0
train,5,86,38.56999969482422,31.049999237060547,52.689998626708984,0,1.0,10.0,62.689998626708984,0,0.0
train,5,87,38.56999969482422,31.049999237060547,52.689998626708984,1,1.0,40.0,92.68999862670898,1,-0.07520000457763672
train,5,88,38.619998931884766,28.06999969482422,50.0,0,1.0,15.0,65.0,0,0.0
train,5,89,38.619998931884766,28.06999969482422,50.0,1,1.0,-5.0,45.0,1,-0.10549999237060548
train,5,90,42.529998779296875,29.84000015258789,44.22999954223633,1,1.0,-30.0,14.229999542236328,0,0.0
train,5,91,42.529998779296875,29.84000015258789,44.22999954223633,0,1.0,35.0,79.22999954223633,0,0.0
train,5,92,53.599998474121094,30.020000457763672,58.56999969482422,0,1.0,-35.0,23.56999969482422,1,0.23579998016357423
train,5,93,53.599998474121094,30.020000457763672,58.56999969482422,1,1.0,-40.0,18.56999969482422,0,0.0
train,5,94,59.41999816894531,26.950000762939453,57.02000045776367,1,1.0,50.0,107.02000045776367,1,-0.3246999740600586
train,5,95,59.41999816894531,26.950000762939453,57.02000045776367,0,1.0,15.0,72.02000045776367,0,0.0
train,6,0,26.979999542236328,2.559999942779541,32.439998626708984,0,1.0,25.0,57.439998626708984,0,0.0
train,6,1,26.979999542236328,2.559999942779541,32.439998626708984,1,1.0,-30.0,2.4399986267089844,0,0.0
train,6,2,33.38999938964844,3.2799999713897705,33.279998779296875,1,1.0,-5.0,28.279998779296875,0,0.0
train,6,3,33.38999938964844,3.2799999713897705,33.279998779296875,0,1.0,-30.0,3.279998779296875,1,0.30109999418258665
train,6,4,35.0,8.010000228881836,40.459999084472656,1,1.0,35.0,75.45999908447266,1,-0.26989999771118167
train,6,5,35.0,8.010000228881836,40.459999084472656,0,1.0,40.0,80.45999908447266,0,0.0
train,6,6,35.130001068115234,9.850000381469727,51.54999923706055,0,1.0,15.0,66.54999923706055,0,0.0
train,6,7,35.130001068115234,9.850000381469727,51.54999923706055,1,1.0,15.0,66.54999923706055,1,-0.2528000068664551
train,6,8,34.939998626708984,-4.159999847412109,51.9900016784668,0,1.0,-40.0,11.990001678466797,1,0.39099998474121095
train,6,9,34.939998626708984,-4.159999847412109,51.9900016784668,1,1.0,-35.0,16.990001678466797,0,0.0
train,6,10,34.939998626708984,41.79999923706055,44.9900016784668,1,1.0,-5.0,39.9900016784668,1,0.06860000610351563
train,6,11,34.939998626708984,41.79999923706055,44.9900016784668,0,1.0,10.0,54.9900016784668,0,0.0
train,6,12,34.939998626708984,46.38999938964844,37.0,0,1.0,25.0,62.0,0,0.0
train,6,13,34.939998626708984,46.38999938964844,37.0,1,1.0,-40.0,-3.0,0,0.0
train,6,14,35.189998626708984,45.43000030517578,34.9900016784668,0,1.0,45.0,79.9900016784668,0,0.0
train,6,15,35.189998626708984,45.43000030517578,34.9900016784668,1,1.0,-20.0,14.990001678466797,0,0.0
train,6,16,28.360000610351562,50.279998779296875,45.0,0,1.0,20.0,65.0,0,0.0
train,6,17,28.360000610351562,50.279998779296875,45.0,1,1.0,30.0,75.0,1,0.21919998168945312
train,6,18,25.59000015258789,27.799999237060547,38.720001220703125,1,1.0,25.0,63.720001220703125,1,0.022099990844726563
train,6,19,25.59000015258789,27.799999237060547,38.720001220703125,0,1.0,-10.0,28.720001220703125,0,0.0
train,6,20,23.139999389648438,15.050000190734863,31.81999969482422,0,1.0,-50.0,-18.18000030517578,1,0.08089999198913575
train,6,21,23.139999389648438,15.050000190734863,31.81999969482422,1,1.0,0.0,31.81999969482422,1,-0.08089999198913575
train,6,22,20.899999618530273,9.3100004196167,29.260000228881836,0,1.0,5.0,34.260000228881836,0,0.0
train,6,23,20.899999618530273,9.3100004196167,29.260000228881836,1,1.0,15.0,44.260000228881836,1,-0.11589999198913574
train,6,24,19.1299991607666,9.5600004196167,25.299999237060547,1,1.0,-15.0,10.299999237060547,0,0.0
train,6,25,19.1299991607666,9.5600004196167,25.299999237060547,0,1.0,-20.0,5.299999237060547,1,0.09569998741149903
train,6,26,15.869999885559082,10.520000457763672,12.880000114440918,0,1.0,15.0,27.880000114440918,0,0.0
train,6,27,15.869999885559082,10.520000457763672,12.880000114440918,1,1.0,25.0,37.88000011444092,1,-0.0534999942779541
train,6,28,23.229999542236328,0.0,12.960000038146973,0,1.0,-5.0,7.960000038146973,1,0.2322999954223633
train,6,29,23.229999542236328,0.0,12.960000038146973,1,1.0,-20.0,-7.039999961853027,0,0.0
train,6,30,26.549999237060547,17.420000076293945,15.0,1,1.0,5.0,20.0,0,0.0
train,6,31,26.549999237060547,17.420000076293945,15.0,0,1.0,40.0,55.0,0,0.0
train,6,32,31.84000015258789,15.829999923706055,22.8799991607666,0,1.0,-15.0,7.879999160766602,1,0.16010000228881835
train,6,33,31.84000015258789,15.829999923706055,22.8799991607666,1,1.0,-45.0,-22.1200008392334,0,0.0
train,6,34,40.41999816894531,18.8799991607666,29.979999542236328,0,1.0,-5.0,24.979999542236328,1,0.21539999008178712
train,6,35,40.41999816894531,18.8799991607666,29.979999542236328,1,1.0,-40.0,-10.020000457763672,0,0.0
train,6,36,35.06999969482422,25.81999969482422,36.45000076293945,0,1.0,40.0,76.45000076293945,0,0.0
train,6,37,35.06999969482422,25.81999969482422,36.45000076293945,1,1.0,20.0,56.45000076293945,1,-0.0925
train,6,38,34.68000030517578,28.030000686645508,41.81999969482422,0,1.0,-25.0,16.81999969482422,1,0.06649999618530274
train,6,39,34.68000030517578,28.030000686645508,41.81999969482422,1,1.0,-30.0,11.819999694824219,0,0.0
train,6,40,34.279998779296875,23.850000381469727,40.15999984741211,1,1.0,40.0,80.15999984741211,1,-0.10429998397827149
train,6,41,34.279998779296875,23.850000381469727,40.15999984741211,0,1.0,20.0,60.15999984741211,0,0.0
train,6,42,36.400001525878906,20.0,38.09000015258789,1,1.0,40.0,78.09000015258789,1,-0.16400001525878907
train,6,43,36.400001525878906,20.0,38.09000015258789,0,1.0,-45.0,-6.909999847412109,1,0.16400001525878907
train,6,44,35.02000045776367,35.86000061035156,31.90999984741211,0,1.0,10.0,41.90999984741211,0,0.0
train,6,45,35.02000045776367,35.86000061035156,31.90999984741211,1,1.0,-50.0,-18.09000015258789,0,0.0
train,6,46,35.02000045776367,33.65999984741211,26.979999542236328,0,1.0,-5.0,21.979999542236328,1,0.013600006103515624
train,6,47,35.02000045776367,33.65999984741211,26.979999542236328,1,1.0,30.0,56.97999954223633,1,-0.013600006103515624
train,6,48,34.38999938964844,43.060001373291016,26.979999542236328,0,1.0,-40.0,-13.020000457763672,1,-0.08670001983642578
train,6,49,34.38999938964844,43.060001373291016,26.979999542236328,1,1.0,-10.0,16.979999542236328,0,0.0
train,6,50,40.79999923706055,20.31999969482422,33.38999938964844,0,1.0,45.0,78.38999938964844,0,0.0
train,6,51,40.79999923706055,20.31999969482422,33.38999938964844,1,1.0,0.0,33.38999938964844,0,0.0
train,6,52,40.959999084472656,23.350000381469727,35.0,0,1.0,30.0,65.0,0,0.0
train,6,53,40.959999084472656,23.350000381469727,35.0,1,1.0,-45.0,-10.0,0,0.0
train,6,54,47.9900016784668,24.989999771118164,35.130001068115234,0,1.0,-50.0,-14.869998931884766,1,0.23000001907348633
train,6,55,47.9900016784668,24.989999771118164,35.130001068115234,1,1.0,-25.0,10.130001068115234,0,0.0
train,6,56,51.95000076293945,26.8799991607666,34.939998626708984,1,1.0,-40.0,-5.060001373291016,0,0.0
train,6,57,51.95000076293945,26.8799991607666,34.939998626708984,0,1.0,25.0,59.939998626708984,0,0.0
train,6,58,53.939998626708984,27.729999542236328,34.939998626708984,0,1.0,-35.0,-0.060001373291015625,1,0.26209999084472657
train,6,59,53.939998626708984,27.729999542236328,34.939998626708984,1,1.0,20.0,54.939998626708984,1,-0.26209999084472657
train,6,60,54.849998474121094,63.25,34.939998626708984,0,1.0,-25.0,9.939998626708984,1,-0.08400001525878907
train,6,61,48.810001373291016,106.13999938964844,35.189998626708984,0,1.0,5.0,40.189998626708984,1,-0.5732999801635742
train,6,62,48.810001373291016,106.13999938964844,35.189998626708984,1,1.0,45.0,80.18999862670898,1,0.5732999801635742
train,6,63,49.0,28.510000228881836,28.360000610351562,0,1.0,-20.0,8.360000610351562,1,0.20489999771118164
train,6,64,49.0,28.510000228881836,28.360000610351562,1,1.0,50.0,78.36000061035156,1,-0.20489999771118164
train,6,65,41.0099983215332,89.87000274658203,25.59000015258789,0,1.0,-20.0,5.590000152587891,1,-0.4886000442504883
train,6,66,41.0099983215332,89.87000274658203,25.59000015258789,1,1.0,45.0,70.59000015258789,1,0.4886000442504883
train,6,67,35.95000076293945,90.2699966430664,23.139999389648438,1,1.0,-20.0,3.1399993896484375,0,0.0
train,6,68,35.95000076293945,90.2699966430664,23.139999389648438,0,1.0,-40.0,-16.860000610351562,1,-0.5431999588012696
train,6,69,34.68000030517578,98.05000305175781,20.899999618530273,0,1.0,-20.0,0.8999996185302734,1,-0.6337000274658203
train,6,70,34.68000030517578,98.05000305175781,20.899999618530273,1,1.0,-25.0,-4.100000381469727,0,0.0
train,6,71,34.619998931884766,91.29000091552734,19.1299991607666,1,1.0,-25.0,-5.870000839233398,0,0.0
train,6,72,34.619998931884766,91.29000091552734,19.1299991607666,0,1.0,15.0,34.1299991607666,1,-0.5667000198364258
train,6,73,34.279998779296875,59.529998779296875,15.869999885559082,0,1.0,-5.0,10.869999885559082,1,-0.2525
train,6,74,34.279998779296875,59.529998779296875,15.869999885559082,1,1.0,-30.0,-14.130000114440918,0,0.0
train,6,75,35.0,23.489999771118164,23.229999542236328,0,1.0,15.0,38.22999954223633,0,0.0
train,6,76,35.0,23.489999771118164,23.229999542236328,1,1.0,35.0,58.22999954223633,1,-0.11510000228881836
train,6,77,38.93000030517578,23.049999237060547,26.549999237060547,0,1.0,-35.0,-8.450000762939453,1,0.15880001068115235
train,6,78,38.93000030517578,23.049999237060547,26.549999237060547,1,1.0,15.0,41.54999923706055,1,-0.15880001068115235
train,6,79,44.470001220703125,32.900001525878906,31.84000015258789,1,1.0,45.0,76.84000015258789,1,-0.11569999694824219
train,6,80,44.470001220703125,32.900001525878906,31.84000015258789,0,1.0,-10.0,21.84000015258789,1,0.11569999694824219
train,6,81,65.93000030517578,43.0099983215332,40.41999816894531,0,1.0,15.0,55.41999816894531,1,0.2292000198364258
train,6,82,65.93000030517578,43.0099983215332,40.41999816894531,1,1.0,-25.0,15.419998168945312,0,0.0
train,6,83,65.93000030517578,43.61000061035156,35.06999969482422,0,1.0,30.0,65.06999969482422,1,0.2231999969482422
train,6,84,65.93000030517578,43.61000061035156,35.06999969482422,1,1.0,20.0,55.06999969482422,0,0.0
train,6,85,70.43000030517578,39.16999816894531,34.68000030517578,1,1.0,-25.0,9.680000305175781,0,0.0
train,6,86,70.43000030517578,39.16999816894531,34.68000030517578,0,1.0,-45.0,-10.319999694824219,1,0.3126000213623047
train,6,87,75.0,29.989999771118164,34.279998779296875,1,1.0,-25.0,9.279998779296875,0,0.0
train,6,88,75.0,29.989999771118164,34.279998779296875,0,1.0,-20.0,14.279998779296875,1,0.45010000228881836
train,6,89,80.41999816894531,25.389999389648438,36.400001525878906,0,1.0,10.0,46.400001525878906,1,0.5502999877929687
train,6,90,80.41999816894531,25.389999389648438,36.400001525878906,1,1.0,0.0,36.400001525878906,0,0.0
train,6,91,72.12999725341797,22.25,35.02000045776367,1,1.0,20.0,55.02000045776367,0,0.0
train,6,92,72.12999725341797,22.25,35.02000045776367,0,1.0,-10.0,25.020000457763672,1,0.4987999725341797
train,6,93,61.0,22.850000381469727,35.02000045776367,0,1.0,-15.0,20.020000457763672,1,0.3814999961853027
train,6,94,61.0,22.850000381469727,35.02000045776367,1,1.0,15.0,50.02000045776367,0,0.0
train,6,95,64.0,26.010000228881836,34.38999938964844,0,1.0,-25.0,9.389999389648438,1,0.37989999771118166
train,7,0,32.0,16.719999313354492,33.70000076293945,0,1.0,25.0,58.70000076293945,0,0.0
train,7,1,32.0,16.719999313354492,33.70000076293945,1,1.0,0.0,33.70000076293945,1,-0.1528000068664551
train,7,2,33.2400016784668,3.2899999618530273,41.209999084472656,1,1.0,-35.0,6.209999084472656,0,0.0
train,7,3,33.2400016784668,3.2899999618530273,41.209999084472656,0,1.0,0.0,41.209999084472656,0,0.0
train,7,4,45.0,10.680000305175781,44.25,1,1.0,40.0,84.25,1,-0.3431999969482422
train,7,5,45.0,10.680000305175781,44.25,0,1.0,-35.0,9.25,1,0.3431999969482422
train,7,6,47.845001220703125,12.15999984741211,44.619998931884766,0,1.0,20.0,64.61999893188477,0,0.0
train,7,7,47.845001220703125,12.15999984741211,44.619998931884766,1,1.0,40.0,84.61999893188477,1,-0.35685001373291014
