episode,episode_return,starts,on_steps,cap_factor
1,25.615997388400164,1,96,0.4658134826024373
2,35.574955568498936,0,96,0.4751383167505264
3,17.689732596333684,0,96,0.5090906465053558
4,117.73038014656913,1,92,0.4113640144964059
5,21.5129600452413,1,96,0.4422702068090439
6,77.62060623607759,1,95,0.4729708198706309
7,35.6357433125641,0,96,0.4897463071346283
8,84.70000799409914,1,88,0.3898857432603836
9,48.76998450406142,0,96,0.46227033774058024
10,1.3337366110504207,1,94,0.4302874449888865
11,120.89047790309755,0,96,0.4703303494056066
12,69.77894612909377,1,96,0.46775976061820984
13,60.735647433811266,1,94,0.5155978411436081
14,19.359173538928264,0,96,0.5373802804946899
15,37.12791092000329,1,87,0.4654248688618342
16,91.6013906113589,1,87,0.4407217505759567
17,44.45586849334375,1,94,0.5638791758123961
18,34.58130514796176,2,81,0.3404980659633564
19,3.9879107080858347,2,78,0.2709870347213317
20,40.734257155806226,1,94,0.6059890978601213
21,70.08803449669645,0,96,0.8530667304434796
22,94.01628357083757,0,96,0.7934935057661281
23,226.68910956071073,0,96,0.8527541842061481
24,25.029584910377324,0,96,0.748511521243275
25,100.41336646514544,0,96,0.852783906036511
26,29.92839295540974,0,96,0.5899846041169021
27,34.32681166400508,1,96,0.7518162105308719
28,41.72707684857227,1,96,0.8879575116897149
29,26.178227856376,0,96,0.7228422843404908
30,310.01769525869787,0,96,0.9364330150733394
31,24.226385569796513,1,92,0.8664639240599495
32,31.895469617826034,0,96,0.8637217589700117
33,285.2518400744526,0,96,0.8480767286379942
34,36.03166331266734,1,89,0.6461759578134749
35,116.49979435782389,0,96,0.8394802113500345
36,128.6006574622598,0,96,0.6229924379886708
37,37.57348788578501,1,94,0.7795422271618863
38,53.3012644051628,0,96,0.7540945858411767
39,146.95092292249666,1,89,0.7192039708478261
40,143.65461518894372,1,92,0.7735561210892096
41,39.4457523045352,1,90,0.7456335157937442
42,40.66334219924774,1,92,0.6648824353449716
43,13.830990329265259,1,91,0.8225464849535425
44,210.19406602000288,1,93,0.7833133744611589
45,19.698450544385807,0,96,0.8135058017489533
46,203.68039784230544,0,96,0.761653264366327
47,28.91998343172225,0,96,0.7915724118042934
48,112.49223783600148,0,96,0.8581952882439964
49,27.362831211994067,1,91,0.864646746319396
50,36.96972984650827,1,89,0.8157970332741862
51,75.75738942024981,0,96,0.8790352837278775
52,57.06197813144652,0,96,0.7859637324037613
53,69.87828694862935,0,96,0.794675821598558
54,131.18998604839734,0,96,0.7980666505009691
55,30.86658673116181,0,96,0.8567564589102985
56,66.4415802983623,1,92,0.8534258881845674
57,51.3560517488272,0,96,0.7693166543416238
58,86.26138524106878,0,96,0.842485488817503
59,26.055343695530276,0,96,0.8816012258808439
60,52.798071542137876,1,91,0.8029588386510721
