episode,episode_return,starts,on_steps,cap_factor
1,0.0,0,0,0.0
2,2.6097450542754315,0,48,0.52718643506368
3,1.3532555169063556,0,48,0.4252263609568278
4,6.77752129896323,0,48,0.4313073501586914
5,0.0,0,0,0.0
6,1.856464138610291,0,48,0.41133645629882815
7,8.94993928813435,0,48,0.43993264325459797
8,5.357797726660766,0,48,0.37123736063639323
9,10.635504351109002,0,48,0.4001200968424479
10,4.661018485308501,0,48,0.439194388071696
11,9.166602928810182,0,48,0.49768961016337077
12,1.7601556354779726,0,48,0.38838759422302244
13,-2.388831078363711,0,48,0.45661725171407064
14,3.8842252484205346,0,48,0.3883178634643555
15,0.0,0,0,0.0
16,0.0,0,0,0.0
17,4.590048338749833,0,48,0.4240667044321696
18,6.32683971494291,0,48,0.44542469787597655
19,7.421755738929434,0,48,0.43140629132588704
20,0.0,0,0,0.0
21,-4.258420252392562,0,48,0.4480997771975413
22,0.0,0,0,0.0
23,-17.42828052604462,0,48,0.5508285768537735
24,1.3019526114319935,0,48,0.46388048854659686
25,0.0,0,0,0.0
26,81.10571218987566,0,41,0.33596363524675343
27,0.0,0,0,0.0
28,0.0,0,0,0.0
29,0.0,0,0,0.0
30,0.0,0,0,0.0
31,0.0,0,0,0.0
32,0.0,0,0,0.0
33,0.0,0,0,0.0
34,0.0,0,0,0.0
35,0.3400755333809609,0,48,0.28055544023890994
36,-0.11286391999999991,0,2,0.005833333333333334
37,-0.3979425200000001,0,8,0.03166666666666667
38,0.2853332714806242,0,9,0.04528016636107159
39,-5.370973485077505,0,48,0.3555104377756908
40,0.5518299199999996,0,11,0.043333333333333335
41,-0.32647116000000004,0,6,0.0225
42,0.0,0,0,0.0
43,0.0,0,0,0.0
44,0.0,0,0,0.0
45,0.0,0,0,0.0
46,-50.357480123876186,0,48,0.6657817498314902
47,-0.06719316000000054,0,11,0.04416666666666667
48,0.0,0,0,0.0
49,18.460363436546157,0,48,0.3328949821006249
50,0.0,0,0,0.0
51,0.0,0,0,0.0
52,-0.8057203166581693,0,11,0.0396796109142374
53,0.0,0,0,0.0
54,-10.94455641151572,0,48,0.8165437677975178
55,13.032919123472682,0,48,0.618128813233745
56,2.528615926837539,0,25,0.20289579679721784
57,-4.0547209014166095,0,48,0.5977360261164684
58,0.0,0,0,0.0
59,-8.092885581114624,0,48,0.6471925391517251
60,0.0,0,0,0.0
61,0.0,0,0,0.0
62,0.0,0,0,0.0
63,0.0,0,0,0.0
64,-4.935221458279101,0,48,0.6312674379003625
65,0.0,0,0,0.0
66,-13.458620101010649,0,48,0.5260114480845414
67,0.0,0,0,0.0
68,0.08667959330564497,0,7,0.031253022364061585
69,-6.187025516602577,0,48,0.36238778016235346
70,0.0,0,0,0.0
71,21.923127673461774,0,48,0.3640029869633439
72,0.0,0,0,0.0
73,0.0,0,0,0.0
74,0.7790900800000002,0,24,0.19833333333333333
75,6.6590907262605,0,48,0.5734073656032507
76,9.520131020068375,0,48,0.42229471077472464
77,0.0,0,0,0.0
78,0.0,0,0,0.0
79,-9.119360539497954,0,48,0.6544360210970844
80,0.0,0,0,0.0
