episode,t,profit,price,P,P_cmd,on,started,revenue,var_cost,no_load,startup,ramp_cost
1,0,-9302.0,79.92,50.0,241.1053466796875,1,1,1998.0,1000.0,300.0,10000.0,0.0
1,1,820.0,68.0,80.0,217.95327758789062,1,0,2720.0,1600.0,300.0,0.0,0.0
1,2,779.6500000000001,59.63,110.0,169.4619140625,1,0,3279.65,2200.0,300.0,0.0,0.0
1,3,785.0,55.5,140.0,258.3576354980469,1,0,3885.0,2800.0,300.0,0.0,0.0
1,4,365.5499999999997,47.83,170.0,175.03488159179688,1,0,4065.5499999999997,3400.0,300.0,0.0,0.0
1,5,160.0,44.6,200.0,356.7091979980469,1,0,4460.0,4000.0,300.0,0.0,0.0
1,6,-61.94999999999982,42.07,230.0,385.4651184082031,1,0,4838.05,4600.0,300.0,0.0,0.0
1,7,-319.0,39.81,200.0,153.37660217285156,1,0,3981.0,4000.0,300.0,0.0,0.0
1,8,-457.5499999999993,38.63,230.0,316.69000244140625,1,0,4442.450000000001,4600.0,300.0,0.0,0.0
1,9,-579.2565179443359,37.36,211.55796813964844,211.55796813964844,1,0,3951.902844848633,4231.159362792969,300.0,0.0,0.0
1,10,-465.8690080261231,38.54,227.2178192138672,227.2178192138672,1,0,4378.487376251221,4544.356384277344,300.0,0.0,0.0
1,11,-251.1286143493653,40.38,257.2178192138672,370.2386474609375,1,0,5193.227769927978,5144.356384277344,300.0,0.0,0.0
1,12,268.04454803466797,45.0,227.2178192138672,28.4144229888916,1,0,5112.400932312012,4544.356384277344,300.0,0.0,0.0
1,13,934.5835482788088,52.52,197.2178192138672,34.85171890258789,1,0,5178.939932556153,3944.3563842773438,300.0,0.0,0.0
1,14,3168.9336595916748,81.49,167.2178192138672,8.087359428405762,1,0,6813.2900438690185,3344.3563842773438,300.0,0.0,0.0
1,15,3950.0440040588364,83.1,197.2178192138672,333.0479431152344,1,0,8194.40038833618,3944.3563842773438,300.0,0.0,0.0
1,16,4235.267671508789,79.92,227.2178192138672,311.2626953125,1,0,9079.624055786133,4544.356384277344,300.0,0.0,0.0
1,17,4481.679259185792,77.18,257.2178192138672,348.0048522949219,1,0,9926.035643463136,5144.356384277344,300.0,0.0,0.0
1,18,5039.379259185793,77.18,287.2178192138672,391.44732666015625,1,0,11083.735643463137,5744.356384277344,300.0,0.0,0.0
1,19,4596.2570395660405,70.87,317.2178192138672,319.6634216308594,1,0,11240.613423843384,6344.356384277344,300.0,0.0,0.0
1,20,2572.178192138672,60.0,287.2178192138672,184.5917510986328,1,0,8616.534576416016,5744.356384277344,300.0,0.0,0.0
1,21,3213.942344970703,62.51,312.211669921875,312.211669921875,1,0,9758.175743408203,6244.2333984375,300.0,0.0,0.0
1,22,1197.1329089355468,50.61,282.211669921875,47.30976867675781,1,0,7141.366307373047,5644.2333984375,300.0,0.0,0.0
1,23,2029.31257019043,58.2,255.96841430664062,255.96841430664062,1,0,7448.680856323243,5119.3682861328125,300.0,0.0,0.0
1,24,1748.4036756896976,58.13,225.96841430664062,57.34131622314453,1,0,6567.77196182251,4519.3682861328125,300.0,0.0,0.0
1,25,1956.3615721130373,57.63,255.96841430664062,377.8675537109375,1,0,7375.72985824585,5119.3682861328125,300.0,0.0,0.0
1,26,945.0859628295902,51.02,225.96841430664062,208.7393341064453,1,0,5764.454248962403,4519.3682861328125,300.0,0.0,0.0
1,27,863.0725389099116,51.87,195.96841430664062,165.86477661132812,1,0,5082.440825042724,3919.3682861328125,300.0,0.0,0.0
1,28,207.03350570678685,46.11,165.96841430664062,105.8222427368164,1,0,3826.4017918395994,3319.3682861328125,300.0,0.0,0.0
1,29,366.29260864257776,46.8,195.96841430664062,309.6934814453125,1,0,4585.66089477539,3919.3682861328125,300.0,0.0,0.0
1,30,118.7459955596928,44.59,182.4601287841797,182.4601287841797,1,0,4067.9485712432866,3649.2025756835938,300.0,0.0,0.0
1,31,-411.5415676116936,38.95,212.4601287841797,227.3735809326172,1,0,4137.6610080719,4249.202575683594,300.0,0.0,0.0
1,32,-497.96923973083494,37.83,182.4601287841797,7.515920162200928,1,0,3451.233335952759,3649.2025756835938,300.0,0.0,0.0
1,33,-588.9457751464843,37.28,212.4601287841797,247.05419921875,1,0,3960.2568005371095,4249.202575683594,300.0,0.0,0.0
1,34,-675.8131996154789,36.9,242.4601287841797,244.83828735351562,1,0,4473.389376068115,4849.202575683594,300.0,0.0,0.0
1,35,-812.0552310943604,35.85,246.7736053466797,246.7736053466797,1,0,4423.416875839233,4935.472106933594,300.0,0.0,0.0
1,36,-556.0155849456787,38.15,276.7736053466797,377.4992370605469,1,0,5279.456521987915,5535.472106933594,300.0,0.0,0.0
1,37,-443.1822624206543,38.95,272.7281188964844,272.7281188964844,1,0,5311.380115509033,5454.5623779296875,300.0,0.0,0.0
1,38,667.2715538024904,47.97,242.72811889648438,143.80316162109375,1,0,5821.833931732178,4854.5623779296875,300.0,0.0,0.0
1,39,1295.4608917236328,55.0,212.72811889648438,174.81277465820312,1,0,5850.02326965332,4254.5623779296875,300.0,0.0,0.0
1,40,1275.3054916381834,52.98,242.72811889648438,279.052490234375,1,0,6429.867869567871,4854.5623779296875,300.0,0.0,0.0
1,41,932.759449005127,51.59,212.72811889648438,24.09018898010254,1,0,5487.321826934814,4254.5623779296875,300.0,0.0,0.0
1,42,611.4440864562985,47.51,242.72811889648438,266.7066955566406,1,0,5766.006464385986,4854.5623779296875,300.0,0.0,0.0
1,43,78.23977203369122,42.82,268.2551574707031,268.2551574707031,1,0,5743.342921447754,5365.1031494140625,300.0,0.0,0.0
1,44,-134.41266555786115,41.39,238.25515747070312,84.15302276611328,1,0,4930.690483856201,4765.1031494140625,300.0,0.0,0.0
1,45,-211.49155807495117,40.85,208.25515747070312,51.570518493652344,1,0,4253.611591339111,4165.1031494140625,300.0,0.0,0.0
1,46,254.3735397338869,46.22,178.25515747070312,126.17134094238281,1,0,4119.476689147949,3565.1031494140625,300.0,0.0,0.0
1,47,768.1784095764156,54.41,148.25515747070312,145.48431396484375,1,0,4033.281558990478,2965.1031494140625,300.0,0.0,0.0
1,48,1482.5515747070312,60.0,178.25515747070312,228.07870483398438,1,0,5347.654724121094,3565.1031494140625,300.0,0.0,0.0
1,49,1362.2998062133793,58.95,175.44061279296875,175.44061279296875,1,0,5171.112062072754,3508.812255859375,300.0,0.0,0.0
1,50,1382.5586187744148,56.38,205.44061279296875,395.34954833984375,1,0,5791.37087463379,4108.812255859375,300.0,0.0,0.0
1,51,1392.1247103881833,59.29,175.44061279296875,40.81792449951172,1,0,5200.936966247558,3508.812255859375,300.0,0.0,0.0
1,52,682.4513394165037,53.51,145.44061279296875,83.55070495605469,1,0,3891.2635952758787,2908.812255859375,300.0,0.0,0.0
1,53,-16.016092529296657,44.92,115.44061279296875,64.5238037109375,1,0,2592.7961633300783,2308.812255859375,300.0,0.0,0.0
1,54,-25.84444488525378,43.77,145.44061279296875,261.2433166503906,1,0,3182.967810974121,2908.812255859375,300.0,0.0,0.0
1,55,-146.46398498535154,42.66,115.44061279296875,101.31664276123047,1,0,2462.3482708740235,2308.812255859375,300.0,0.0,0.0
1,56,-328.3609194946289,39.61,145.44061279296875,186.52430725097656,1,0,2880.451336364746,2908.812255859375,300.0,0.0,0.0
1,57,-349.6394635009765,39.14,115.44061279296875,97.77023315429688,1,0,2259.1727923583985,2308.812255859375,300.0,0.0,0.0
1,58,-336.7394635009766,39.14,85.44061279296875,63.587833404541016,1,0,1672.0727923583984,1708.812255859375,300.0,0.0,0.0
1,59,-398.6842907714845,36.44,55.44061279296875,44.150054931640625,1,0,1010.1279650878905,1108.812255859375,300.0,0.0,0.0
1,60,-342.7203063964844,39.0,85.44061279296875,262.5318298339844,1,0,1666.0919494628906,1708.812255859375,300.0,0.0,0.0
1,61,-316.07777770996086,39.42,55.44061279296875,55.2731819152832,1,0,1092.7344781494141,1108.812255859375,300.0,0.0,0.0
1,62,-201.31565753936775,42.51,78.63294219970703,78.63294219970703,1,0,1671.3431864547729,1572.6588439941406,300.0,0.0,0.0
1,63,56.859215126037725,46.57,108.63294219970703,147.4900665283203,1,0,2529.5180591201783,2172.6588439941406,300.0,0.0,0.0
1,64,370.29027553558353,49.67,138.63294219970703,328.39727783203125,1,0,3442.949119529724,2772.6588439941406,300.0,0.0,0.0
1,65,344.19334724426244,51.86,108.63294219970703,38.840511322021484,1,0,2816.852191238403,2172.6588439941406,300.0,0.0,0.0
1,66,522.0933472442625,51.86,138.63294219970703,335.1779479980469,1,0,3594.752191238403,2772.6588439941406,300.0,0.0,0.0
1,67,-57.74853889465339,44.46,108.63294219970703,38.439361572265625,1,0,2414.9103050994872,2172.6588439941406,300.0,0.0,0.0
1,68,-244.54682312011755,40.8,138.63294219970703,390.5837707519531,1,0,2828.112020874023,2772.6588439941406,300.0,0.0,0.0
1,69,-363.23735332489014,39.25,168.63294219970703,187.46047973632812,1,0,3309.4214906692505,3372.6588439941406,300.0,0.0,0.0
1,70,-129.17566970825192,41.72,198.63294219970703,390.7044372558594,1,0,4143.483174285889,3972.6588439941406,300.0,0.0,0.0
1,71,1099.233606262207,52.24,228.63294219970703,241.93820190429688,1,0,5971.892450256348,4572.658843994141,300.0,0.0,0.0
1,72,1788.461008262634,56.15,258.63294219970703,295.7054443359375,1,0,7261.119852256775,5172.658843994141,300.0,0.0,0.0
1,73,1532.4930317306516,56.03,228.63294219970703,15.675116539001465,1,0,6405.151875724792,4572.658843994141,300.0,0.0,0.0
1,74,1303.961008262634,56.15,198.63294219970703,113.12278747558594,1,0,5576.619852256775,3972.6588439941406,300.0,0.0,0.0
