episode,episode_return,starts,on_steps,cap_factor
1,42.62891963483226,1,96,0.5362295610421784
2,53.537009840505405,1,89,0.43526379836083
3,-138.93954670198326,1,94,0.4285165197959022
4,-32.896782346895556,0,96,0.48424172156569634
5,-7.208133292583197,0,96,0.5226688439659888
6,376.3573689817792,1,96,0.5137755101865115
7,-42.907521225310106,1,91,0.4077191992602893
8,-95.88215447489434,0,96,0.4821594055692707
9,20.85251128181747,1,90,0.4419227435344208
10,-57.8303099147284,1,94,0.3936861036380386
11,44.12397930781352,0,96,0.4551852778667224
12,-74.28538201070927,1,92,0.5075338881583803
13,-12.378190913976368,1,92,0.5402476512819124
14,-92.95967547814394,0,96,0.45800896085302395
15,82.32739382173547,1,92,0.5165640592966774
16,17.55146401540498,1,94,0.38827064403081707
17,164.26699578351906,0,96,0.4634263429198521
18,123.41867884751694,1,93,0.41996342397919123
19,-184.0312432221132,0,96,0.4285672536644272
20,421.7879732591029,0,96,0.5342887662930338
21,-11.537497993755277,1,90,0.4405159331072151
22,-173.67401199785326,0,96,0.4466567138352933
23,209.0048700650456,0,96,0.4686050814306997
24,-30.07141384592876,0,96,0.46622780842491796
25,97.15818521331155,1,89,0.40724053557185025
26,-95.34298191282049,0,96,0.47386945270368214
27,86.77786140098328,1,96,0.44691949673218423
28,43.055279290217314,1,94,0.5132341440716246
29,150.23967520348745,0,96,0.4958898778548255
30,66.43120117146388,0,96,0.5606554928514779
31,118.58442257737232,1,95,0.44813209089723954
32,362.4817820515732,1,95,0.48278305209010663
33,48.48715987629072,0,96,0.4205108627410392
34,307.4430669683269,0,96,0.6004403945327262
35,32.51210907948566,1,90,0.5463116115096743
36,-23.516650217124234,0,96,0.48945505760880365
37,-5.572021338846843,1,92,0.44070266137039854
38,244.55106761515734,0,96,0.5533135767715717
39,27.374219022229013,0,96,0.4900778974030886
40,50.55059937401931,1,96,0.5432569404065741
41,478.5114924203984,0,96,0.49802009862491464
42,-13.7507344375244,0,96,0.5671734325137768
43,-86.05366320267945,0,96,0.5006936351798484
44,-304.28141973577647,1,91,0.4955054522453952
45,-12.04679319418665,1,92,0.4952252218720744
46,-47.67638147251002,1,91,0.4485599994059091
47,0.7612489748067153,1,96,0.46610409621043725
48,244.87777202780822,1,95,0.41416996120392935
49,133.54137667216935,0,96,0.4856373086254037
50,389.35460662024497,0,96,0.5099850871973374
