episode,episode_return,starts,on_steps,cap_factor
1,24.555423711405123,1,89,0.4710120924313863
2,47.43750340810102,1,92,0.35708103319009143
3,4.020088019883953,1,90,0.47473002870877584
4,11.229433561528127,1,91,0.46227314551671345
5,23.20096377816756,0,96,0.5277278423309326
6,19.50921094340962,1,90,0.4452489103873571
7,42.03845775230646,0,96,0.43555879284938176
8,16.116933037471092,1,87,0.40845083594322207
9,19.680551070045137,1,90,0.4487372875213623
10,59.27746384601919,1,95,0.44245651563008626
11,116.53061314399827,0,96,0.5219504833221436
12,58.1892341496139,1,96,0.5378395907084147
13,121.08639532117166,1,94,0.46263991196950277
14,22.613826590242105,0,96,0.5539601717392604
15,12.273466330744418,0,96,0.47210695286591847
16,14.166099679248726,1,83,0.4380027607134902
17,-0.260143311644429,5,40,0.06249844686920292
18,10.073281002839222,3,69,0.23094827496183376
19,56.99395511843777,2,87,0.32989302535948073
20,13.92635703690182,1,82,0.23362989115496766
21,6.072324861716782,4,60,0.19541200617107526
22,73.86559761689806,1,83,0.48428706853592257
23,9.971338978353497,2,39,0.1086350607289837
24,3.047413284672402,4,50,0.09060179026809449
25,14.654733624642555,4,64,0.20858626902081837
26,1.9569194198643145,4,55,0.11064094838974434
27,20.607088199371123,2,63,0.16162336534115612
28,201.89483490810034,0,96,0.743987632686084
29,4.9997676879851864,3,57,0.1783229913666511
30,8.614846271416756,3,69,0.23052450787944398
31,1.9615996618187954,4,44,0.07252851322629171
32,9.122081620147624,2,61,0.30907272480292963
33,164.03847313100957,1,91,0.7678732736459009
34,1.261186953585257,3,57,0.18376850694807886
35,84.53549421328954,1,90,0.8324694761755708
36,33.265875534967904,1,94,0.8507626828866334
37,188.17653682420152,1,90,0.834415214439216
38,37.65301458360864,1,95,0.7565358213931863
39,17.49624530169522,0,96,0.8289996017013167
40,167.3530788556522,1,93,0.8324473927855734
41,70.94235834852736,0,96,0.7264007519052998
42,106.84060558914399,0,96,0.8576938960667917
43,34.95876880184665,0,96,0.8776545196799058
44,156.89437836777603,0,96,0.8445522636785182
45,256.8972348140074,0,96,0.8112331413162892
46,23.84143807978876,1,92,0.8093066540816319
47,68.8578661372636,1,95,0.8731371506241222
48,116.22918420050753,1,89,0.7365557055908379
49,79.69734793038167,0,96,0.8588417498242187
50,77.11786045102865,1,94,0.80499362449183
51,166.4523181490392,1,96,0.8523774707350805
52,33.944064615907514,1,93,0.7559136106386174
53,23.204674091462156,0,96,0.699160557131221
54,29.268898363451207,0,96,0.8652581263813253
55,43.92531083670214,0,96,0.8491756157083892
56,31.699670094491847,1,94,0.6832040869248655
57,49.62131999330163,1,90,0.725045941065182
58,26.76819635664377,1,91,0.81712305773187
59,28.661870446703592,0,96,0.8408425565966713
60,21.63085287598914,0,96,0.8874872551565204
