split,episode,steps,ep_return,clear_rate_buy,clear_rate_sell,loss,eps,beta
train,1,96,1149.9701802431791,37.28813559322034,37.83783783783784,nan,nan,nan
val,1,96,-910.947034322978,nan,nan,nan,nan,nan
train,2,96,-90.11124857746157,43.02325581395349,50.0,nan,nan,nan
val,2,96,32487.589059973714,nan,nan,nan,nan,nan
train,3,96,1173.5210076836572,63.63636363636363,42.857142857142854,nan,nan,nan
val,3,96,-816.1002487656916,nan,nan,nan,nan,nan
train,4,96,-861.1922912035047,41.17647058823529,41.77215189873418,nan,nan,nan
val,4,96,1135.9784009734594,nan,nan,nan,nan,nan
train,5,96,39.68725719570293,52.77777777777778,66.66666666666666,27.05181884765625,0.9695999999999962,0.41920000000000146
val,5,96,1826.9463274577017,nan,nan,nan,nan,nan
train,6,96,309.3391173273706,47.368421052631575,41.55844155844156,26.944652557373047,0.9331199999999917,0.4422400000000032
val,6,96,7043.012420530891,nan,nan,nan,nan,nan
train,7,96,675.6870890396441,39.285714285714285,52.5,29.888553619384766,0.8966399999999872,0.4652800000000049
val,7,96,4318.621602931336,nan,nan,nan,nan,nan
train,8,96,961.2880536378602,50.0,45.65217391304348,16.273208618164062,0.8601599999999827,0.48832000000000664
val,8,96,19370.15275781886,nan,nan,nan,nan,nan
train,9,96,3425.039931064388,60.97560975609756,81.81818181818183,29.880495071411133,0.8236799999999782,0.5113600000000084
val,9,96,13843.880104729365,nan,nan,nan,nan,nan
train,10,96,1963.989128271332,57.89473684210527,36.36363636363637,28.26778793334961,0.7871999999999737,0.5344000000000101
val,10,96,-3602.54065844583,nan,nan,nan,nan,nan
train,11,96,-778.6724208590591,25.0,57.608695652173914,35.47209167480469,0.7507199999999692,0.5574400000000118
val,11,96,11944.598850571558,nan,nan,nan,nan,nan
train,12,96,-219.27882555808702,47.22222222222222,20.833333333333336,25.56464385986328,0.7142399999999647,0.5804800000000135
val,12,96,929.8007338969734,nan,nan,nan,nan,nan
train,13,96,782.1687867657876,61.36363636363637,38.46153846153847,21.794679641723633,0.6777599999999602,0.6035200000000153
val,13,96,19510.55222415032,nan,nan,nan,nan,nan
train,14,96,3312.659662831869,35.0,40.78947368421053,32.060508728027344,0.6412799999999557,0.626560000000017
val,14,96,-248.04940177394334,nan,nan,nan,nan,nan
train,15,96,3940.268371147759,0.0,51.578947368421055,35.39466857910156,0.6047999999999512,0.6496000000000187
val,15,96,9078.352557813232,nan,nan,nan,nan,nan
train,16,96,1029.2754253858266,35.714285714285715,41.17647058823529,43.14118957519531,0.5683199999999466,0.6726400000000204
val,16,96,8403.596578773062,nan,nan,nan,nan,nan
train,17,96,3033.424801896033,47.27272727272727,63.41463414634146,25.194618225097656,0.5318399999999421,0.6956800000000222
val,17,96,32076.88902682716,nan,nan,nan,nan,nan
train,18,96,-1039.4350858049138,37.77777777777778,29.411764705882355,22.177555084228516,0.49535999999993835,0.7187200000000239
val,18,96,13523.14682896774,nan,nan,nan,nan,nan
train,19,96,-5148.539431881373,62.0,58.69565217391305,59.195899963378906,0.45887999999993917,0.7417600000000256
val,19,96,-4667.660841733494,nan,nan,nan,nan,nan
train,20,96,1303.0206130431598,33.33333333333333,70.96774193548387,35.30144500732422,0.42239999999994,0.7648000000000273
val,20,96,5633.954128247611,nan,nan,nan,nan,nan
train,21,96,-651.1674586551316,78.26086956521739,80.82191780821918,23.289649963378906,0.3859199999999408,0.7878400000000291
val,21,96,839.5573871484232,nan,nan,nan,nan,nan
train,22,96,13584.459540240046,57.14285714285714,72.5,84.09677124023438,0.34943999999994163,0.8108800000000308
val,22,96,-1636.49584487926,nan,nan,nan,nan,nan
train,23,96,-455.86471499301285,50.0,43.93939393939394,39.101768493652344,0.31295999999994245,0.8339200000000325
val,23,96,-953.4438173549071,nan,nan,nan,nan,nan
train,24,96,1217.298867163547,75.0,38.04347826086957,14.00364875793457,0.27647999999994327,0.8569600000000342
val,24,96,1794.054690468718,nan,nan,nan,nan,nan
train,25,96,-3019.7322248683217,80.0,51.162790697674424,71.62742614746094,0.2399999999999441,0.880000000000036
val,25,96,11702.640340334292,nan,nan,nan,nan,nan
train,26,96,-2272.423291616486,46.55172413793103,52.63157894736842,22.17743492126465,0.2035199999999449,0.9030400000000377
val,26,96,-4148.886572713903,nan,nan,nan,nan,nan
train,27,96,-146.1198848275509,53.84615384615385,44.285714285714285,33.324302673339844,0.16703999999994573,0.9260800000000394
val,27,96,8722.444667102554,nan,nan,nan,nan,nan
train,28,96,-11587.719676098206,59.09090909090909,62.16216216216216,13.283075332641602,0.13055999999994655,0.9491200000000412
val,28,96,9256.981218163939,nan,nan,nan,nan,nan
train,29,96,3053.752242479396,0.0,52.63157894736842,31.85103416442871,0.09407999999994623,0.9721600000000429
val,29,96,20526.46243222925,nan,nan,nan,nan,nan
train,30,96,-1160.2442651650672,41.37931034482759,68.65671641791045,32.35862731933594,0.05759999999994581,0.9952000000000446
val,30,96,7445.770869986444,nan,nan,nan,nan,nan
