episode,episode_return,starts,on_steps,cap_factor
1,33.79141055958739,1,48,0.536089324315389
2,39.77772372157663,0,48,0.5821743208567302
3,26.951873782011706,0,48,0.4648682238260905
4,28.959530509260684,0,48,0.4476540571848551
5,12.270898332968324,1,45,0.4591418883005778
6,12.723988210029159,0,48,0.4886767438252767
7,31.952959454857176,0,48,0.45430875714619956
8,15.649423650247304,0,48,0.469992613474528
9,31.976999013612442,0,48,0.4858031285603841
10,15.522318940052472,0,48,0.48504990768432615
11,32.854874854512886,0,48,0.5359881375630696
12,19.134167331582795,0,48,0.4328355239232381
13,18.819654664156715,0,48,0.5189329020182292
14,20.97780932170083,0,48,0.386616087436676
15,131.80466177077741,1,48,0.4252149403889974
16,62.54257363440592,1,47,0.4411363830566406
17,15.113411404540704,0,48,0.47256961472829184
18,22.87277854707325,0,48,0.4623699016571045
19,32.66332962477496,0,48,0.466855406443278
20,25.61450646780218,1,47,0.4870095551808675
21,108.1880113102371,0,48,0.5013049922063925
22,78.59989567328019,2,41,0.5955794874199791
23,25.985041006905618,0,48,0.9057958621045159
24,74.67348517311432,0,48,0.8521325008212154
25,28.7122807470756,1,45,0.7326797194106671
26,190.1907337391857,0,48,0.7960825422400094
27,179.15598600028497,1,48,0.7088155440294038
28,101.22382374559831,1,47,0.7983000212976984
29,7.13710899281063,1,47,0.8172936350862486
30,12.661694536766547,1,46,0.8468831462218505
31,14.38174641292997,2,36,0.4670197658003398
32,20.191239798640503,3,35,0.17737611422361832
33,-1.1026739609441287,2,27,0.11502459699840507
34,-3.7382569307555644,2,17,0.10000007682473838
35,48.07961409655392,0,48,0.8865600163119388
36,85.47033561161301,0,48,0.8784784360701737
37,14.475179068943044,0,48,0.7144179701154559
38,159.00847665770485,0,48,0.8088952679900074
39,201.21422085987615,0,48,0.8975419346856873
40,86.48755113225505,0,48,0.8347121149485228
41,28.481958207116367,0,48,0.6469519777071666
42,35.309532984196046,1,48,0.6961125910806435
43,48.438018610101,1,47,0.8499789850656952
44,14.22075488359261,1,46,0.764140438452132
45,68.94417246009276,1,45,0.7937685666115035
46,-1.519241765746352,0,48,0.8850822022768878
47,88.94594726950301,0,48,0.8007274645574803
48,17.00184419232521,1,46,0.7608912289328358
49,158.5215800436778,0,48,0.920555971912232
50,111.70488428946814,1,48,0.9113191699625225
51,58.623128326055344,1,48,0.9086085594868306
52,70.17874207867884,0,48,0.8331107242522976
53,49.004999481485235,1,45,0.7713474859384313
54,20.583453496387023,0,48,0.9177226641220994
55,35.96143402503152,0,48,0.8274954309189483
56,45.170693237786146,0,48,0.7076795130897664
57,21.40848403215864,0,48,0.7099651542179332
58,131.58397704996713,1,48,0.8359244797723268
59,26.244873431656647,0,48,0.8274227818548558
60,44.44891147452926,1,45,0.7879200072910868
61,31.117874729291398,1,45,0.6197640239119692
62,61.824950889505764,1,48,0.648501091701868
63,23.599883150767354,1,45,0.7077124349835558
64,31.472808096574393,0,48,0.9006951778582571
65,28.946796867162632,1,48,0.8486156487525174
66,22.246230010665002,0,48,0.8405416619532569
67,33.27376335960559,1,46,0.756232701220131
68,28.253208022042486,0,48,0.7830156764395569
69,20.445910611397537,0,48,0.7660671526632259
70,103.68398078978709,1,48,0.833271172375956
71,115.873812022011,0,48,0.8398349792569991
72,129.25683727058504,1,45,0.7974623500760734
73,28.408384318080653,1,47,0.6850612949814969
74,36.5845685611347,0,48,0.7656086426820834
75,64.04768943490365,0,48,0.8899344618540362
76,197.0947958532034,0,48,0.8517608920568736
77,74.7983311256974,1,48,0.8437274617879407
78,23.473054740396762,1,45,0.6727679565323713
79,23.967681138338634,0,48,0.8767617738745684
80,21.079032392451573,1,46,0.8259774780628789
