split,episode,steps,ep_return,clear_rate_buy,clear_rate_sell,loss,eps,beta
val,69,96,-2266.162625164573,nan,nan,nan,nan,nan
train,70,96,2376.5763901702267,0.0,54.166666666666664,144.29977416992188,0.9741600000000119,0.44079999999996533
val,70,96,-3683.285159856895,nan,nan,nan,nan,nan
train,71,96,2670.930819456959,60.0,48.148148148148145,210.45547485351562,0.9732480000000123,0.4422399999999641
val,71,96,-4145.78579483194,nan,nan,nan,nan,nan
train,72,96,-153.45168214126133,50.0,45.348837209302324,330.8721923828125,0.9723360000000127,0.4436799999999629
val,72,96,1395.1372995443428,nan,nan,nan,nan,nan
train,73,96,-159.94372109176666,47.82608695652174,52.0,310.12335205078125,0.9714240000000132,0.44511999999996166
val,73,96,-337.4719650567556,nan,nan,nan,nan,nan
train,74,96,2537.042264312976,82.92682926829268,63.63636363636363,233.78013610839844,0.9705120000000136,0.44655999999996043
val,74,96,19710.652168682565,nan,nan,nan,nan,nan
train,75,96,11916.068694360394,80.0,56.043956043956044,288.02978515625,0.969600000000014,0.4479999999999592
val,75,96,5171.059055988689,nan,nan,nan,nan,nan
train,76,96,-413.97559858083696,50.0,43.05555555555556,176.62014770507812,0.9686880000000144,0.449439999999958
val,76,96,7615.78447016378,nan,nan,nan,nan,nan
train,77,96,-445.91018843269825,36.17021276595745,57.14285714285714,184.28485107421875,0.9677760000000148,0.45087999999995676
val,77,96,6448.340205995089,nan,nan,nan,nan,nan
train,78,96,599.1034799722404,33.33333333333333,45.0,249.29867553710938,0.9668640000000153,0.45231999999995554
val,78,96,4124.1675001526655,nan,nan,nan,nan,nan
train,79,96,275.9224148960897,76.92307692307693,56.62650602409639,270.34979248046875,0.9659520000000157,0.4537599999999543
val,79,96,-3036.432191894054,nan,nan,nan,nan,nan
train,80,96,11545.700836752198,67.6056338028169,44.0,177.24655151367188,0.9650400000000161,0.4551999999999531
val,80,96,-342.8131879320783,nan,nan,nan,nan,nan
train,81,96,1297.5961141219127,33.92857142857143,42.5,351.93414306640625,0.9641280000000165,0.45663999999995186
val,81,96,662.1877906417348,nan,nan,nan,nan,nan
train,82,96,251.23393133590037,0.0,45.26315789473684,423.4855041503906,0.963216000000017,0.45807999999995064
val,82,96,12285.954207891635,nan,nan,nan,nan,nan
train,83,96,990.2922315256292,46.15384615384615,70.96774193548387,389.47265625,0.9623040000000174,0.4595199999999494
val,83,96,8939.683207637188,nan,nan,nan,nan,nan
train,84,96,8371.31112432481,91.42857142857143,63.934426229508205,352.69744873046875,0.9613920000000178,0.4609599999999482
val,84,96,4659.008911320264,nan,nan,nan,nan,nan
train,85,96,814.0774261059429,41.66666666666667,63.095238095238095,403.3815002441406,0.9604800000000182,0.46239999999994696
val,85,96,5755.006819301404,nan,nan,nan,nan,nan
train,86,96,10.253919121874837,44.44444444444444,39.39393939393939,211.98553466796875,0.9595680000000186,0.46383999999994574
val,86,96,4009.018056135473,nan,nan,nan,nan,nan
train,87,96,316.13873014162596,41.66666666666667,45.83333333333333,387.9620666503906,0.958656000000019,0.4652799999999445
val,87,96,20759.581288368,nan,nan,nan,nan,nan
train,88,96,1359.325967810418,71.42857142857143,43.90243902439025,286.98028564453125,0.9577440000000195,0.4667199999999433
val,88,96,20769.877275390107,nan,nan,nan,nan,nan
train,89,96,-23.041095458455658,50.0,50.0,358.73291015625,0.9568320000000199,0.46815999999994207
val,89,96,22132.873854644415,nan,nan,nan,nan,nan
train,90,96,-162.8928694119193,48.214285714285715,62.5,280.6180114746094,0.9559200000000203,0.46959999999994084
val,90,96,7919.186778567782,nan,nan,nan,nan,nan
train,91,96,12847.39695929539,100.0,50.54945054945055,233.09852600097656,0.9550080000000207,0.4710399999999396
val,91,96,15502.177841655654,nan,nan,nan,nan,nan
train,92,96,-1981.1120964256227,34.285714285714285,49.18032786885246,300.9127197265625,0.9540960000000211,0.4724799999999384
val,92,96,7033.573041129968,nan,nan,nan,nan,nan
train,93,96,-438.50587320565666,48.0,43.66197183098591,235.79751586914062,0.9531840000000216,0.47391999999993717
val,93,96,6883.994862219008,nan,nan,nan,nan,nan
train,94,96,10978.936890254616,74.35897435897436,52.63157894736842,348.62786865234375,0.952272000000022,0.47535999999993594
val,94,96,6.013175820354526,nan,nan,nan,nan,nan
train,95,96,534.2554138935037,28.57142857142857,61.76470588235294,389.6749267578125,0.9513600000000224,0.4767999999999347
val,95,96,2908.4388427064246,nan,nan,nan,nan,nan
train,96,96,691.0750281709505,15.384615384615385,41.42857142857143,309.28948974609375,0.9504480000000228,0.4782399999999335
val,96,96,22017.43433302621,nan,nan,nan,nan,nan
train,97,96,523.1756637404111,30.76923076923077,50.602409638554214,345.31231689453125,0.9495360000000233,0.47967999999993227
val,97,96,-7711.257889067953,nan,nan,nan,nan,nan
train,98,96,535.2750247845013,0.0,35.41666666666667,340.72259521484375,0.9486240000000237,0.48111999999993105
val,98,96,-898.0479603315556,nan,nan,nan,nan,nan
train,99,96,62.20332485133518,55.88235294117647,53.2258064516129,359.48492431640625,0.9477120000000241,0.4825599999999298
val,99,96,-5326.001888427769,nan,nan,nan,nan,nan
train,100,96,402.0722017261998,37.5,50.0,338.41583251953125,0.9468000000000245,0.4839999999999286
val,100,96,422.21638836873746,nan,nan,nan,nan,nan
train,101,96,-9340.988365637319,83.33333333333334,75.0,534.5699462890625,0.9458880000000249,0.4854399999999274
val,101,96,14081.631831285506,nan,nan,nan,nan,nan
train,102,96,-871.4847902053041,50.0,50.0,215.71560668945312,0.9449760000000254,0.48687999999992615
val,102,96,-625.2634574249303,nan,nan,nan,nan,nan
train,103,96,-518.3160019894052,35.714285714285715,54.41176470588235,265.62384033203125,0.9440640000000258,0.4883199999999249
val,103,96,3486.129757457321,nan,nan,nan,nan,nan
train,104,96,-2113.5707042552704,100.0,49.29577464788733,214.32772827148438,0.9431520000000262,0.4897599999999237
val,104,96,-14369.070171135038,nan,nan,nan,nan,nan
train,105,96,3929.1880839480555,0.0,42.70833333333333,305.2576904296875,0.9422400000000266,0.4911999999999225
val,105,96,925.4216447327094,nan,nan,nan,nan,nan
train,106,96,612.1136879566633,71.42857142857143,42.68292682926829,387.04791259765625,0.941328000000027,0.49263999999992125
val,106,96,2471.211448562866,nan,nan,nan,nan,nan
train,107,96,-19.453418819243854,40.0,46.913580246913575,182.57888793945312,0.9404160000000275,0.49407999999992
val,107,96,-4137.46553811438,nan,nan,nan,nan,nan
train,108,96,13133.229013098591,66.10169491525424,56.75675675675676,97.4285659790039,0.9395040000000279,0.4955199999999188
val,108,96,-2125.356643222629,nan,nan,nan,nan,nan
train,109,96,-737.1401957582526,55.10204081632652,61.702127659574465,245.2330780029297,0.9385920000000283,0.4969599999999176
val,109,96,-111.98413883977612,nan,nan,nan,nan,nan
train,110,96,-2488.9842088613386,44.642857142857146,55.00000000000001,194.78311157226562,0.9376800000000287,0.49839999999991635
val,110,96,22166.13912425413,nan,nan,nan,nan,nan
train,111,96,2610.794695028108,40.0,51.64835164835166,214.88345336914062,0.9367680000000291,0.49983999999991513
val,111,96,10538.420336283807,nan,nan,nan,nan,nan
train,112,96,-2354.5894046100325,50.0,45.55555555555556,250.47999572753906,0.9358560000000296,0.5012799999999139
val,112,96,-480.1891647724142,nan,nan,nan,nan,nan
train,113,96,-3095.5222602163194,59.09090909090909,39.189189189189186,98.70858001708984,0.93494400000003,0.5027199999999127
val,113,96,-5520.8149749021495,nan,nan,nan,nan,nan
train,114,96,12028.949093523239,54.54545454545454,61.1764705882353,236.65817260742188,0.9340320000000304,0.5041599999999115
val,114,96,8268.798546520537,nan,nan,nan,nan,nan
train,115,96,-444.126463744018,73.68421052631578,54.54545454545454,300.4874267578125,0.9331200000000308,0.5055999999999102
val,115,96,5245.650974729706,nan,nan,nan,nan,nan
train,116,96,-637.6831474786591,50.0,70.83333333333334,136.301025390625,0.9322080000000312,0.507039999999909
val,116,96,762.1593624643939,nan,nan,nan,nan,nan
train,117,96,626.5231410047583,41.66666666666667,45.83333333333333,194.5762939453125,0.9312960000000317,0.5084799999999078
val,117,96,11435.440636071758,nan,nan,nan,nan,nan
train,118,96,-6985.555372127373,69.56521739130434,58.9041095890411,254.4935760498047,0.9303840000000321,0.5099199999999066
val,118,96,-2456.3423894915272,nan,nan,nan,nan,nan
train,119,96,2035.490068040748,53.84615384615385,38.55421686746988,418.9743957519531,0.9294720000000325,0.5113599999999053
val,119,96,19350.680046506302,nan,nan,nan,nan,nan
train,120,96,1659.9618575721654,64.51612903225806,35.294117647058826,351.0518798828125,0.9285600000000329,0.5127999999999041
val,120,96,-6928.070853750877,nan,nan,nan,nan,nan
train,121,96,-895.3864680935787,0.0,43.15789473684211,153.45053100585938,0.9276480000000333,0.5142399999999029
val,121,96,10350.568160191435,nan,nan,nan,nan,nan
train,122,96,2814.7856920691584,87.09677419354838,64.61538461538461,243.3876953125,0.9267360000000338,0.5156799999999017
val,122,96,4497.298761388728,nan,nan,nan,nan,nan
train,123,96,-1964.3815131757299,53.333333333333336,48.484848484848484,238.92184448242188,0.9258240000000342,0.5171199999999004
val,123,96,4945.288256148266,nan,nan,nan,nan,nan
train,124,96,-2989.090860808057,93.33333333333333,48.148148148148145,263.76885986328125,0.9249120000000346,0.5185599999998992
val,124,96,-2865.556627584801,nan,nan,nan,nan,nan
train,125,96,-240.56970752772088,52.77777777777778,58.333333333333336,377.79766845703125,0.924000000000035,0.519999999999898
val,125,96,1310.4061819173794,nan,nan,nan,nan,nan
train,126,96,536.7355741484017,48.148148148148145,53.62318840579711,361.5487365722656,0.9230880000000354,0.5214399999998968
val,126,96,-2645.3981670440444,nan,nan,nan,nan,nan
train,127,96,-291.96723480310817,36.0,45.65217391304348,251.68601989746094,0.9221760000000359,0.5228799999998955
val,127,96,22042.582333476348,nan,nan,nan,nan,nan
train,128,96,-1971.2689917449889,58.333333333333336,53.333333333333336,265.7396545410156,0.9212640000000363,0.5243199999998943
val,128,96,15226.23119745411,nan,nan,nan,nan,nan
train,129,96,993.2552779975631,55.55555555555556,54.761904761904766,237.42666625976562,0.9203520000000367,0.5257599999998931
val,129,96,10916.17640125833,nan,nan,nan,nan,nan
train,130,96,-3433.4181830461766,39.39393939393939,58.730158730158735,363.1357421875,0.9194400000000371,0.5271999999998919
val,130,96,2898.2156086187,nan,nan,nan,nan,nan
train,131,96,13601.268046988916,69.35483870967742,50.0,421.8497009277344,0.9185280000000375,0.5286399999998906
val,131,96,8590.01614049371,nan,nan,nan,nan,nan
train,132,96,12598.82610686474,100.0,42.857142857142854,450.67510986328125,0.917616000000038,0.5300799999998894
val,132,96,146.17049143251552,nan,nan,nan,nan,nan
train,133,96,-2161.1496684207773,63.829787234042556,46.93877551020408,245.0275115966797,0.9167040000000384,0.5315199999998882
val,133,96,6810.470442535302,nan,nan,nan,nan,nan
train,134,96,-2889.835739221962,30.76923076923077,65.06024096385542,251.27853393554688,0.9157920000000388,0.532959999999887
val,134,96,-2896.7129725317354,nan,nan,nan,nan,nan
train,135,96,12685.154101344684,0.0,46.236559139784944,221.6600341796875,0.9148800000000392,0.5343999999998857
val,135,96,23843.20716960871,nan,nan,nan,nan,nan
train,136,96,717.8731960696338,26.923076923076923,35.714285714285715,341.45050048828125,0.9139680000000396,0.5358399999998845
val,136,96,1914.3752413874502,nan,nan,nan,nan,nan
train,137,96,381.31545328754277,50.0,55.952380952380956,359.566162109375,0.9130560000000401,0.5372799999998833
val,137,96,-7704.564389140432,nan,nan,nan,nan,nan
train,138,96,958.692432831757,35.84905660377358,34.883720930232556,354.45989990234375,0.9121440000000405,0.5387199999998821
val,138,96,5118.415316514758,nan,nan,nan,nan,nan
train,139,96,-555.8878598123774,52.63157894736842,38.961038961038966,390.6819152832031,0.9112320000000409,0.5401599999998808
val,139,96,33093.59272445461,nan,nan,nan,nan,nan
train,140,96,1.8165566350840967,49.35064935064935,36.84210526315789,366.099853515625,0.9103200000000413,0.5415999999998796
val,140,96,-1869.8904926889354,nan,nan,nan,nan,nan
train,141,96,810.6711106787576,63.888888888888886,53.333333333333336,255.05772399902344,0.9094080000000417,0.5430399999998784
val,141,96,891.2071892505435,nan,nan,nan,nan,nan
train,142,96,-14333.9547910513,33.33333333333333,50.0,221.47235107421875,0.9084960000000422,0.5444799999998772
val,142,96,26176.950014717793,nan,nan,nan,nan,nan
train,143,96,-25970.876472050983,15.384615384615385,50.602409638554214,262.5893249511719,0.9075840000000426,0.545919999999876
val,143,96,23098.287477449896,nan,nan,nan,nan,nan
train,144,96,-1154.1715324603904,0.0,43.75,316.1599426269531,0.906672000000043,0.5473599999998747
val,144,96,2367.0554364358086,nan,nan,nan,nan,nan
train,145,96,930.5414777911196,52.0,49.29577464788733,347.61041259765625,0.9057600000000434,0.5487999999998735
val,145,96,6785.641653870302,nan,nan,nan,nan,nan
train,146,96,1342.4563428410681,56.52173913043478,44.0,375.5852355957031,0.9048480000000438,0.5502399999998723
val,146,96,3360.5570086437906,nan,nan,nan,nan,nan
train,147,96,-2827.2084118598277,68.42105263157895,58.44155844155844,338.0799865722656,0.9039360000000443,0.551679999999871
val,147,96,12072.021593630458,nan,nan,nan,nan,nan
train,148,96,-681.4183054558458,62.06896551724138,58.2089552238806,75.86262512207031,0.9030240000000447,0.5531199999998698
val,148,96,1438.3248136244179,nan,nan,nan,nan,nan
train,149,96,-1236.809182952692,62.06896551724138,46.26865671641791,363.273681640625,0.9021120000000451,0.5545599999998686
val,149,96,-6528.054455035211,nan,nan,nan,nan,nan
train,150,96,1389.4269949938275,38.46153846153847,40.0,488.07391357421875,0.9012000000000455,0.5559999999998674
val,150,96,18922.86597392907,nan,nan,nan,nan,nan
train,151,96,-326.91887385643037,60.86956521739131,52.054794520547944,251.0606689453125,0.9002880000000459,0.5574399999998662
val,151,96,-5814.3866112899395,nan,nan,nan,nan,nan
train,152,96,2748.0173307143946,90.9090909090909,55.294117647058826,208.81951904296875,0.8993760000000464,0.5588799999998649
val,152,96,-1131.3047620519949,nan,nan,nan,nan,nan
train,153,96,-993.2427650042697,37.5,56.94444444444444,363.345947265625,0.8984640000000468,0.5603199999998637
val,153,96,1280.366237898106,nan,nan,nan,nan,nan
train,154,96,1913.4238192592431,71.42857142857143,33.70786516853933,336.34661865234375,0.8975520000000472,0.5617599999998625
val,154,96,13681.564586223074,nan,nan,nan,nan,nan
train,155,96,5793.084803537018,84.84848484848484,82.53968253968253,392.58209228515625,0.8966400000000476,0.5631999999998613
val,155,96,2654.9095445188086,nan,nan,nan,nan,nan
train,156,96,240.81052779415324,43.103448275862064,71.05263157894737,368.576171875,0.895728000000048,0.56463999999986
val,156,96,3325.0941090473625,nan,nan,nan,nan,nan
train,157,96,-8252.73937159824,75.0,57.49999999999999,412.9393310546875,0.8948160000000485,0.5660799999998588
val,157,96,-823.4922271691952,nan,nan,nan,nan,nan
train,158,96,596.1573164803672,40.0,41.46341463414634,405.5108642578125,0.8939040000000489,0.5675199999998576
val,158,96,690.5133749723452,nan,nan,nan,nan,nan
train,159,96,1159.4192976196694,56.86274509803921,60.0,367.1537170410156,0.8929920000000493,0.5689599999998564
val,159,96,19145.426564755453,nan,nan,nan,nan,nan
train,160,96,3316.139067899172,70.58823529411765,54.43037974683544,480.90167236328125,0.8920800000000497,0.5703999999998551
val,160,96,17708.64770844868,nan,nan,nan,nan,nan
train,161,96,-3361.1466702008142,60.0,70.37037037037037,352.94464111328125,0.8911680000000501,0.5718399999998539
val,161,96,209.47858692647753,nan,nan,nan,nan,nan
train,162,96,-1073.641442846629,0.0,51.041666666666664,311.39599609375,0.8902560000000506,0.5732799999998527
val,162,96,23221.881555986733,nan,nan,nan,nan,nan
train,163,96,443.5637241314119,58.333333333333336,47.91666666666667,454.19903564453125,0.889344000000051,0.5747199999998515
val,163,96,4100.265471188174,nan,nan,nan,nan,nan
train,164,96,-317.1291812542302,57.14285714285714,45.588235294117645,356.8058166503906,0.8884320000000514,0.5761599999998502
val,164,96,21460.630472607147,nan,nan,nan,nan,nan
train,165,96,-49.0266428772004,17.5,41.07142857142857,248.65457153320312,0.8875200000000518,0.577599999999849
val,165,96,2448.777624029735,nan,nan,nan,nan,nan
train,166,96,808.6579529447415,37.5,40.625,237.4282684326172,0.8866080000000522,0.5790399999998478
val,166,96,-1851.1196184040587,nan,nan,nan,nan,nan
train,167,96,-4541.787308321803,66.66666666666666,60.60606060606061,271.99566650390625,0.8856960000000527,0.5804799999998466
val,167,96,-2354.7269978186982,nan,nan,nan,nan,nan
train,168,96,463.58729139362765,57.14285714285714,52.80898876404494,274.5199890136719,0.8847840000000531,0.5819199999998453
val,168,96,-269.89855741119703,nan,nan,nan,nan,nan
train,169,96,587.8247456643987,58.82352941176471,46.774193548387096,635.0859375,0.8838720000000535,0.5833599999998441
val,169,96,-3756.110079957107,nan,nan,nan,nan,nan
train,170,96,-1319.8600394256869,57.14285714285714,48.31460674157304,403.58575439453125,0.8829600000000539,0.5847999999998429
val,170,96,6788.808932648152,nan,nan,nan,nan,nan
train,171,96,-4581.288251475829,86.36363636363636,50.0,241.97732543945312,0.8820480000000543,0.5862399999998417
val,171,96,-2040.7316748305125,nan,nan,nan,nan,nan
train,172,96,-94.42506428665376,61.53846153846154,37.142857142857146,369.49530029296875,0.8811360000000548,0.5876799999998404
val,172,96,6335.997543876326,nan,nan,nan,nan,nan
train,173,96,134.78840845150478,75.0,68.18181818181817,215.16073608398438,0.8802240000000552,0.5891199999998392
val,173,96,16168.92659383162,nan,nan,nan,nan,nan
train,174,96,-4469.840697345263,0.0,44.9438202247191,502.8071594238281,0.8793120000000556,0.590559999999838
val,174,96,2605.469175466292,nan,nan,nan,nan,nan
train,175,96,-4892.138726488001,19.35483870967742,40.0,295.18353271484375,0.878400000000056,0.5919999999998368
