episode,t,reward,price,P,P_cmd,on,started,revenue,var_cost,no_load,startup,ramp_cost
1,43,3.2219115409723,42.82,293.7469114788536,293.7469114788536,1,0,6289.121374762255,2767.209833789955,300.0,0.0,0.0
1,44,2.943150647374583,41.39,287.6507503929788,287.6507503929788,1,0,5952.932279382697,2709.781632008114,300.0,0.0,0.0
1,45,2.616446823095699,40.85,265.02040975780244,265.02040975780244,1,0,5413.041869303115,2496.595046207416,300.0,0.0,0.0
1,46,3.738714988007873,46.22,295.02040975780244,299.0007170607389,1,0,6817.921669502814,2779.206681494941,300.0,0.0,0.0
1,47,5.0,54.41,325.02040975780244,342.859579698252,1,0,8842.180247461014,3061.8183167824664,300.0,0.0,0.0
1,48,5.0,60.0,355.02040975780244,375.4974958463339,1,0,10650.612292734073,3344.429952069991,300.0,0.0,0.0
1,49,5.0,58.95,385.02040975780244,388.6321413328016,1,0,11348.476577611227,3627.041587357516,300.0,0.0,0.0
1,50,5.0,56.38,371.08710159327507,371.08710159327507,1,0,10460.945393914424,3495.7844205127794,300.0,0.0,0.0
1,51,5.0,59.29,341.08710159327507,309.0982666009065,1,0,10111.527126732639,3213.1727852252543,300.0,0.0,0.0
1,52,5.0,53.51,311.08710159327507,292.44984615964853,1,0,8323.135403128073,2930.5611499377296,300.0,0.0,0.0
1,53,3.5799930817513896,44.92,298.13603959023743,298.13603959023743,1,0,6696.135449196733,2816.1423674453436,300.0,0.0,0.0
1,54,3.0353897610601535,43.77,268.13603959023743,244.79191681441048,1,0,5868.157226432347,2532.7674653721933,300.0,0.0,0.0
1,55,2.6709839524940326,42.66,249.9950749417033,249.9950749417033,1,0,5332.394948506531,2361.410996012499,300.0,0.0,0.0
1,56,2.345974802846532,39.61,255.4234384123022,255.4234384123022,1,0,5058.661197755645,2412.686394909113,300.0,0.0,0.0
1,57,2.4138269849445924,39.14,268.0542704704171,268.0542704704171,1,0,5245.822073106063,2531.9950881614704,300.0,0.0,0.0
1,58,2.1101018870177426,39.14,238.05427047041712,222.4335039830764,1,0,4658.722073106063,2248.6201860883207,300.0,0.0,0.0
1,59,1.5255035239558292,36.44,208.05427047041712,199.42237558967827,1,0,3790.7488079709997,1965.2452840151705,300.0,0.0,0.0
1,60,1.5765146842582665,39.0,186.64043846046505,186.64043846046505,1,0,3639.4885499790685,1762.973865720802,300.0,0.0,0.0
1,61,1.307784078408114,39.42,156.64043846046505,153.80515249434217,1,0,3087.383042055766,1479.598963647652,300.0,0.0,0.0
1,62,1.9040686537563825,42.51,186.64043846046505,213.0926940713019,1,0,3967.042519477184,1762.973865720802,300.0,0.0,0.0
1,63,2.416656797411136,46.57,196.3020044537776,196.3020044537776,1,0,4570.892173706212,1854.235376295076,300.0,0.0,0.0
1,64,2.882767538051543,49.67,206.8186622373881,206.8186622373881,1,0,5136.341476665534,1953.5739386139915,300.0,0.0,0.0
1,65,2.9645968926386796,51.86,198.04436051827508,198.04436051827508,1,0,5135.290268238873,1870.6933756001938,300.0,0.0,0.0
1,66,3.459121990565529,51.86,228.04436051827508,245.8855337042557,1,0,5913.190268238873,2154.068277673344,300.0,0.0,0.0
1,67,2.9988829545747615,44.46,258.0443605182751,278.6867220428108,1,0,5736.326134321255,2437.443179746494,300.0,0.0,0.0
1,68,2.831845110763636,40.8,285.90437527636124,285.90437527636124,1,0,5832.449255637769,2700.604144874133,300.0,0.0,0.0
1,69,2.304894121997606,39.25,255.90437527636124,206.85934846882785,1,0,5022.123364798589,2417.2292428009832,300.0,0.0,0.0
1,70,2.2785109275370625,41.72,225.90437527636124,207.26577068753073,1,0,4712.365268264895,2133.854340727833,300.0,0.0,0.0
1,71,3.475941514183298,52.24,226.4545419551581,226.4545419551581,1,0,5914.99263586873,2139.051121685432,300.0,0.0,0.0
1,72,4.403126209435937,56.15,252.46032039442485,252.46032039442485,1,0,7087.823495073478,2384.6972856375405,300.0,0.0,0.0
1,73,3.8968564270987316,56.03,226.01206422889638,226.01206422889638,1,0,6331.727979372532,2134.8715522738,300.0,0.0,0.0
1,74,4.469292248879316,56.15,256.0120642288964,276.7856475268823,1,0,7187.538703226266,2418.24645434695,300.0,0.0,0.0
1,75,3.85843437617982,55.69,226.0120642288964,225.67996285018555,1,0,6293.30592845362,2134.8715522738003,300.0,0.0,0.0
1,76,2.435863581267362,46.0,201.84663429896287,201.84663429896287,1,0,4642.472588876146,1906.6090076087842,300.0,0.0,0.0
1,77,2.9319994727694274,47.04,229.62389987541997,229.62389987541997,1,0,5400.754125069878,2168.7546523004503,300.0,0.0,0.0
1,78,2.4034834932085896,42.76,226.51369876174718,226.51369876174718,1,0,4842.862879526155,2139.379386317565,300.0,0.0,0.0
1,79,2.3690731627013912,39.7,256.51369876174715,282.53176969292673,1,0,5091.796920420681,2422.72375771929,300.0,0.0,0.0
1,80,1.934392254829941,35.09,275.84450628389294,275.84450628389294,1,0,4839.691862750902,2605.299607920961,300.0,0.0,0.0
1,81,1.3115568640230508,32.0,245.84450628389294,245.49991596073752,1,0,3933.512100542287,2321.955236519236,300.0,0.0,0.0
1,82,1.3386148993388034,33.3,227.42154483298248,227.42154483298248,1,0,3786.568721469158,2147.9538221303546,300.0,0.0,0.0
1,83,1.6851106735145287,39.0,197.42154483298248,190.73112180968386,1,0,3849.7201242431584,1864.6094507286298,300.0,0.0,0.0
1,84,1.8472127241036151,44.54,167.42154483298248,154.08737117846897,1,0,3728.4778034305195,1581.2650793269047,300.0,0.0,0.0
1,85,1.9932652982156416,44.34,180.21465511610302,180.21465511610302,1,0,3995.358903924004,1702.0936057083627,300.0,0.0,0.0
1,86,3.0149833092644704,51.89,200.90579486853267,200.90579486853267,1,0,5212.50084786408,1897.5175385996101,300.0,0.0,0.0
1,87,3.5515519809390805,52.25,230.90579486853267,239.8275184685566,1,0,6032.4138909404155,2180.861910001335,300.0,0.0,0.0
1,88,3.0942833208712126,51.01,211.3476754565689,211.3476754565689,1,0,5390.422462519789,1996.139141648577,300.0,0.0,0.0
1,89,3.0366768948240566,46.54,241.3476754565689,260.4381065370774,1,0,5616.1604078743585,2279.483513050302,300.0,0.0,0.0
1,90,2.991656684487158,46.0,242.83372364720697,242.83372364720697,1,0,5585.17564388576,2293.5189593986024,300.0,0.0,0.0
1,91,2.5170593857049544,39.54,272.83372364720697,283.7018288402194,1,0,5393.922716505282,2576.8633308003273,300.0,0.0,0.0
1,92,2.2268983950825327,38.47,258.1052062715601,258.1052062715601,1,0,4964.653642633459,2437.755247550926,300.0,0.0,0.0
1,93,1.7381628151220738,36.76,228.10520627156012,227.33063334766723,1,0,4192.573691271275,2154.4108761492007,300.0,0.0,0.0
1,94,2.0740885327520338,39.47,230.71382373544122,230.71382373544122,1,0,4553.137311418933,2179.048778666899,300.0,0.0,0.0
1,95,2.671914749277246,42.02,256.97073380397285,256.97073380397285,1,0,5398.95511722147,2427.0403679442234,300.0,0.0,0.0
2,0,0.0,68.44,0.0,205.40253766767128,0,0,0.0,0.0,0.0,0.0,0.0
2,1,0.0,50.88,0.0,186.81406466320524,0,0,0.0,0.0,0.0,0.0,0.0
2,2,0.0,44.04,0.0,148.28893516618024,0,0,0.0,0.0,0.0,0.0,0.0
2,3,0.0,46.64,0.0,113.6851378272753,0,0,0.0,0.0,0.0,0.0,0.0
2,4,0.0,47.14,0.0,141.5746087834632,0,0,0.0,0.0,0.0,0.0,0.0
2,5,0.0,39.92,0.0,180.01531490372685,0,0,0.0,0.0,0.0,0.0,0.0
2,6,0.0,34.51,0.0,178.0316698186083,0,0,0.0,0.0,0.0,0.0,0.0
2,7,-5.0,28.99,50.0,149.0879139065812,1,1,724.75,462.6743642625,300.0,10000.0,0.0
2,8,0.4413210171799999,37.04,80.0,183.17292270417687,1,0,1481.6,740.27898282,300.0,0.0,0.0
2,9,1.1224663986225,44.37,110.0,147.56505029549203,1,0,2440.35,1017.8836013775,300.0,0.0,0.0
2,10,2.306170445555045,57.25,134.5362380280522,134.5362380280522,1,0,3851.099813552994,1244.9293679979485,300.0,0.0,0.0
2,11,3.2119259954860477,61.46,163.52403400548675,163.52403400548675,1,0,5025.093564988608,1513.1675695025601,300.0,0.0,0.0
2,12,2.775928107092107,64.58,133.52403400548675,101.68354141471116,1,0,4311.491058037167,1235.5629509450603,300.0,0.0,0.0
2,13,2.266036777548467,58.54,128.1959956819839,128.1959956819839,1,0,3752.296793611669,1186.2600160632019,300.0,0.0,0.0
2,14,1.8617131735901713,54.04,121.67346559775278,121.67346559775278,1,0,3287.61704045128,1125.9038668611086,300.0,0.0,0.0
2,15,1.5114237122149679,45.0,136.74721424590084,136.74721424590084,1,0,3076.812320532769,1265.388608317801,300.0,0.0,0.0
2,16,1.2731144637738527,40.35,144.03814790686368,144.03814790686368,1,0,2905.969634020975,1332.855170247122,300.0,0.0,0.0
2,17,1.3511613581303676,39.35,158.4377818580416,158.4377818580416,1,0,3117.2633580569686,1466.101999926601,300.0,0.0,0.0
2,18,1.7232063059316796,40.32,185.504419134403,185.504419134403,1,0,3739.7690897495645,1716.562783817885,300.0,0.0,0.0
2,19,1.836208116056725,44.4,165.0025889692239,165.0025889692239,1,0,3663.05747511677,1526.8493590600451,300.0,0.0,0.0
2,20,3.428744484384183,56.75,195.0025889692239,213.06038138597123,1,0,5533.198462001728,1804.453977617545,300.0,0.0,0.0
2,21,5.0,73.81,225.0025889692239,232.8506333604245,1,0,8303.720545909207,2082.0585961750453,300.0,0.0,0.0
2,22,5.0,78.42,253.15146033361316,253.15146033361316,1,0,9926.068759680973,2342.533819439559,300.0,0.0,0.0
2,23,5.0,63.42,280.0582216605055,280.0582216605055,1,0,8880.64620885463,2591.515193265214,300.0,0.0,0.0
2,24,5.0,57.17,291.57006871739094,291.57006871739094,1,0,8334.53041428662,2698.0399236358458,300.0,0.0,0.0
2,25,3.5030481366190425,43.6,303.1159512673256,303.1159512673256,1,0,6607.927737627699,2804.879601008656,300.0,0.0,0.0
2,26,1.0190019056684718,28.0,289.6055850391618,289.6055850391618,1,0,4054.478190548265,2735.476284879793,300.0,0.0,0.0
2,27,0.7889095923536734,27.28,259.6055850391618,233.26429283147638,1,0,3541.0201799341667,2452.1105875804933,300.0,0.0,0.0
2,28,0.9030131260188974,29.37,229.60558503916178,224.20784943347655,1,0,3371.7580163000907,2168.7448902811934,300.0,0.0,0.0
2,29,0.894534984172373,30.86,199.60558503916178,197.47864049748006,1,0,3079.9141771542663,1885.3791929818933,300.0,0.0,0.0
2,30,0.5564194594600568,28.99,169.60558503916178,155.1794116188605,1,0,2458.43295514265,1602.0134956825932,300.0,0.0,0.0
2,31,0.7903858472732136,31.74,169.72368156484683,169.72368156484683,1,0,2693.514826434119,1603.1289791609056,300.0,0.0,0.0
2,32,0.9470730613844146,34.74,157.36976707409872,157.36976707409872,1,0,2733.5128540770947,1486.4397926926802,300.0,0.0,0.0
2,33,1.150760818101153,40.69,133.10371226863612,133.10371226863612,1,0,2707.995026105402,1257.2342080042488,300.0,0.0,0.0
2,34,2.008668642602513,60.0,112.31950440436755,112.31950440436755,1,0,3369.5851321310265,1060.9164895285135,300.0,0.0,0.0
2,35,2.473181327335406,60.28,134.00586832614198,134.00586832614198,1,0,4038.9368713499193,1265.7555440145134,300.0,0.0,0.0
2,36,2.704809910017778,57.69,154.891286383874,154.891286383874,1,0,4467.839155742845,1463.0292457250673,300.0,0.0,0.0
2,37,2.6026964530981442,50.29,184.891286383874,201.6361301413682,1,0,4649.0913961225115,1746.3949430243674,300.0,0.0,0.0
2,38,2.502351474868632,46.74,201.25362868821944,201.25362868821944,1,0,4703.297302443689,1900.9458275750567,300.0,0.0,0.0
2,39,2.7489580923400494,45.26,231.25362868821944,232.60604556347081,1,0,5233.269617214406,2184.3115248743566,300.0,0.0,0.0
2,40,2.6859922766929243,41.75,261.25362868821946,269.92583637026064,1,0,5453.669498866581,2467.677222173657,300.0,0.0,0.0
2,41,2.5483080920580634,38.45,291.25362868821946,293.8335880192318,1,0,5599.35101153102,2751.042919472957,300.0,0.0,0.0
2,42,2.3672628496932973,39.31,261.25362868821946,208.87739588487375,1,0,5134.940071866954,2467.677222173657,300.0,0.0,0.0
2,43,2.4943878037371197,41.75,244.4895652901594,244.4895652901594,1,0,5103.719675432078,2309.331871694958,300.0,0.0,0.0
2,44,3.154294946361039,46.74,248.07359060737602,248.07359060737602,1,0,5797.479812494378,2343.1848661333393,300.0,0.0,0.0
2,45,3.771459202093995,51.0,253.60273422784658,253.60273422784658,1,0,6466.869722810088,2395.4105207160933,300.0,0.0,0.0
2,46,4.9246714621404735,59.6,256.6841449472906,256.6841449472906,1,0,7649.18751942926,2424.516057288786,300.0,0.0,0.0
2,47,3.313112440084755,46.74,259.479225195937,259.479225195937,1,0,6064.029492829048,2450.9170527442925,300.0,0.0,0.0
2,48,3.0419399075324125,44.62,259.7804769474577,259.7804769474577,1,0,5795.702440697782,2453.7625331653694,300.0,0.0,0.0
2,49,2.5297725963955826,42.48,239.92353834522538,239.92353834522538,1,0,5095.975954452587,2266.203358057004,300.0,0.0,0.0
2,50,1.9164266971955077,40.0,209.92353834522538,176.82247360554064,1,0,4198.470766904507,1982.044069709,300.0,0.0,0.0
2,51,0.955552715775626,32.84,179.92353834522538,176.9920908727505,1,0,2954.344499628601,1698.7917838529752,300.0,0.0,0.0
2,52,0.6991046281456347,31.66,156.39705893831726,156.39705893831726,1,0,2475.7654429935624,1476.6608148479277,300.0,0.0,0.0
2,53,0.5953130038723768,28.49,186.39705893831726,195.3915235674562,1,0,2655.2261045763294,1759.9131007039525,300.0,0.0,0.0
2,54,0.40643496921906175,26.42,187.46994786273038,187.46994786273038,1,0,2476.4780112666685,1770.0430420476068,300.0,0.0,0.0
2,55,0.36752832100341926,25.84,191.91459817195104,191.91459817195104,1,0,2479.5366083816075,1812.0082873781882,300.0,0.0,0.0
2,56,0.3321438228414595,26.42,167.75495930055916,167.75495930055916,1,0,2216.043012360387,1583.8991895189274,300.0,0.0,0.0
2,57,0.6460056457171102,30.9,157.45092527966432,157.45092527966432,1,0,2432.616795570814,1486.6111498537036,300.0,0.0,0.0
2,58,1.0776079978313824,35.72,163.6452742208573,163.6452742208573,1,0,2922.7045975845112,1545.0965997531289,300.0,0.0,0.0
2,59,1.5013053712449456,45.84,133.6452742208573,124.63954231812312,1,0,3063.1496851420493,1261.8443138971038,300.0,0.0,0.0
2,60,2.3322565116921483,55.18,145.04183468732876,145.04183468732876,1,0,4001.7042190234006,1369.4477073312523,300.0,0.0,0.0
2,61,2.1786225287834853,51.88,150.23541626434184,150.23541626434184,1,0,3897.1066978970275,1418.484169113542,300.0,0.0,0.0
2,62,1.4972176676411773,48.27,122.31581131027573,122.31581131027573,1,0,2952.092105973505,1154.8744383323278,300.0,0.0,0.0
2,63,1.0605741650061646,48.36,92.31581131027573,62.17595957221138,1,0,2232.1963174824673,871.6221524763029,300.0,0.0,0.0
2,64,0.9384295507863298,44.07,98.34068638496656,98.34068638496656,1,0,2166.937024492738,928.5074737064084,300.0,0.0,0.0
2,65,0.8745962786826518,41.32,104.70398959656815,104.70398959656815,1,0,2163.184425065098,988.5881463824463,300.0,0.0,0.0
2,66,0.7819069797042805,39.87,103.10497164628036,103.10497164628036,1,0,2055.397609768599,973.4906300643186,300.0,0.0,0.0
2,67,0.9737431859480878,41.94,110.4887903423731,110.4887903423731,1,0,2316.9499334795637,1043.206747531476,300.0,0.0,0.0
2,68,2.5270920530847594,59.13,140.48879034237308,178.33681529455106,1,0,4153.55108647226,1326.4590333875008,300.0,0.0,0.0
2,69,4.2977855371222775,72.82,170.48879034237308,179.98184827916504,1,0,6207.496856365803,1609.7113192435256,300.0,0.0,0.0
2,70,4.962847317104824,75.66,185.38817974970044,185.38817974970044,1,0,7013.234839931168,1750.387522826343,300.0,0.0,0.0
2,71,3.205286515020096,64.0,155.38817974970044,142.90469372945415,1,0,4972.421751990414,1467.1352369703181,300.0,0.0,0.0
2,72,2.8716686495282038,53.1,185.38817974970044,200.88389585261353,1,0,4922.056172354547,1750.387522826343,300.0,0.0,0.0
2,73,2.636442439041969,46.15,215.38817974970044,228.18871800685895,1,0,4970.082247724337,2033.639808682368,300.0,0.0,0.0
2,74,3.9516711647279537,53.07,245.38817974970044,255.80529484747962,1,0,6511.375349658301,2259.7041849303473,300.0,0.0,0.0
2,75,2.380357288023101,39.96,248.84232309015533,248.84232309015533,1,0,4971.869615341304,2291.512327318203,300.0,0.0,0.0
2,76,2.4181895766550627,38.62,269.0928338675418,269.0928338675418,1,0,5196.1826219822315,2477.9930453271686,300.0,0.0,0.0
2,77,2.2294357498508233,37.16,269.91277724966665,269.91277724966665,1,0,5014.979401298806,2485.5436514479825,300.0,0.0,0.0
2,78,1.1703890014485023,29.0,277.88762644281104,277.88762644281104,1,0,4029.37058342076,2558.9815819722576,300.0,0.0,0.0
2,79,1.0787482267976862,28.95,261.8054707627149,261.8054707627149,1,0,3789.634189290298,2410.8859624926117,300.0,0.0,0.0
2,80,1.0378207516325575,29.96,231.8054707627149,208.523820728045,1,0,3472.445952025469,2134.6252003929117,300.0,0.0,0.0
2,81,2.1527067650625895,39.0,238.3279930736857,238.3279930736857,1,0,4647.395864936871,2194.689099874281,300.0,0.0,0.0
2,82,1.7564697700713414,38.16,208.3279930736857,174.76874555389242,1,0,3974.898107845923,1918.4283377745812,300.0,0.0,0.0
2,83,2.376044776604418,48.43,178.3279930736857,171.4730230972276,1,0,4318.212352279299,1642.1675756748812,300.0,0.0,0.0
2,84,3.6515364892564923,65.0,169.6571313698138,169.6571313698138,1,0,5513.856769518949,1562.3202802624562,300.0,0.0,0.0
2,85,4.1683518975537694,80.94,142.9355389594648,142.9355389594648,1,0,5784.60126168954,1316.2493641357703,300.0,0.0,0.0
2,86,5.0,87.94,169.92100440901163,169.92100440901163,1,0,7471.426563864241,1564.7502058260013,300.0,0.0,0.0
2,87,5.0,116.93,168.45226873564627,168.45226873564627,1,0,9848.56189162956,1551.2250712777702,300.0,0.0,0.0
2,88,5.0,120.38,160.11956518081837,160.11956518081837,1,0,9637.596628233458,1474.491770130849,300.0,0.0,0.0
2,89,5.0,92.62,181.64265564845454,181.64265564845454,1,0,8411.87138307993,1672.6912826418477,300.0,0.0,0.0
2,90,5.0,85.0,169.9705520390238,169.9705520390238,1,0,7223.748461658512,1565.2064746935812,300.0,0.0,0.0
2,91,5.0,75.25,199.9705520390238,216.0092900481437,1,0,7523.892020468271,1841.4672367932812,300.0,0.0,0.0
2,92,5.0,115.0,223.97921148523298,223.97921148523298,1,0,12878.804660400896,2062.555588646678,300.0,0.0,0.0
2,93,5.0,135.0,205.96916754999296,205.96916754999296,1,0,13902.918809624525,1896.7066398800619,300.0,0.0,0.0
2,94,5.0,138.94,175.96916754999296,146.6377605573613,1,0,12224.578069698011,1620.4458777803618,300.0,0.0,0.0
2,95,4.285812316037802,81.25,145.96916754999296,115.26766020417384,1,0,5929.997431718464,1344.185115680662,300.0,0.0,0.0
3,0,0.0,30.231,0.0,233.72653609187904,0,0,0.0,0.0,0.0,0.0,0.0
3,1,0.0,34.202,0.0,227.38469226864362,0,0,0.0,0.0,0.0,0.0,0.0
3,2,-5.0,31.79,50.0,214.983106758254,1,1,794.75,269.51839727775,300.0,10000.0,0.0
3,3,0.3807305643556001,27.799,80.0,262.2153455438671,1,0,1111.96,431.2294356444,300.0,0.0,0.0
3,4,0.8285595259889501,31.3,110.0,214.29312251189629,1,0,1721.5,592.94047401105,300.0,0.0,0.0
3,5,1.4653484876223002,36.0,140.0,194.50461850412887,1,0,2520.0,754.6515123777,300.0,0.0,0.0
3,6,2.30408244925565,41.417,170.0,181.2156219028058,1,0,3520.445,916.36255074435,300.0,0.0,0.0
3,7,2.8466264108890003,42.247,200.0,201.6408958426208,1,0,4224.7,1078.073589111,300.0,0.0,0.0
3,8,2.0285878650638822,36.489,181.15481116896174,181.15481116896174,1,0,3305.0789523721223,976.4910873082403,300.0,0.0,0.0
3,9,1.7018042082100697,35.0,165.30677391434705,165.30677391434705,1,0,2892.8685435010734,891.0643352910038,300.0,0.0,0.0
3,10,1.2032084726623726,33.0,135.30677391434705,122.33420637108102,1,0,2232.5617695867263,729.3532969243538,300.0,0.0,0.0
3,11,0.8773282432917074,25.9,155.73882892877683,155.73882892877683,1,0,2016.8178346276597,839.4895913359524,300.0,0.0,0.0
3,12,1.7031891413198732,32.531,185.73882892877683,186.3773472406629,1,0,3021.1349219410195,1017.9457806211464,300.0,0.0,0.0
3,13,1.3042413798593933,29.383,174.1662415911712,174.1662415911712,1,0,2558.7633383366915,954.5219584772983,300.0,0.0,0.0
3,14,1.1354950447911045,26.66,182.87777691209385,182.87777691209385,1,0,2437.760766238211,1002.2657214471067,300.0,0.0,0.0
3,15,0.5774386023585866,22.44,152.87777691209385,146.64264298278272,1,0,1715.2886569536931,837.8500545951066,300.0,0.0,0.0
3,16,0.26120688119993146,18.95,140.49568261213238,140.49568261213238,1,0,1331.1965927499543,769.9897115500229,300.0,0.0,0.0
3,17,0.3810412143479315,18.95,170.49568261213238,190.87824793162685,1,0,1615.4465927499543,934.4053784020228,300.0,0.0,0.0
3,18,0.36091002628959246,17.69,196.4376260317191,196.4376260317191,1,0,1737.4908022505556,1076.5807759609631,300.0,0.0,0.0
3,19,0.4380684087042619,17.48,226.4376260317191,266.47494147937306,1,0,1979.064851517225,1240.996442812963,300.0,0.0,0.0
3,20,0.457709382285595,17.46,233.17881688801606,233.17881688801606,1,0,2035.6510714323804,1277.9416891467854,300.0,0.0,0.0
3,21,1.430645950287904,25.03,246.0233732310546,246.0233732310546,1,0,3078.982515986648,1348.3365656987442,300.0,0.0,0.0
3,22,1.29916156530839,24.65,233.64259753225292,233.64259753225292,1,0,2879.645014585017,1280.4834492766272,300.0,0.0,0.0
3,23,1.3826787540429644,24.65,245.84472478308788,245.84472478308788,1,0,3030.036232951558,1347.3574789085935,300.0,0.0,0.0
3,24,1.3356812624626375,24.65,238.97824159055926,238.97824159055926,1,0,2945.406827603643,1309.7255651410053,300.0,0.0,0.0
