episode,episode_return,starts,on_steps,cap_factor
1,16.58450113829574,1,48,0.536089324315389
2,6.577743137259194,0,48,0.5821743208567302
3,3.0603994090512048,0,48,0.4648682238260905
4,7.757804743222765,0,48,0.4476540571848551
5,-0.6314355754499427,1,45,0.4591418883005778
6,4.675388078100361,0,48,0.4886767438252767
7,9.609368701068222,0,48,0.45430875714619956
8,9.564172943292185,0,48,0.469992613474528
9,15.728649992761087,0,48,0.4858031285603841
10,6.7495994625673665,0,48,0.48504990768432615
11,11.648052407339765,0,48,0.5359881375630696
12,3.8598030553202465,0,48,0.4328355239232381
13,-1.6800789840487846,0,48,0.5189329020182292
14,6.129017198534486,0,48,0.386616087436676
15,43.50395707590594,1,48,0.4252149403889974
16,9.84029061402078,1,47,0.4411363830566406
17,7.063938267277082,0,48,0.47256961472829184
18,7.164752362815025,0,48,0.4623699016571045
19,9.450285036949918,0,48,0.466855406443278
20,11.80529993238023,1,47,0.4870095551808675
21,-8.606302515085037,0,48,0.5002094022507447
22,42.26064613502354,2,41,0.4761739338501538
23,-17.41233292149748,0,48,0.5597554796505613
24,-3.197019438146956,1,43,0.46361502760025025
25,-4.304581791079,2,40,0.37261328915774833
26,109.03510978930348,1,43,0.49120392116532186
27,78.68777305041166,1,43,0.4672262273850234
28,40.67329432873565,1,47,0.4995677821725585
29,-20.53144450020131,1,47,0.7080909114803722
30,-1.9896898655332373,1,46,0.8215155309005849
31,6.922843338697458,1,48,0.7970747414823574
32,24.85158224227588,1,46,0.8477242739174495
33,41.897682550579944,1,45,0.8212404809671704
34,19.48314640278471,1,48,0.6392750463257669
35,14.897800725755765,0,48,0.8865893907524499
36,21.915323744887385,0,48,0.8782599658146399
37,2.043630417391488,0,48,0.7144144173607359
38,58.77634096381805,0,48,0.8089784423776214
39,-2.5734946814931003,0,48,0.8975494610833924
40,23.052423333229157,0,48,0.8344786720062214
41,15.718019214042299,0,48,0.646950033483127
42,19.258864197582373,1,48,0.6961083275206662
43,37.17190651583749,1,47,0.8499778139536347
44,3.827762504036065,1,46,0.7641402833211098
45,28.75018622018663,1,45,0.7937888582578251
46,-61.73193994843135,0,48,0.885131642025016
47,19.11253519045703,0,48,0.8027973307379002
48,-6.544545252128351,1,46,0.7609232596742095
49,67.07748736066273,0,48,0.9207898471868903
50,32.541525401020394,1,48,0.9114008744201234
51,8.227514301742664,1,48,0.908615492063328
52,23.854062700378954,0,48,0.833107221088642
53,24.785912782292325,1,45,0.7713472685006871
54,-9.729763842233647,0,48,0.9177241950872687
55,21.142883638422692,0,48,0.8274953368230823
56,14.744415653779544,0,48,0.7076782199073933
57,-0.8990084555965536,0,48,0.7099649329654917
58,40.13478635305583,1,48,0.8360073706007773
59,-7.377698840444231,0,48,0.8274229713181533
60,16.343093502495304,1,45,0.7879198915786031
61,0.40507877653337737,1,45,0.6197653069218162
62,17.88902757875909,1,48,0.6485083294541466
63,-8.143280486157229,1,45,0.7077126613222602
64,-2.2742669081912403,0,48,0.9006951778582571
65,-2.050412406968224,1,48,0.8486154707333117
66,-11.5297487033533,0,48,0.840541988745656
67,11.465088021972552,1,46,0.75623285126489
68,15.193173720830709,0,48,0.7830156370210185
69,-6.152613363829998,0,48,0.766066949212705
70,69.3872499171404,1,48,0.8332710655644326
71,56.553914741368054,0,48,0.8398438814888514
72,42.64729882629068,1,45,0.7974817427254061
73,5.169334328259322,1,47,0.6850615518377795
74,13.433914440215421,0,48,0.765608655397741
75,13.6537992744629,0,48,0.8899345241607582
76,19.46504264858475,0,48,0.8517611094946177
77,33.59931038485473,1,48,0.8437281954813814
78,-7.670495755913973,1,45,0.6727682540787581
79,-10.8658991957703,0,48,0.8767618628841714
80,9.884256669273263,1,46,0.8259774780628789
