episode,episode_return,starts,on_steps,cap_factor
1,252.91563561873392,1,96,0.5340704046402263
2,213.0248583064566,1,89,0.4337662706025496
3,99.01212947619824,1,94,0.42723071250423555
4,155.08461538572155,0,96,0.48331638263343135
5,216.52363254637328,0,96,0.5211703092865759
6,394.33705343211284,1,96,0.5135619630362175
7,128.8438774617076,1,91,0.4055352151396025
8,113.39928809428072,0,96,0.4809711079001779
9,197.75068401341397,1,90,0.44069559516049905
10,118.97610340273302,1,94,0.3921139162938054
11,209.1743319422927,0,96,0.48329035963094336
12,429.4609454299457,1,90,0.7864212298357419
13,258.762071127579,0,96,0.9423841740028798
14,465.0785546186275,0,96,0.8967129142280847
15,399.41927613307934,1,93,0.8857234998617939
16,202.88971132252746,0,96,0.8431355681276556
17,421.72852997017094,1,92,0.848346280737335
18,475.78304029704043,0,96,0.874324946372908
19,405.644633589279,1,93,0.8114647660231058
20,301.08161382999475,0,96,0.9178337445068974
21,459.1267767762934,1,94,0.8782055366253418
22,293.22504142263875,0,96,0.8876387453839699
23,220.08351134692754,0,96,0.887951181178737
24,313.5981814661675,1,96,0.8973760645334833
25,439.9916324546364,1,91,0.8242483999498894
26,347.6174463115184,0,96,0.8986813215127872
27,367.6428355416108,1,89,0.811576523961108
28,176.10381536244216,1,91,0.8463408977414769
29,391.6663958114531,1,89,0.8200911616654754
30,480.0,0,96,0.9436902887024987
31,445.15618297426437,0,96,0.8888442354373698
32,413.3741876712347,1,90,0.849345019496526
33,240.47969550887183,1,90,0.8242027662301081
34,252.81655850981127,1,94,0.9061835933811253
35,447.43458642609306,1,94,0.8857296770780988
36,442.9934969229086,0,96,0.9080894868524194
37,458.28935984607256,1,96,0.8826369675010501
38,430.52058550285653,0,96,0.9314546219238817
39,331.04044285344446,1,89,0.832034824652602
40,418.22599813376905,1,93,0.8874075912963884
41,387.6707943829623,0,96,0.9086971420306641
42,445.0,1,91,0.8817084436650161
43,359.3535902082853,0,96,0.8882826135223962
44,422.12719294892383,0,96,0.9128965129546236
45,204.6409259820415,1,93,0.8823927744534873
46,443.60253882691484,1,93,0.855547808832121
47,292.3578717634181,1,90,0.8115124332120481
48,355.03831696012355,1,89,0.7910988971646332
49,439.08476097936625,1,91,0.8415419392620889
50,396.9849637803704,0,96,0.9181913969957799
51,42.553372873586156,0,96,0.9271414268630896
52,224.48255899929455,0,96,0.883618097925812
53,373.5933291398892,1,91,0.8750387721563946
54,347.44896607853957,0,96,0.8766331342421742
55,297.98300435251497,1,90,0.862392372576633
56,420.0164309817763,1,90,0.8425729543807956
57,103.50380363237602,0,96,0.8965924395097695
58,396.9297262316891,0,96,0.8721675223883525
59,371.19943161705953,0,96,0.9183930797440572
60,471.8350162037628,0,96,0.8866862474524017
61,400.9740546170137,1,94,0.8887568492908372
62,203.14212658784405,1,91,0.7990064353391771
63,218.25212186721583,1,90,0.8653990069713803
64,299.88879544924896,1,96,0.9145567079987075
65,166.72406207030258,0,96,0.8331911180851804
66,396.26615465611275,1,93,0.8739094978533031
67,432.47712200907574,0,96,0.8377717610842648
68,479.862246565259,0,96,0.9119662018898953
69,252.65282498665837,0,96,0.888230802806089
70,250.6632848709004,1,92,0.8410172044646818
71,102.35735323000598,1,93,0.8933499497392199
72,391.0012051630477,0,96,0.9254260042494344
73,280.38858448535564,1,90,0.7689847118064141
74,160.11726834197847,1,93,0.8354541035982123
75,410.1501804969,1,95,0.8800021874011177
76,317.2602740583823,1,93,0.881892063494269
77,330.19423140814706,1,89,0.8249633712909742
78,396.16055020303696,1,92,0.8601792780249319
79,466.0997119185062,0,96,0.9162892376013193
80,480.0,0,96,0.9386985745216081
