episode,episode_return,starts,on_steps,cap_factor
1,25.478632364214985,1,96,0.4658134826024373
2,35.444874004930824,0,96,0.4751383167505264
3,17.555785758717715,0,96,0.5090906465053558
4,117.60258850743182,1,92,0.4113640144964059
5,21.378793674086516,1,96,0.4422702068090439
6,77.48960940532805,1,95,0.4729708198706309
7,35.5062921521332,0,96,0.4897463071346283
8,84.57821423608829,1,88,0.3898857432603836
9,48.63974994519301,0,96,0.46227033774058024
10,1.2032943190277166,1,94,0.4302874449888865
11,120.75445511981822,0,96,0.4703303494056066
12,69.64235503259718,1,96,0.46775976061820984
13,60.60618801837546,1,94,0.5155978411436081
14,19.225836759906045,0,96,0.5373802804946899
15,37.003244714406364,1,87,0.4654248688618342
16,107.98226755624162,0,96,0.5060469352567557
17,56.6791043406724,1,94,0.690995805515208
18,71.01814957153546,1,90,0.6799420366021903
19,13.04929594318215,0,96,0.5552856472167907
20,32.25529343073934,1,94,0.47309401836256426
21,38.90936855394104,0,96,0.49310434493615124
22,57.99103591828702,0,96,0.4811875027524247
23,151.1774111345794,0,96,0.5431035182279802
24,15.750687345573294,0,96,0.4834738967278621
25,68.84773471775209,0,96,0.5779110087619072
26,22.701468598272314,0,96,0.4558848001787302
27,24.84939167458111,1,96,0.5523783532293597
28,43.30303149171558,1,96,0.8959581607684273
29,31.645749423762915,0,96,0.8931913579441112
30,313.4762786776841,0,96,0.9464024168642273
31,24.924730516521297,1,92,0.8888174673419409
32,34.946782780028954,0,96,0.9289077159736936
33,312.6518189369614,0,96,0.918964713542375
34,44.783024098687584,1,89,0.820176176265066
35,129.39947136524282,0,96,0.9197462937803871
36,178.6646623338134,0,96,0.8724465064394084
37,43.26026701739663,1,94,0.8886183488968576
38,66.00077984334936,0,96,0.9012789919617042
39,169.73505186021129,1,89,0.8282927936358192
40,158.60369326990477,1,92,0.8625387905993025
41,44.46880256635742,1,90,0.8452517804895384
42,53.91030811596652,1,92,0.8391981125478267
43,14.406288451431829,1,91,0.870350462509089
44,230.1175789941499,1,93,0.8774498006554916
45,21.982654010025314,0,96,0.9150069070871674
46,236.64215597761478,0,96,0.8962082330666722
47,34.149539399541,0,96,0.9045785202857742
48,120.90181630497774,0,96,0.919982727989792
49,27.857170482691583,1,91,0.8829948807346879
50,38.80105061340644,1,89,0.852433245073495
51,79.40381026498947,0,96,0.9326731397875244
52,65.8511967612965,0,96,0.9102433815866857
53,82.14780631161787,0,96,0.919423316493928
54,151.71852327661156,0,96,0.9096085126959607
55,33.17207641924812,0,96,0.9279963248296339
56,69.76886918259923,1,92,0.8879723659430241
57,63.59927893516073,0,96,0.9050562257032717
58,90.27248999137399,0,96,0.9199470068981204
59,27.91947169783256,0,96,0.9413708699195604
60,56.192126139429156,1,91,0.8691373483851004
