episode,episode_return,starts,on_steps,cap_factor
1,25.615997388400164,1,96,0.4658134826024373
2,35.574955568498936,0,96,0.4751383167505264
3,17.689732596333684,0,96,0.5090906465053558
4,117.73038014656913,1,92,0.4113640144964059
5,21.5129600452413,1,96,0.4422702068090439
6,77.62060623607759,1,95,0.4729708198706309
7,35.6357433125641,0,96,0.4897463071346283
8,84.70000799409914,1,88,0.3898857432603836
9,48.76998450406142,0,96,0.46227033774058024
10,1.3337366110504207,1,94,0.4302874449888865
11,120.89047790309755,0,96,0.4703303494056066
12,69.77894612909377,1,96,0.46775976061820984
13,60.735647433811266,1,94,0.5155978411436081
14,19.359173538928264,0,96,0.5373802804946899
15,37.12791092000329,1,87,0.4654248688618342
16,108.50344698885279,0,96,0.5079439830148581
17,58.62336517754435,1,94,0.7128753527373412
18,75.59719564953247,1,90,0.7290340993134717
19,17.426826299806315,0,96,0.749427906975553
20,46.27080718782439,1,94,0.6548079054934549
21,45.265234416202496,0,96,0.5680455618455268
22,63.55034756335937,0,96,0.5290444365117954
23,185.71737657452582,0,96,0.6774540597252079
24,23.820024280337268,0,96,0.7322838398861725
25,106.025297569882,0,96,0.8995233646582257
26,40.118515917725006,0,96,0.843174551885893
27,40.88903328879977,1,96,0.8896790301037112
28,44.536466674674514,1,96,0.9262553537721216
29,31.784211475565456,0,96,0.895095414821308
30,313.5076902338637,0,96,0.9464042145403138
31,24.965279736737365,1,92,0.8888192062081112
32,34.98752063356159,0,96,0.9288701817367856
33,312.7004051354349,0,96,0.9189656433748336
34,44.83663043739515,1,89,0.820081493889476
35,129.45555519205092,0,96,0.919812489904146
36,178.750798389695,0,96,0.8725173135784872
37,43.31228815010699,1,94,0.8886102975014414
38,66.06276050124531,0,96,0.9012832437596981
39,169.7885218564251,1,89,0.8282945571385759
40,158.66197115582156,1,92,0.8625515984453718
41,44.525979880658035,1,90,0.8452597659224811
42,53.97865647387477,1,92,0.8391918492917537
43,14.454255826299326,1,91,0.8703490884233448
44,230.16601904186066,1,93,0.8774511787148788
45,22.032517581238395,0,96,0.9150029239074392
46,236.71013114002847,0,96,0.8962171785317601
47,34.19553276781723,0,96,0.9045774942911555
48,120.96024907514459,0,96,0.9199886669965974
49,27.88888623955402,1,91,0.8829946351635514
50,38.838431301367024,1,89,0.8524295424329615
51,79.44420446272377,0,96,0.9326718467640971
52,65.90601024453102,0,96,0.9102581865857193
53,82.19733674191664,0,96,0.919445257361034
54,151.77222783526489,0,96,0.9096114841861849
55,33.22013212257661,0,96,0.9279950572375217
56,69.80617331214526,1,92,0.887972180771261
57,63.656610384732765,0,96,0.9050560619891806
58,90.32350930166444,0,96,0.9199519962042524
59,27.955022647661792,0,96,0.941370788062515
60,56.23950476547145,1,91,0.8691443872962841
