split,episode,t,DAM,BM,ref,side,q,delta,limit,cleared,reward
train,1,34,60.59000015258789,63.81999969482422,22.139999389648438,1,114.80000305175781,27.0,49.13999938964844,0,3.708039573059068
train,1,35,51.790000915527344,47.150001525878906,-5.0,1,87.19999694824219,12.0,7.0,0,-4.046079326171894
train,1,36,50.04999923706055,55.18000030517578,-15.550000190734863,1,80.19999694824219,-9.0,-24.550000190734863,0,4.11426070007321
train,1,37,49.45000076293945,69.4000015258789,-12.149999618530273,1,62.0,-30.0,-42.14999961853027,0,12.369000473022462
train,1,38,45.400001525878906,49.58000183105469,-9.229999542236328,1,69.0,-27.0,-36.22999954223633,0,2.884200210571289
train,1,39,40.68000030517578,33.52000045776367,-9.220000267028809,1,89.9000015258789,-3.0,-12.220000267028809,0,-6.436839972076414
train,1,40,40.47999954223633,36.099998474121094,-9.220000267028809,1,63.900001525878906,-30.0,-39.22000026702881,0,-2.7988207493591473
train,1,41,40.68000030517578,36.099998474121094,-8.220000267028809,1,51.0,0.0,-8.220000267028809,0,-2.335800933837891
train,1,42,45.54999923706055,34.09000015258789,-8.220000267028809,1,63.400001525878906,30.0,21.77999973297119,0,-7.265639594421373
train,1,43,41.38999938964844,42.43000030517578,34.66999816894531,1,122.80000305175781,-21.0,13.669998168945312,0,1.2771211560058873
train,1,44,47.52000045776367,40.43000030517578,41.2599983215332,1,143.10000610351562,3.0,44.2599983215332,0,-10.145790651092538
train,1,45,53.79999923706055,37.84000015258789,52.25,1,303.70001220703125,24.0,76.25,1,-49.98901922882069
train,1,46,59.08000183105469,38.790000915527344,52.25,1,318.0,-24.0,28.25,0,-64.52220291137695
train,1,47,60.02000045776367,35.63999938964844,55.79999923706055,1,357.20001220703125,-30.0,25.799999237060547,0,-87.08536679138197
val,1,0,155.66000366210938,197.32000732421875,130.58999633789062,0,382.1000061035156,-27.0,103.58999633789062,1,-161.09337656616233
val,1,1,148.49000549316406,289.70001220703125,129.9600067138672,0,425.6000061035156,-27.0,102.96000671386719,1,-603.1177972235112
val,1,2,173.75999450683594,160.6199951171875,192.0,0,428.8999938964844,27.0,219.0,0,56.357456580200235
val,1,3,200.0,320.0299987792969,219.4499969482422,0,568.7000122070312,27.0,246.4499969482422,0,-682.6106177099608
val,1,4,206.72999572753906,177.4499969482422,227.60000610351562,0,452.79998779296875,27.0,254.60000610351562,0,132.57983089843765
val,1,5,204.39999389648438,294.3399963378906,225.0,0,270.6000061035156,27.0,252.0,0,-243.3776520959474
val,1,6,195.0,310.1600036621094,222.60000610351562,0,216.60000610351562,27.0,249.60000610351562,0,-249.43657496093772
val,1,7,188.9199981689453,216.64999389648438,252.0,0,67.0999984741211,27.0,279.0,0,-18.606826710052555
val,1,8,159.49000549316406,211.64999389648438,210.60000610351562,1,109.9000015258789,27.0,237.60000610351562,1,56.77432804351789
val,1,9,190.0,207.10000610351562,158.3300018310547,0,416.70001220703125,27.0,185.3300018310547,1,-73.33922758178785
val,1,10,192.1999969482422,105.54000091552734,160.00999450683594,0,541.5999755859375,27.0,187.00999450683594,1,466.6425174780283
val,1,11,179.38999938964844,110.62000274658203,146.2100067138672,0,293.5,27.0,173.2100067138672,1,200.3724401473999
val,1,12,159.75,102.19000244140625,140.0399932861328,0,221.6999969482422,-27.0,113.03999328613281,1,126.50201284606942
val,1,13,153.42999267578125,110.97000122070312,131.8800048828125,0,253.89999389648438,-27.0,104.8800048828125,1,106.53641574340872
val,1,14,153.42999267578125,113.12999725341797,131.8800048828125,0,250.1999969482422,-27.0,104.8800048828125,1,99.57958733215347
val,1,15,145.9199981689453,113.12999725341797,127.61000061035156,0,230.5,-27.0,100.61000061035156,1,74.42845211029054
val,1,16,145.9199981689453,127.12000274658203,110.0,0,270.5,-27.0,83.0,1,49.50148761749268
val,1,17,159.4199981689453,124.05999755859375,155.41000366210938,0,404.8999938964844,-27.0,128.41000366210938,1,141.1481403436279
val,1,18,159.49000549316406,132.05999755859375,197.14999389648438,0,612.7999877929688,-27.0,170.14999389648438,0,168.09108527465725
val,1,19,154.47000122070312,200.75,204.05999755859375,0,747.0,-27.0,177.05999755859375,0,-345.71159088134766
val,1,20,152.5399932861328,207.55999755859375,217.3300018310547,0,754.0,27.0,244.3300018310547,0,-414.8508322143555
val,1,21,145.75999450683594,194.8699951171875,199.0,0,684.7999877929688,27.0,226.0,0,-336.30527818481437
val,1,22,126.0,196.5,197.0,0,631.0999755859375,27.0,224.0,0,-444.92548278808596
val,1,23,102.51000213623047,187.10000610351562,178.27999877929688,0,493.6000061035156,27.0,205.27999877929688,0,-417.53626474548366
val,1,24,100.4000015258789,134.2100067138672,155.66000366210938,0,433.0,27.0,182.66000366210938,0,-146.39732246398927
val,1,25,99.18000030517578,197.72000122070312,148.49000549316406,0,356.1000061035156,27.0,175.49000549316406,0,-350.9009492745972
val,1,26,124.23999786376953,219.00999450683594,173.75999450683594,0,87.0,-27.0,146.75999450683594,0,-82.44989707946777
val,1,27,152.5399932861328,240.89999389648438,200.0,0,22.0,-27.0,173.0,0,-19.439200134277343
val,1,28,159.55999755859375,259.8500061035156,206.72999572753906,1,95.9000015258789,27.0,233.72999572753906,1,95.69861971725477
val,1,29,166.05999755859375,293.42999267578125,204.39999389648438,1,146.10000610351562,27.0,231.39999389648438,1,185.35707060974093
val,1,30,196.8000030517578,364.8599853515625,195.0,0,33.70000076293945,27.0,222.0,0,-56.63621531723009
val,1,31,189.0,365.0,188.9199981689453,0,146.89999389648438,27.0,215.9199981689453,0,-258.5439892578125
val,1,32,162.0,247.1699981689453,159.49000549316406,0,363.70001220703125,27.0,186.49000549316406,0,-309.7632937371824
val,1,33,167.22000122070312,63.439998626708984,190.0,0,229.10000610351562,27.0,217.0,0,237.75999227706924
val,1,34,116.43000030517578,58.84000015258789,192.1999969482422,0,22.799999237060547,27.0,219.1999969482422,0,13.130519595413206
val,1,35,100.0999984741211,48.470001220703125,179.38999938964844,1,167.39999389648438,27.0,206.38999938964844,1,-87.26561222045915
val,1,36,90.05999755859375,39.36000061035156,159.75,1,230.8000030517578,6.0,165.75,1,-118.16959451904287
val,1,37,66.81999969482422,6.559999942779541,153.42999267578125,1,264.29998779296875,6.0,159.42999267578125,1,-160.58867192766192
val,1,38,66.81999969482422,0.0,153.42999267578125,1,270.29998779296875,6.0,159.42999267578125,1,-181.96595095733647
val,1,39,66.81999969482422,0.0,145.9199981689453,1,275.5,6.0,151.9199981689453,1,-185.46659915924073
val,1,40,89.36000061035156,97.47000122070312,145.9199981689453,1,374.70001220703125,6.0,151.9199981689453,1,28.51467321594246
val,1,41,140.0,157.4499969482422,159.4199981689453,1,301.6000061035156,-9.0,150.4199981689453,1,51.121191830444154
val,1,42,172.8000030517578,129.0800018310547,159.49000549316406,1,115.5999984741211,-27.0,132.49000549316406,0,-50.54032074401854
val,1,43,157.58999633789062,144.33999633789062,154.47000122070312,1,52.20000076293945,-27.0,127.47000122070312,0,-6.916500101089477
val,1,44,120.0,170.24000549316406,152.5399932861328,0,94.30000305175781,-27.0,125.53999328613281,0,-47.37632671325701
val,1,45,108.70999908447266,236.5500030517578,145.75999450683594,0,118.0999984741211,-27.0,118.75999450683594,0,-150.97904273468012
val,1,46,103.0,217.64999389648438,126.0,0,97.9000015258789,18.0,144.0,0,-112.24234577407827
val,1,47,90.37000274658203,121.61000061035156,102.51000213623047,0,181.39999389648438,18.0,120.51000213623047,0,-56.66935421813978
train,2,0,23.5,25.399999618530273,26.1200008392334,0,237.1999969482422,-30.0,-3.8799991607666016,1,-5.6927990219116325
train,2,1,23.0,24.3799991607666,27.809999465942383,0,277.29998779296875,-18.0,9.809999465942383,1,-5.213237443313701
train,2,2,23.0,40.220001220703125,29.799999237060547,0,262.29998779296875,-15.0,14.799999237060547,1,-46.47956103881821
train,2,3,24.649999618530273,18.1200008392334,29.6299991607666,0,235.5,-12.0,17.6299991607666,1,14.20064712524414
train,2,4,25.520000457763672,15.369999885559082,36.0099983215332,0,161.1999969482422,-6.0,30.009998321533203,0,16.361800612640362
train,2,5,29.020000457763672,15.680000305175781,38.2599983215332,0,122.0999984741211,30.0,68.2599983215332,0,16.288139982757567
train,2,6,35.16999816894531,99.38999938964844,42.189998626708984,1,95.9000015258789,21.0,63.189998626708984,1,61.107482142944356
train,2,7,36.290000915527344,155.24000549316406,40.08000183105469,1,157.8000030517578,15.0,55.08000183105469,1,186.914110838318
train,2,8,38.4900016784668,117.81999969482422,32.9900016784668,1,190.10000610351562,-18.0,14.990001678466797,0,150.80633107101428
train,2,9,39.0099983215332,42.58000183105469,30.209999084472656,1,200.6999969482422,-3.0,27.209999084472656,0,7.164996934661758
train,2,10,40.0099983215332,62.54999923706055,27.350000381469727,1,207.1999969482422,0.0,27.350000381469727,0,46.702881209106415
train,2,11,36.7400016784668,64.05999755859375,25.790000915527344,1,281.8999938964844,-27.0,-1.2099990844726562,0,77.01506671859767
train,2,12,36.02000045776367,36.02000045776367,25.770000457763672,1,245.1999969482422,-27.0,-1.2299995422363281,0,0.0
train,2,13,42.060001373291016,86.73999786376953,30.049999237060547,1,208.3000030517578,-9.0,21.049999237060547,0,93.06843405319204
train,2,14,46.08000183105469,35.849998474121094,34.709999084472656,1,195.89999389648438,-3.0,31.709999084472656,0,-20.040575951843056
train,2,15,51.08000183105469,99.69000244140625,37.0,1,122.0999984741211,-21.0,16.0,0,59.35281000350951
train,2,16,49.20000076293945,209.86000061035156,35.22999954223633,1,128.39999389648438,-12.0,23.229999542236328,0,206.28742999816896
train,2,17,44.5,134.10000610351562,34.709999084472656,1,183.39999389648438,3.0,37.709999084472656,0,164.3264057250973
train,2,18,42.45000076293945,149.94000244140625,33.5099983215332,1,249.89999389648438,12.0,45.5099983215332,1,267.3680076643371
train,2,19,39.970001220703125,230.9499969482422,30.049999237060547,1,117.0999984741211,24.0,54.04999923706055,1,223.05207209045417
train,2,20,42.209999084472656,42.209999084472656,26.600000381469727,1,43.0,-30.0,-3.3999996185302734,0,0.0
train,2,21,34.61000061035156,51.310001373291016,25.40999984741211,1,70.9000015258789,12.0,37.40999984741211,1,11.485800788116467
train,2,22,32.5,32.5,23.5,1,33.79999923706055,-21.0,2.5,0,0.0
train,2,23,30.219999313354492,24.149999618530273,23.079999923706055,1,187.3000030517578,6.0,29.079999923706055,0,-11.369109613647451
train,2,24,29.1299991607666,24.149999618530273,23.5,1,160.89999389648438,0.0,23.5,0,-8.012818959503202
train,2,25,29.299999237060547,24.489999771118164,23.0,1,97.5,30.0,53.0,1,-5.177249479293823
train,2,26,29.40999984741211,61.7599983215332,23.0,1,38.5,3.0,26.0,0,12.454749412536621
train,2,27,30.3700008392334,35.2400016784668,24.649999618530273,1,27.600000381469727,-18.0,6.649999618530273,0,1.3441202502059968
train,2,28,31.940000534057617,29.1299991607666,25.520000457763672,1,45.599998474121094,-12.0,13.520000457763672,0,-1.281360583343485
train,2,29,35.619998931884766,34.43000030517578,29.020000457763672,1,174.6999969482422,-18.0,11.020000457763672,0,-2.0789275645447196
train,2,30,41.27000045776367,23.709999084472656,35.16999816894531,1,366.3999938964844,15.0,50.16999816894531,1,-66.17184392944327
train,2,31,41.38999938964844,24.3799991607666,36.290000915527344,1,320.3999938964844,30.0,66.29000091552734,1,-56.1020396646118
train,2,32,41.2599983215332,24.520000457763672,38.4900016784668,1,299.3999938964844,-21.0,17.490001678466797,0,-50.119552582397596
train,2,33,40.81999969482422,22.510000228881836,39.0099983215332,1,350.20001220703125,6.0,45.0099983215332,1,-65.87262042587274
train,2,34,35.83000183105469,22.690000534057617,40.0099983215332,1,403.0,-18.0,22.009998321533203,0,-52.954205226898196
train,2,35,32.09000015258789,20.959999084472656,36.7400016784668,1,336.5,30.0,66.7400016784668,1,-39.134953594207765
train,2,36,31.969999313354492,39.529998779296875,36.02000045776367,1,395.3999938964844,-6.0,30.020000457763672,0,29.892237426910434
train,2,37,35.04999923706055,20.110000610351562,42.060001373291016,1,321.29998779296875,12.0,54.060001373291016,1,-49.60871370285051
train,2,38,45.349998474121094,25.440000534057617,46.08000183105469,1,228.39999389648438,15.0,61.08000183105469,1,-46.61643404937757
train,2,39,49.880001068115234,25.200000762939453,51.08000183105469,1,297.1000061035156,30.0,81.08000183105469,1,-74.8097824435425
train,2,40,45.400001525878906,25.40999984741211,49.20000076293945,1,325.29998779296875,-21.0,28.200000762939453,0,-65.02747301986673
train,2,41,40.36000061035156,40.36000061035156,44.5,1,332.0,15.0,59.5,1,-1.6600000000000001
train,2,42,38.869998931884766,18.100000381469727,42.45000076293945,1,298.8999938964844,9.0,51.45000076293945,1,-63.57602436897287
train,2,43,33.29999923706055,33.29999923706055,39.970001220703125,1,143.60000610351562,18.0,57.970001220703125,1,-0.7180000305175781
train,2,44,33.400001525878906,32.04999923706055,42.209999084472656,1,159.5,21.0,63.209999084472656,1,-2.950753650665283
train,2,45,29.350000381469727,20.260000228881836,34.61000061035156,1,105.30000305175781,-15.0,19.610000610351562,0,-9.571770438079838
train,2,46,28.18000030517578,21.389999389648438,32.5,1,99.5,-3.0,29.5,1,-7.253550910949707
train,2,47,27.6299991607666,18.93000030517578,30.219999313354492,1,201.8000030517578,-21.0,9.219999313354492,0,-17.55659795608517
val,2,0,319.6199951171875,188.69000244140625,314.6499938964844,0,462.70001220703125,27.0,341.6499938964844,0,605.813092093505
val,2,1,370.0,186.07000732421875,344.5299987792969,0,538.9000244140625,27.0,371.5299987792969,0,991.1987754345686
val,2,2,457.3299865722656,192.74000549316406,410.4599914550781,0,719.5,27.0,437.4599914550781,1,1900.1274138641359
val,2,3,436.17999267578125,251.36000061035156,395.5199890136719,0,808.9000244140625,27.0,422.5199890136719,1,1490.964460817259
val,2,4,343.0,262.5,342.489990234375,0,645.0999755859375,27.0,369.489990234375,0,519.3054803466797
val,2,5,295.010009765625,184.8300018310547,282.1400146484375,0,492.1000061035156,27.0,309.1400146484375,0,542.1958257708745
val,2,6,286.29998779296875,201.5,256.70001220703125,0,284.1000061035156,-27.0,229.70001220703125,1,239.49627046508715
val,2,7,273.8900146484375,225.0500030517578,266.8299865722656,0,695.7000122070312,-27.0,239.82998657226562,1,336.3014665789809
val,2,8,252.5399932861328,208.2100067138672,261.3500061035156,0,424.20001220703125,27.0,288.3500061035156,0,188.0478084509261
val,2,9,245.00999450683594,177.5500030517578,260.29998779296875,0,279.6000061035156,27.0,287.29998779296875,0,188.61814022582956
val,2,10,229.0,148.69000244140625,255.2899932861328,0,298.8999938964844,-27.0,228.2899932861328,1,238.55207783142106
val,2,11,223.07000732421875,152.6699981689453,250.0,0,453.5,-27.0,223.0,1,316.996541519165
val,2,12,223.07000732421875,162.3000030517578,259.07000732421875,0,389.29998779296875,-27.0,232.07000732421875,0,236.577619214477
val,2,13,233.07000732421875,150.69000244140625,274.05999755859375,0,153.60000610351562,-27.0,247.05999755859375,0,126.53569252807647
val,2,14,233.07000732421875,199.1199951171875,280.6600036621094,0,168.0,-27.0,253.66000366210938,0,57.0360205078125
val,2,15,252.85000610351562,204.9499969482422,348.0,0,72.4000015258789,-27.0,321.0,0,34.679607359314105
val,2,16,272.79998779296875,150.89999389648438,350.67999267578125,0,374.20001220703125,-27.0,323.67999267578125,0,456.1497920410149
val,2,17,279.3999938964844,162.77000427246094,347.0,0,609.5999755859375,-27.0,320.0,0,710.9763882739284
val,2,18,257.4100036621094,257.3500061035156,330.0,0,682.0,-27.0,303.0,0,0.409183349609375
val,2,19,252.75,172.66000366210938,316.54998779296875,0,748.2000122070312,27.0,343.54998779296875,0,599.2333623767086
val,2,20,230.89999389648438,186.55999755859375,312.8800048828125,0,585.2000122070312,27.0,339.8800048828125,0,259.4776639819332
val,2,21,218.17999267578125,206.2899932861328,307.5299987792969,0,493.5,27.0,334.5299987792969,0,58.67714698791504
val,2,22,217.66000366210938,243.07000732421875,293.3399963378906,0,318.3999938964844,27.0,320.3399963378906,0,-80.90545010925271
val,2,23,222.85000610351562,239.2100067138672,300.2699890136719,0,229.10000610351562,27.0,327.2699890136719,0,-37.48076239685062
val,2,24,245.0,268.79998779296875,319.6199951171875,0,440.20001220703125,27.0,346.6199951171875,0,-104.76754916992039
val,2,25,268.3999938964844,201.3300018310547,370.0,0,576.0999755859375,27.0,397.0,0,386.3902079144307
val,2,26,330.0199890136719,216.0500030517578,457.3299865722656,0,748.7999877929688,27.0,484.3299865722656,0,853.4072409704607
val,2,27,335.0199890136719,186.3699951171875,436.17999267578125,0,708.0999755859375,27.0,463.17999267578125,0,1052.5905704895035
val,2,28,295.0,168.19000244140625,343.0,0,785.2000122070312,27.0,370.0,0,995.7121163098142
val,2,29,264.6000061035156,182.83999633789062,295.010009765625,0,569.4000244140625,27.0,322.010009765625,0,465.54151556640863
val,2,30,276.0,126.86000061035156,286.29998779296875,0,572.0,27.0,313.29998779296875,0,853.080796508789
val,2,31,276.0,252.9600067138672,273.8900146484375,0,0.0,27.0,300.8900146484375,0,0.0
val,2,32,309.5,309.5,252.5399932861328,0,786.9000244140625,27.0,279.5399932861328,1,-3.9345001220703124
val,2,33,291.0,264.3599853515625,245.00999450683594,0,649.4000244140625,27.0,272.00999450683594,1,169.75326150879263
val,2,34,275.0,253.8800048828125,229.0,0,489.3999938964844,-27.0,202.0,1,100.914254844971
val,2,35,253.1699981689453,259.1199951171875,223.07000732421875,0,529.0999755859375,-27.0,196.07000732421875,1,-34.12693227844313
val,2,36,249.22999572753906,248.02000427246094,223.07000732421875,0,610.7000122070312,-27.0,196.07000732421875,1,4.335917902830988
val,2,37,253.0,242.1300048828125,233.07000732421875,0,594.5999755859375,-27.0,206.07000732421875,1,61.65998843505979
val,2,38,249.22999572753906,260.3999938964844,233.07000732421875,0,591.7999877929688,-27.0,206.07000732421875,1,-69.06304773925804
val,2,39,237.92999267578125,227.52000427246094,252.85000610351562,0,427.70001220703125,-27.0,225.85000610351562,1,42.38502161071636
val,2,40,237.92999267578125,234.60000610351562,272.79998779296875,0,458.8999938964844,-27.0,245.79998779296875,0,15.281308176880703
val,2,41,254.8800048828125,232.52999877929688,279.3999938964844,0,414.79998779296875,-27.0,252.39999389648438,1,90.63382265014575
val,2,42,284.739990234375,236.25,257.4100036621094,0,545.0,-27.0,230.41000366210938,1,261.5454467773437
val,2,43,282.5899963378906,236.25,252.75,0,644.7999877929688,-27.0,225.75,1,295.5762907910161
val,2,44,275.0,176.7100067138672,230.89999389648438,0,656.2999877929688,-27.0,203.89999389648438,1,641.7957139996346
val,2,45,255.1699981689453,171.63999938964844,218.17999267578125,0,616.5999755859375,-27.0,191.17999267578125,1,511.96295220214876
val,2,46,248.8000030517578,203.14999389648438,217.66000366210938,0,639.5,-27.0,190.66000366210938,1,288.7343085479736
val,2,47,246.88999938964844,174.27000427246094,222.85000610351562,0,655.4000244140625,-27.0,195.85000610351562,1,472.67446560546756
train,3,0,50.54199981689453,84.12000274658203,42.98899841308594,1,47.79999923706055,-30.0,12.988998413085938,0,16.050285144210793
train,3,1,56.029998779296875,68.62000274658203,56.78499984741211,0,36.400001525878906,-15.0,41.78499984741211,1,-4.764761643829407
train,3,2,49.0,66.69999694824219,51.62300109863281,0,43.099998474121094,-30.0,21.623001098632812,1,-7.844198406982469
train,3,3,41.869998931884766,65.01000213623047,46.82099914550781,0,43.79999923706055,21.0,67.82099914550781,0,-10.135321226959205
train,3,4,39.77299880981445,0.0,37.81700134277344,0,37.599998474121094,24.0,61.81700134277344,0,14.954646945602436
train,3,5,37.0,0.0,34.38999938964844,0,48.5,-18.0,16.389999389648438,1,17.7025
train,3,6,32.715999603271484,19.670000076293945,33.097999572753906,0,60.70000076293945,-24.0,9.097999572753906,1,7.615421808593746
train,3,7,31.285999298095703,2.559999942779541,32.58000183105469,0,48.900001525878906,18.0,50.58000183105469,0,14.047014123073568
train,3,8,37.0,40.869998931884766,36.09299850463867,0,35.70000076293945,-21.0,15.092998504638672,1,-1.5600896520233074
train,3,9,37.430999755859375,111.88999938964844,42.650001525878906,1,50.599998474121094,-24.0,18.650001525878906,0,37.6762526785431
train,3,10,44.0,78.97000122070312,47.029998779296875,1,66.69999694824219,0.0,47.029998779296875,1,22.991489762268028
train,3,11,50.28200149536133,92.58000183105469,48.34700012207031,0,43.79999923706055,9.0,57.34700012207031,0,-18.526523824325558
train,3,12,51.020999908447266,92.25,51.650001525878906,0,36.099998474121094,18.0,69.6500015258789,0,-14.883668403945922
train,3,13,50.78900146484375,74.38999938964844,57.970001220703125,1,28.399999618530273,-9.0,48.970001220703125,0,6.702683320613869
train,3,14,53.06399917602539,64.73999786376953,60.0,1,46.29999923706055,-3.0,57.0,1,5.174487307159434
train,3,15,49.55799865722656,179.69000244140625,59.560001373291016,1,40.29999923706055,-30.0,29.560001373291016,0,52.44319653219602
train,3,16,47.23899841308594,67.29000091552734,57.0,0,20.0,0.0,57.0,0,-4.010200500488281
train,3,17,51.71699905395508,76.5199966430664,60.88399887084961,0,83.5999984741211,24.0,84.88399887084961,0,-20.73530560603336
train,3,18,65.0,22.729999542236328,90.62999725341797,0,95.0,3.0,93.62999725341797,0,40.15650043487549
train,3,19,79.44300079345703,34.52000045776367,200.0,0,45.70000076293945,-24.0,176.0,0,20.529811496147158
train,3,20,57.209999084472656,19.969999313354492,135.0,1,40.099998474121094,-24.0,111.0,1,-15.133739332351688
train,3,21,40.83000183105469,11.529999732971191,81.0,1,86.0999984741211,-21.0,60.0,1,-25.657801351737945
train,3,22,37.0,11.390000343322754,60.88399887084961,1,119.0,-21.0,39.88399887084961,1,-31.070899591445922
train,3,23,36.104000091552734,32.90999984741211,58.9900016784668,1,73.69999694824219,24.0,82.9900016784668,1,-2.7224780671996998
train,3,24,28.040000915527344,73.47000122070312,50.54199981689453,1,67.30000305175781,12.0,62.54199981689453,1,30.237891576538097
train,3,25,27.68000030517578,93.4800033569336,56.029998779296875,0,125.19999694824219,-21.0,35.029998779296875,0,-82.38160181274405
train,3,26,19.927000045776367,98.56999969482422,49.0,0,112.9000015258789,30.0,79.0,0,-88.78794780377197
train,3,27,0.0,-270.8599853515625,41.869998931884766,0,5.400000095367432,21.0,62.869998931884766,0,14.626439467296587
train,3,28,-1.0,0.0,39.77299880981445,0,2.0999999046325684,24.0,63.77299880981445,0,-0.020999999046325685
train,3,29,-1.0,0.0,37.0,0,13.899999618530273,12.0,49.0,0,-0.13899999618530273
train,3,30,-1.0,0.0,32.715999603271484,0,53.900001525878906,-3.0,29.715999603271484,0,-0.539000015258789
train,3,31,-1.0,0.0,31.285999298095703,0,30.5,-27.0,4.285999298095703,0,-0.305
train,3,32,5.0,-1.5800000429153442,37.0,0,35.79999923706055,-18.0,19.0,0,2.355639965162277
train,3,33,30.0,0.0,37.430999755859375,0,97.5,0.0,37.430999755859375,0,29.25
train,3,34,36.18600082397461,3.859999895095825,44.0,0,70.30000305175781,3.0,47.0,0,22.725179639513044
train,3,35,40.790000915527344,10.199999809265137,50.28200149536133,0,69.4000015258789,-6.0,44.28200149536133,0,21.229461234512346
train,3,36,40.43000030517578,30.270000457763672,51.020999908447266,0,98.80000305175781,3.0,54.020999908447266,0,10.038080159301753
train,3,37,43.46799850463867,31.329999923706055,50.78900146484375,0,113.30000305175781,-24.0,26.78900146484375,1,13.185852747360187
train,3,38,43.10200119018555,31.780000686645508,53.06399917602539,0,90.5,27.0,80.06399917602539,0,10.246410455703735
train,3,39,44.064998626708984,27.040000915527344,49.55799865722656,0,54.400001525878906,18.0,67.55799865722656,0,9.26159901466366
